ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3619.711560981152,0,0.003981365289999214
2,1,-3501.541624569322,0,0.003987510804382416
3,2,-3398.14569965593,0,0.004014764743126352
4,3,-3266.665778248997,0,0.004033811204738803
5,4,-3136.326165144525,0,0.004099795029841099
6,5,-3124.94594907502,0,0.004349983787586015
7,6,-3008.185249335629,0,0.004275798870223509
8,7,-2989.866930171461,0,0.004188482436226864
9,8,-2874.702687605336,0,0.004323579417062384
10,9,-2844.892695779829,0,0.004178587889232483
11,10,-2723.964612356956,0,0.004324354848038651
12,11,-2699.324255485848,0,0.004203186354619456
13,12,-2578.857967412941,0,0.004797862352761827
14,13,-2569.825172558997,0,0.004210427313027218
15,14,-2543.886815200913,0,0.004455736140529995
16,15,-2465.656920142309,0,0.004466423016257785
17,16,-2451.276089419427,0,0.004211317495566999
18,17,-2419.893026494803,0,0.004583508135635065
19,18,-2341.40752322979,0,0.003984000582281947
20,19,-2310.706879290265,0,0.004675053892963407
21,20,-2286.773845004877,0,0.004749683041383648
22,21,-2184.009144271698,0,0.004906686221559514
23,22,-2168.845702054298,0,0.004886808551079864
24,23,-2120.780147179452,0,0.005306667415348445
25,24,-2085.500978210125,0,0.004948709416640135
26,25,-2068.674463171793,0,0.004831533547574009
27,27,-2032.867636846781,0,0.005276409086935693
28,26,-2021.760120198151,0,0.005187729494221248
29,28,-1965.618410134205,0,0.005389190884722259
30,29,-1940.212437325838,0,0.00509449365492767
31,31,-1931.525794451067,0,0.005224539237210522
32,30,-1905.711865069092,0,0.005464701540234332
33,32,-1884.398014974815,0,0.005536347459677432
34,33,-1868.125579264324,0,0.005629561774237496
35,34,-1832.39023946761,0,0.005587438707931915
36,35,-1800.607091545688,0,0.005530175339885154
37,36,-1774.429463745037,0,0.005900686451576006
38,37,-1750.505361357943,0,0.005649143086501818
39,38,-1714.202099898943,0,0.005776625613433457
40,39,-1698.412814427666,0,0.005936604652011128
