ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3544.505596708426,0,0.003975760624084703
2,1,-3432.456852581478,0,0.003995252117274928
3,2,-3293.840964355375,0,0.004007002643899344
4,3,-3154.909009807811,0,0.004030058626218669
5,4,-3057.04088262324,0,0.004337335306700832
6,5,-3008.155727899147,0,0.004079647821394273
7,6,-2926.068453481625,0,0.004384027991562093
8,7,-2862.083126993742,0,0.004066546913993483
9,8,-2778.138835231756,0,0.00443754318828731
10,9,-2721.204184411734,0,0.004044141215645652
11,10,-2622.514640588276,0,0.004498387578888392
12,11,-2576.523323872568,0,0.004034577791446981
13,12,-2507.976771289627,0,0.004819266595208416
14,13,-2450.74833244879,0,0.004521814232967467
15,14,-2431.957092809054,0,0.004086812654897873
16,15,-2388.663329948698,0,0.004849439565133517
17,16,-2344.544057974474,0,0.00372139910821078
18,17,-2307.446849098234,0,0.004616838905400976
19,18,-2233.367590989508,0,0.004905154913337074
20,19,-2189.850735871395,0,0.004594340588919813
21,20,-2140.32139114334,0,0.00425863572248812
22,21,-2076.803418140555,0,0.004993543660506767
23,22,-2068.68263055946,0,0.004949671637927425
24,23,-2033.138191916602,0,0.004888250224037451
25,24,-1979.090413966653,0,0.005036396315537162
26,25,-1965.022961006116,0,0.00518569659980955
27,26,-1947.241149852646,0,0.005260329788173835
28,27,-1899.951428828627,0,0.005188015715221836
29,28,-1869.427346240072,0,0.005530934836072239
30,29,-1859.112617861961,0,0.005180405813512088
31,30,-1821.102056808341,0,0.005379052689907126
32,31,-1800.629739289886,0,0.005469903490669692
33,32,-1763.552223639334,0,0.005687509689116255
34,33,-1740.339462993929,0,0.005695572186165902
35,34,-1710.26423452635,0,0.005516493778396108
36,35,-1695.14143867174,0,0.005197200170634594
37,36,-1669.424877114634,0,0.00572743900259188
38,38,-1618.15607402461,0,0.005798915776359117
39,39,-1608.792083713756,0,0.005532416653594942
40,37,-1583.270811073223,0,0.005844728130405102
41,40,-1525.797764951085,0,0.00573579372344136
42,41,-1480.034948371393,0,0.005892592363690182
43,42,-1422.342281104859,0,0.005986923105601218
