ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3660.170132397602,0,0.00397250470095851
2,1,-3581.509098337472,0,0.003991132413167637
3,2,-3466.496508978797,0,0.004013876197180249
4,3,-3334.913179742685,0,0.00403530950765618
5,4,-3204.650513976161,0,0.004070151337081504
6,5,-3176.396601474639,0,0.004365307790383602
7,6,-3076.870486723894,0,0.004383428880474959
8,7,-3066.495123160143,0,0.004102578591527888
9,8,-2938.531824724596,0,0.004416394043013392
10,9,-2921.685115805493,0,0.00408482751863218
11,10,-2781.088620030158,0,0.004477918273437491
12,11,-2775.748353843345,0,0.004049558902520871
13,12,-2638.749978440782,0,0.004358437308808048
14,13,-2626.90160207585,0,0.004539103670363152
15,14,-2614.813785088702,0,0.004506246890407186
16,15,-2538.423093428562,0,0.004823111520650069
17,17,-2496.519212684702,0,0.004022511807162642
18,16,-2492.377534621494,0,0.004631691923210018
19,18,-2438.223225862723,0,0.003671495511779063
20,19,-2385.544671018768,0,0.004843601747064268
21,20,-2357.032549440135,0,0.00478284993626675
22,22,-2237.468545931857,0,0.004926831962319246
23,21,-2234.359721060388,0,0.004850314384495554
24,23,-2181.760448545472,0,0.00513119636182093
25,24,-2147.801677296973,0,0.004916430731593415
26,25,-2106.576573675103,0,0.005301697865095766
27,26,-2097.937243259663,0,0.005195200233689664
28,28,-2073.621511410937,0,0.004946443925093403
29,27,-2069.886099004524,0,0.005025981367705875
30,29,-2022.815776998624,0,0.005211850569903717
31,30,-1984.938515413301,0,0.005515665185272974
32,32,-1971.992015342173,0,0.005503833052249234
33,31,-1958.546994942805,0,0.005471773104002887
34,33,-1935.492928961789,0,0.005582167389003164
35,34,-1908.288561214944,0,0.005494670826019672
36,35,-1869.845993076156,0,0.005558297440591037
37,36,-1838.867342786666,0,0.005680600637529118
38,38,-1812.90448987561,0,0.006114446930643566
39,37,-1811.89052407861,0,0.005844088030520081
40,43,-1745.593774147161,0,0.005770057358514043
41,44,-1744.771483698637,0,0.005829317921816032
42,42,-1732.705984517909,0,0.005954782429450761
43,41,-1686.619751129944,0,0.005930828629221839
44,40,-1632.043078746026,0,0.006001732315472351
45,39,-1537.425702828518,0,0.006135979060223856
46,45,-1438.762482436721,0,0.006210709138447755
47,46,-1356.368167029839,0,0.006204482643720152
48,47,-1295.068762564854,0,0.006167456215685474
49,48,-1253.454579013373,0,0.006103712028980352
50,49,-1230.436351234377,0,0.006066862310859515
51,51,-1183.502829698394,0,0.0057762926263545
