ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3554.194498687739,0,0.003973117634353208
2,1,-3461.230117993266,0,0.003991267361920394
3,2,-3333.549358396762,0,0.004009477276662819
4,3,-3195.047426646898,0,0.004030154799985014
5,4,-3068.086344339369,0,0.004315783813501219
6,5,-3054.942798731938,0,0.004116157638935226
7,6,-2950.30877748673,0,0.004370518757840254
8,7,-2908.252533907049,0,0.004083251209067785
9,8,-2800.892798676288,0,0.004413011458804677
10,9,-2757.415899636602,0,0.004049686035747646
11,10,-2640.508814438415,0,0.00447465349248534
12,11,-2606.706342275718,0,0.004014923341968689
13,12,-2516.15641077815,0,0.004854820465734861
14,13,-2488.548302754387,0,0.004586316004536635
15,14,-2463.185007191859,0,0.003947942842367985
16,15,-2407.89369360055,0,0.004850045873630921
17,16,-2356.538606420786,0,0.003714541476032986
18,17,-2346.466626234161,0,0.004724862322964941
19,18,-2258.031754052466,0,0.004899048913871169
20,19,-2212.455652415728,0,0.004501575438522704
21,20,-2202.235182783477,0,0.004187302838795907
22,21,-2112.374368915162,0,0.004859088980429978
23,22,-2098.057620713306,0,0.004916786671760176
24,23,-2059.94124938368,0,0.005342233085048297
25,24,-1997.864674893448,0,0.005017376080722186
26,25,-1985.477157254981,0,0.005260363126262359
27,27,-1967.715964781346,0,0.004995294269278248
28,26,-1944.281337795285,0,0.005121786199525282
29,28,-1894.382672054514,0,0.005143776275675953
30,29,-1878.963303895036,0,0.005524298479210247
31,30,-1849.696130138768,0,0.005529356338732319
32,31,-1826.419324290939,0,0.00547174098017035
33,32,-1807.550314077149,0,0.005639567054386263
34,33,-1762.492665791485,0,0.00560771725267965
35,34,-1730.725267748731,0,0.005578555823100312
36,35,-1706.946753741174,0,0.005614842223714486
37,36,-1683.400653361109,0,0.005540738995772607
38,37,-1673.41510549626,0,0.005458537192510113
39,38,-1627.787598052209,0,0.005808673167970002
40,39,-1607.641487552353,0,0.005804322739469863
41,40,-1573.442740815858,0,0.005660969405748554
42,41,-1510.442155091841,0,0.005942501900067704
43,42,-1472.195807872495,0,0.005976508800379916
44,43,-1430.095553698048,0,0.005880902996626904
45,44,-1365.290125890857,0,0.006102237081688415
46,45,-1274.292223480092,0,0.006157729482383689
47,46,-1199.404776668153,0,0.006159882385168234
48,47,-1149.716510424952,0,0.006094019222093264
49,48,-1121.79664064005,0,0.006014131383411921
50,49,-1068.793046940257,0,0.005754532691753297
51,50,-1021.577050010048,0,0.00559796207234764
52,51,-971.9759073806664,0,0.005933182430045139
53,52,-910.5562236422713,0,0.005603447900085689
54,53,-897.1739524858212,0,0.005411658749533069
55,54,-812.6424113862337,0,0.005463429801094701
56,55,-800.3687689027082,0,0.005466075498354348
57,57,-701.0876144923326,0,0.005455526178306131
58,56,-691.5059710677656,0,0.005428582066989892
59,58,-665.4743794919228,0,0.005191387526218692
60,59,-581.5782229163849,0,0.005652689407352282
61,60,-571.0336286264197,0,0.005440463817902268
62,61,-560.096003850009,0,0.005289299843771794
63,64,-484.4374346558596,0,0.005909898530067031
64,65,-466.8614238809987,0,0.005495511663413668
65,66,-455.6352144707949,0,0.005648743355788284
66,67,-443.1361431224944,0,0.00543268063348491
67,68,-420.585243915866,0,0.005957297487560443
68,70,-402.6877901756894,0,0.006328204166521577
69,69,-398.2366204002004,0,0.00580996119935633
70,73,-363.076185828918,0,0.005563844480061794
71,74,-342.9522881764474,0,0.005659762411696779
72,75,-324.426628564964,0,0.005616737868178189
73,77,-303.6864599553386,0,0.005987066839263002
74,80,-262.2610235122857,0,0.005928233011027347
75,81,-248.0748766866118,0,0.005587445955686921
76,82,-222.6495553627837,0,0.006073466616566486
77,84,-205.2504381623524,0,0.005824286465937285
78,86,-191.6258152913961,0,0.00634766490556822
79,85,-190.6043165986062,0,0.006231381271100089
80,87,-167.5029484818949,0,0.00604410512300892
81,90,-139.9990267805528,0,0.00566307110109604
82,91,-121.0244761215976,0,0.005809191879420818
83,92,-81.97338240185162,0,0.006439684899909327
84,95,-50.72222386039656,0,0.00596760853917067
85,96,-45.60559329971546,0,0.005867120885295633
86,134,-5.272137753867969,0,0.006592641429162284
87,154,0.09912088691048954,0,3.499340320126711
88,158,0.1039340084640536,0,3.443803549930911
89,159,0.1118760642082073,0,3.355936555134546
90,160,0.1159161946041498,0,3.294644696041364
91,161,0.1225561056201816,0,3.245403325704879
92,162,0.1256462030800474,0,3.201023082929393
93,164,0.1349836933086089,0,3.127209406412644
94,165,0.1400827686746977,0,3.027271734540556
95,166,0.1431532867083217,0,3.055429186038761
96,167,0.1472929776095512,0,3.019236949363197
97,170,0.1566959117706003,0,2.940776010244583
98,169,0.1603553209641607,0,2.886593538536291
99,168,0.1639781188396294,0,2.804829808262062
100,163,0.169667187807125,0,2.874922478056508
101,157,0.1990918352285723,0,2.625666332607278
102,156,0.199712808238869,0,2.670783356023199
103,155,0.2049648279929733,0,2.685543346452305
104,153,0.2172837963500181,0,3.40155761184604
105,152,0.2449881028962447,0,2.517647420584059
106,151,0.2655857255685127,0,2.420838579917186
107,150,0.2717866789247,0,2.358056722510494
108,149,0.2805046581487712,0,2.395351383341654
109,148,0.307525227072164,0,2.814143243385721
110,147,0.3168765351094423,0,3.139869227041769
111,146,0.3603165619362551,0,2.234534990984549
112,145,0.4019198063105671,0,2.09088699184048
113,144,0.4607024975349526,0,2.117338813200131
114,143,0.5044738173051097,0,2.566534197024988
115,142,0.5760609002882242,0,1.706016820146491
116,141,0.589283412197658,0,1.877196964972585
117,140,0.7212384773046492,0,1.423579801483418
118,139,0.870049169499184,0,1.385544235095432
119,138,1.083435028720305,0,1.5913059913245
120,137,1.453709868774666,0,0.9583828013090344
121,136,2.479386390183641,0,0.6853862085277277
122,135,3.566531800688998,0,0.5479466425776408
123,133,9.436354775643393,0,0.006619865529127536
124,132,11.02299553861855,0,0.006454212761457442
125,98,31.66659114342026,0,0.005924894818536557
126,97,35.85004719073508,0,0.006013376423778246
127,99,83.69750464327379,0,0.007058556523212508
128,100,89.21732783274125,0,0.00634944700586897
129,103,100.2162324860335,0,0.01268131137874381
130,106,104.0687482563107,0,0.01198745051574291
131,109,107.1086460921882,0,0.01192732986622613
132,110,107.8170640380301,0,0.01135459670252159
133,114,111.1340697483515,0,0.01106430810847474
134,115,111.3174622028937,0,0.01153392497017537
135,124,113.6492872262062,0,0.01114694846189281
136,125,113.834704320451,0,0.01060720412103481
137,126,115.659132237801,0,0.01059950665646152
138,127,115.9934512958786,0,0.01085952179196851
