ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3597.792815333194,0,0.003972411985650805
2,1,-3519.141724484694,0,0.003990993659622532
3,2,-3404.137568370254,0,0.004013695883287359
4,3,-3272.568853887057,0,0.004035129741799313
5,4,-3142.323794220988,0,0.004070030294475186
6,5,-3114.054988439956,0,0.004365193426292094
7,6,-3014.585455958777,0,0.004383481519530851
8,7,-3004.197619431755,0,0.004102512512935401
9,8,-2876.237787362994,0,0.004416265765505858
10,9,-2859.380453658839,0,0.004084759704165586
11,10,-2718.777062405488,0,0.00447762924260074
12,11,-2713.428662392628,0,0.004049518422648742
13,12,-2576.410884554083,0,0.00435813262064579
14,13,-2564.602515878398,0,0.004538878546806175
15,14,-2552.517371442173,0,0.004506325817444716
16,15,-2476.144634493135,0,0.004823884153031393
17,17,-2434.22294118592,0,0.004022021559618504
18,16,-2430.126883599779,0,0.004631952618685528
19,18,-2375.876282467084,0,0.003671427251656032
20,19,-2323.29608064515,0,0.004843698322493882
21,20,-2294.789056547396,0,0.004783059155183977
22,22,-2175.156769292394,0,0.004927022461954925
23,21,-2172.061895081687,0,0.004850324460344366
24,23,-2119.427590495174,0,0.005131186547365271
25,24,-2085.459320278611,0,0.004916266352828355
26,25,-2044.251029771307,0,0.00530213723434623
27,26,-2035.598496446544,0,0.005194649984267104
28,28,-2011.319754694361,0,0.004946302035375783
29,27,-2007.568701029242,0,0.005026082907341097
30,29,-1960.506996366566,0,0.005212056095896528
31,30,-1922.626964485252,0,0.005515413014613241
32,32,-1909.653284047159,0,0.005503835698307425
33,31,-1896.25355592179,0,0.005472088578008414
34,33,-1873.188407379454,0,0.005582000463815181
35,34,-1845.921191000837,0,0.005494683067119336
36,35,-1807.485037887475,0,0.005558397274990139
37,36,-1776.608856741642,0,0.005680779051808776
38,38,-1750.583557650502,0,0.00611457062690425
39,37,-1749.546365323948,0,0.005844212683258967
40,42,-1683.236329421795,0,0.005770030030011131
41,43,-1682.411403693915,0,0.005829364385216454
42,41,-1670.405450990174,0,0.005955274756594312
43,40,-1624.306434667878,0,0.005929485370475046
44,39,-1569.791814569121,0,0.006001368570402798
45,44,-1475.231348044668,0,0.006136734776863073
46,45,-1376.566258091683,0,0.006209881135119817
47,46,-1294.1415680179,0,0.006203610278831088
48,47,-1232.792609397425,0,0.006166769950233077
49,48,-1191.122087376929,0,0.006103338985274056
50,49,-1168.050784338067,0,0.006066862685524321
51,51,-1121.166149384127,0,0.005775900715851988
52,50,-1103.706645035599,0,0.005618648388226469
53,52,-1038.432438954006,0,0.005499931254612672
54,53,-960.9293603625542,0,0.005377244166312352
55,54,-920.8815213669133,0,0.005395716673270928
56,55,-881.1782356589516,0,0.005279643427360604
57,56,-796.7716262798282,0,0.005490717610007795
58,57,-778.951176034974,0,0.005271074443900642
59,58,-716.912639718945,0,0.005175485760983905
60,59,-673.8308728959918,0,0.005675069774539848
61,60,-659.1272692759279,0,0.005342471825504533
62,61,-629.4121005210553,0,0.005237116753318511
63,62,-570.92016245426,0,0.005888382924270997
64,63,-541.8205662735839,0,0.005516655854542157
65,64,-523.2813539731011,0,0.005347761208540326
66,65,-514.6938915050628,0,0.005503127218010868
67,66,-494.5496580257251,0,0.006056669792630286
68,67,-454.7109913349228,0,0.006260137029141744
69,68,-445.868699276919,0,0.005772018993791783
70,70,-436.240564324837,0,0.006370027673536119
71,72,-430.4513918997395,0,0.005665054739263474
72,71,-425.8735334034457,0,0.005591230109862759
73,69,-410.9815363308687,0,0.005505889816366453
74,73,-368.337075121886,0,0.005983914209929082
75,74,-342.4723005536523,0,0.005838956800828621
76,75,-328.7811135525764,0,0.005619071661691496
77,76,-304.0802661271322,0,0.005736579326157397
78,77,-276.3314488248132,0,0.005976038977664168
79,78,-270.5431788989853,0,0.006194917892150445
80,79,-239.1798004638465,0,0.006318160273373404
81,80,-227.6807986178191,0,0.005716266400321269
82,81,-224.8475575805076,0,0.006329801199568615
83,82,-205.5794876646802,0,0.00568917334996209
84,83,-170.1457949705937,0,0.006410165627398263
85,84,-132.7762042322628,0,0.005783529550058778
86,85,-128.8642955367169,0,0.005874618689981277
87,87,-76.45930826119675,0,0.00658929717430156
88,88,-72.0535747386544,0,0.006033954178393064
89,89,-49.6981705742773,0,0.005972848616330862
90,90,-37.13582261628815,0,0.006056665635783785
91,91,-25.94325938297614,0,0.006319415705987804
92,152,0.07986950673592542,0,3.50443712880039
93,153,0.08250242411375781,0,3.464306630285043
94,154,0.08684526543138228,0,3.400993198650927
95,158,0.0927716539896781,0,3.31940057186811
96,159,0.09305092460027868,0,3.303851143991322
97,160,0.09822683062184175,0,3.235516371682259
98,161,0.1000075200906009,0,3.227355999262419
99,162,0.1073678687701573,0,3.127513333883487
100,163,0.108060970919041,0,3.13295546923327
101,164,0.1117845309652409,0,3.040338159632186
102,165,0.1161006229296479,0,3.044996774661248
103,168,0.1211359757661639,0,2.988232681255847
104,169,0.1224869333104177,0,2.935589146252948
105,170,0.123169830245694,0,2.973983397901222
106,167,0.1280657339345377,0,2.927663068810169
107,166,0.130022116444229,0,2.820910150607166
108,157,0.1398609528642683,0,2.827371879464487
109,156,0.1426478802933868,0,2.766631012371006
110,155,0.1485100767276915,0,2.682537529568653
111,151,0.1632409937926282,0,2.660497288666253
112,150,0.1757241444200022,0,2.543131596681983
113,149,0.1853451621621324,0,2.456205733178669
114,148,0.1895349510440092,0,2.504567465728742
115,147,0.2149111253584884,0,2.376204606236454
116,146,0.2264279381452265,0,2.281172266081829
117,145,0.2339408901852705,0,2.292087724545973
118,144,0.2514797256476173,0,2.150843964086167
119,143,0.2993943948472905,0,2.002704330662496
120,142,0.367489722632737,0,1.785241442420458
121,141,0.3962047789330818,0,1.737695129442568
122,140,0.5076551641617675,0,1.516805858616689
123,139,0.5722779835767032,0,1.391285453762557
124,138,0.6048313242534766,0,1.369350123451678
125,137,0.9383358979146603,0,1.009742039556412
126,136,1.579439414310355,0,0.6884867988360694
127,135,2.51403099107198,0,0.4718694578495825
128,134,4.802421779723742,0,0.006730022979274376
129,92,18.85191294413199,0,0.005853928251014337
130,94,68.42865385690372,0,0.006892870040832835
131,95,71.05909097833816,0,0.005862349941031169
132,96,80.58623771925363,0,0.0127910301693276
133,98,82.99167778626403,0,0.01228814481726028
134,102,85.41604456781971,0,0.01174205422291954
135,106,86.23565296676203,0,0.01190158149346867
136,109,87.69701717321155,0,0.01136734914985137
137,111,88.61976553381774,0,0.01180444150371617
138,112,89.77755977430547,0,0.01102118871325864
139,122,91.52285524239741,0,0.01117019764054539
140,124,91.5902671996498,0,0.01110257998540063
141,123,91.65727856871672,0,0.01105273558974988
142,128,93.16019638468842,0,0.01051819735148573
143,130,93.77364829660179,0,0.01128598794188378
144,133,94.30782369118803,0,0.01042299648265493
145,132,94.40337530685741,0,0.01129146352843925
146,131,94.99911451957139,0,0.01038219719779943
147,129,95.6390245034749,0,0.01059566672431062
148,127,96.51695076646098,0,0.01111951336683734
149,126,96.8909562060866,0,0.01120037653862485
150,125,97.76671490853261,0,0.0112591743390602
151,121,98.90626710054022,0,0.01116174226633068
152,120,99.31681495970432,0,0.01104285662325837
153,119,99.59137140037208,0,0.006206577039255005
154,118,100.4250974532477,0,0.01114572938019875
155,117,100.7346878342387,0,0.01183955674548836
156,116,101.4398576282734,0,0.01109322629345222
157,115,102.0693479852196,0,0.01114569090293311
158,114,102.0760277864549,0,0.01132380475948286
159,113,103.6565314097053,0,0.01206269968184016
160,110,104.3921665656229,0,0.01155331183551268
161,107,106.1848026954666,0,0.0117516419932987
162,108,106.2439675111777,0,0.01215723784070441
163,105,107.4129073960835,0,0.01188259944099678
164,104,108.0299229423166,0,0.01190043816371081
165,103,108.4605647556111,0,0.01227509566389377
166,101,109.8915839375593,0,0.006202252694189527
167,100,110.0624933559609,0,0.01233605118541355
168,99,111.1820057154494,0,0.01237442576719077
169,97,111.8224720400783,0,0.01239467143252114
170,93,118.7629210558401,0,0.006672474204699794
171,86,148.0653956903899,0,0.006752885901742102
