ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3682.183626710037,0,0.003972516050562096
2,1,-3597.02432638131,0,0.003990011735801085
3,2,-3477.073699450022,0,0.004010520509507492
4,3,-3343.0896415445,0,0.004031222675993127
5,4,-3210.220794514283,0,0.004079633110620076
6,5,-3195.614218946078,0,0.004351791272581813
7,6,-3091.194725027796,0,0.00437718457380986
8,7,-3067.990697637789,0,0.004094518012567401
9,8,-2949.624825354515,0,0.004416916880548606
10,9,-2921.828224218205,0,0.00407179223846115
11,10,-2792.152756100404,0,0.004476757893343743
12,11,-2774.352518203666,0,0.004031040759559985
13,12,-2649.345558796474,0,0.004725471828103577
14,13,-2637.082136044889,0,0.004548610497686534
15,14,-2625.44302120879,0,0.004119411763769501
16,15,-2550.860390072189,0,0.004879169227260759
17,16,-2504.132412571309,0,0.004268059052413649
18,17,-2495.684598136304,0,0.004266361379927188
19,18,-2431.27130123359,0,0.003777073664215198
20,19,-2399.975991430138,0,0.004800854092086679
21,20,-2366.056303862716,0,0.00478155862321156
22,21,-2252.956206634418,0,0.0049052411707634
23,22,-2242.608730442604,0,0.004892891378961942
24,23,-2194.146843309776,0,0.005307795777778219
25,24,-2155.411967849135,0,0.004794734393143434
26,25,-2121.86308261556,0,0.005308319912017851
27,26,-2108.714876819436,0,0.005119129223347779
28,27,-2094.525868161966,0,0.00504496736686224
29,28,-2038.287232168262,0,0.005204690141583446
30,29,-2010.59675562284,0,0.005354191811089985
31,30,-2002.459844250817,0,0.005361009972461145
32,31,-1981.2550571556,0,0.005426364451555817
33,32,-1965.20654828564,0,0.005362307480470757
34,33,-1945.259256731894,0,0.005583726266191601
35,34,-1910.323652650684,0,0.005516915867908329
36,35,-1873.930014360554,0,0.005550136093682447
37,36,-1841.131246822888,0,0.005680406373740053
38,37,-1829.589393995423,0,0.005960099052565948
39,38,-1797.349180986803,0,0.005876091265371667
40,39,-1761.561035236549,0,0.005802459785190128
41,40,-1746.333391270121,0,0.005854893851685472
42,41,-1721.250695963697,0,0.005950407957496483
43,42,-1680.450199985627,0,0.0059105043388181
44,43,-1630.217797774093,0,0.005998451463598688
45,44,-1537.599421599388,0,0.006129093746596862
46,45,-1439.777067312949,0,0.006208814534629674
47,46,-1358.021274260382,0,0.006201264173983157
48,47,-1297.237074297204,0,0.006148764584710069
49,48,-1260.292679408415,0,0.006089427524539766
50,49,-1215.689618751465,0,0.006043744986445959
51,50,-1200.072073276238,0,0.005755965796292201
52,51,-1167.248576521564,0,0.00564551887860297
53,52,-1097.706770201929,0,0.005560562726935814
54,53,-1036.268337414428,0,0.005384749537019614
55,54,-987.8895806858731,0,0.005423487050781605
56,55,-952.4689680219841,0,0.005288091195177578
57,56,-862.3078340665636,0,0.005499722206504611
58,57,-847.6013210327847,0,0.005282180516769559
59,58,-796.6225273839242,0,0.005182817767532739
60,59,-740.6261019680805,0,0.005681799348475949
61,60,-726.815735436071,0,0.005360595301393524
62,61,-701.3452064289895,0,0.005246605192014806
63,62,-641.5324262277745,0,0.005900842494503867
64,63,-609.7082617772011,0,0.005536231613079682
65,64,-596.0964512810414,0,0.005499776502712084
66,65,-591.4322018236176,0,0.005370186103836912
67,66,-568.3788214451043,0,0.006082178967410414
68,67,-531.0157935992626,0,0.006308914893071092
69,68,-527.6919392501295,0,0.005806461186937043
70,70,-503.2632326289273,0,0.005673451709822287
71,69,-499.3943215244273,0,0.005624609684479739
72,71,-478.3727303691016,0,0.005525508821842908
73,72,-458.2700114746017,0,0.006201924544174178
74,73,-442.045135389707,0,0.005988193289424683
75,74,-412.6482691075961,0,0.005847956973216561
76,75,-396.2163630419836,0,0.005621022265821889
77,76,-372.5912770887923,0,0.005771585628091836
78,78,-350.3611762192958,0,0.00598318029053159
79,77,-338.708613033509,0,0.006208547862323364
80,79,-317.8116610947483,0,0.006342165997560153
81,80,-294.9427325250182,0,0.005697398933175227
82,81,-276.5453400786344,0,0.005830563820160102
83,82,-246.0402411375216,0,0.00617606016843266
84,83,-237.5448835608087,0,0.006406437791304741
85,84,-201.781268698554,0,0.005781618450287892
86,85,-199.2261806285129,0,0.005881916176736111
87,87,-146.7724220736235,0,0.006074471039613749
88,86,-145.7915516254368,0,0.006590422770838686
89,88,-119.719794342201,0,0.006278329023192603
90,89,-116.3297171269038,0,0.005868650450752129
91,95,-64.56475815009242,0,0.00678130415979616
92,96,-52.73388840418667,0,0.006301876528353224
93,97,-47.87644243769259,0,0.005858300929321551
94,103,-4.415231661571838,0,0.006606753065657783
95,154,0.03568352419389806,0,3.4993397746494
96,158,0.03741625285177226,0,3.443802681553241
97,159,0.04027540608793512,0,3.355934546428664
98,160,0.04172985655738982,0,3.294642334770586
99,161,0.04412024865454231,0,3.245400170590984
100,162,0.04523266012863523,0,3.201021373670077
101,164,0.04859421604698957,0,3.12720399139708
102,165,0.05042992218881882,0,3.027264848022622
103,166,0.05153521201925172,0,3.055428452418854
104,167,0.05302561845108687,0,3.019215180366717
105,170,0.05641060448257554,0,2.94077702611345
106,169,0.05772811916310115,0,2.886600798122433
107,168,0.05903230763682192,0,2.804819550869006
108,163,0.06108026698183102,0,2.874928246962094
109,157,0.07167333395304964,0,2.625658913061913
110,156,0.07189695605313003,0,2.670838752246115
111,155,0.07378744770342804,0,2.685549067986459
112,153,0.07822406283863656,0,3.401479171699659
113,152,0.08819611987519789,0,2.517689240763826
114,151,0.0956126483578221,0,2.4213063418908
115,150,0.09784372219405282,0,2.358041465766238
116,149,0.1009814558712866,0,2.395495366114645
117,148,0.110706202739678,0,2.81540080574141
118,147,0.1140772758933994,0,3.139853113925859
119,146,0.1297224276079953,0,2.237243546172095
120,145,0.1446892898835788,0,2.090861419818984
121,144,0.165872121614028,0,2.12537343796254
122,143,0.1815927422652091,0,2.57045436281315
123,142,0.2073907488373293,0,1.708272445668212
124,141,0.2121322080729597,0,1.876620990794615
125,140,0.2596639198460921,0,1.425360828514169
126,139,0.3131990220736118,0,1.38493960178611
127,138,0.3906014783885616,0,1.669421579833923
128,137,0.5233165537146383,0,0.9585640364643467
129,136,0.8918981184836482,0,0.6844106169025982
130,135,1.279924688701238,0,0.5365076644857323
131,134,2.450720748439546,0,0.006421623487892022
132,102,19.11627003519375,0,0.006269652916565721
133,105,36.07120559127362,0,0.01268143187911103
134,106,37.4597006137008,0,0.01195367393937478
135,110,38.54735066168124,0,0.0119366795096004
136,111,38.80565957915525,0,0.01137155260242705
137,117,39.99645092650752,0,0.01104050172478652
138,118,40.06606805421069,0,0.01153784501448323
139,127,40.91243102733191,0,0.01121929979772748
140,126,40.99943341079614,0,0.01064861462559386
141,130,41.64467249419939,0,0.01074511849220677
142,131,41.74702900412593,0,0.01086054108806358
143,132,42.15051924838142,0,0.01037936250785452
144,133,42.29460467265839,0,0.01131206091659307
145,129,42.71881281273922,0,0.01092915685068821
146,128,43.09435067876384,0,0.01101096621590338
147,125,43.70613722763385,0,0.01084845919110468
148,123,44.16591798517742,0,0.01107353400299932
149,124,44.28024068204039,0,0.0119015797141871
150,122,44.88870624831317,0,0.01112973483478052
151,121,45.19283362473738,0,0.01104849149991937
152,120,45.31137944992189,0,0.01117081499347427
153,119,45.91342775580286,0,0.0121293972580361
154,116,46.54372318223039,0,0.01145077863556552
155,115,47.28777174411726,0,0.01219226730942014
156,114,47.46550779467459,0,0.01174841512987207
