ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3704.446476945171,0,0.003972482006053949
2,1,-3621.082348242016,0,0.003990182879209104
3,2,-3502.608983669332,0,0.0040114656211002
4,3,-3369.422252711936,0,0.004032346290460892
5,4,-3237.121537101972,0,0.004071377886298159
6,5,-3218.778802169753,0,0.004361616162263263
7,6,-3115.81278708033,0,0.004379009618253274
8,7,-3096.518022447947,0,0.004097009963773905
9,8,-2975.372649304897,0,0.004417147559814559
10,9,-2950.851241786338,0,0.004075891409723155
11,10,-2818.040572669367,0,0.004476444261172046
12,11,-2803.844631648473,0,0.004036005212538101
13,12,-2673.69458361957,0,0.004635071799969337
14,13,-2663.295230807012,0,0.004527768141114236
15,14,-2652.260271749704,0,0.004228832781329571
16,15,-2575.966556608473,0,0.004873300710737865
17,16,-2530.41417953751,0,0.004290906426157829
18,17,-2523.058979742575,0,0.004281097050792142
19,18,-2465.071112767399,0,0.00371539140202234
20,19,-2424.790683906041,0,0.004827279828112287
21,20,-2392.731554347612,0,0.004782565396369924
22,21,-2277.098250968952,0,0.004912371323085396
23,22,-2268.332758008957,0,0.00488345355055636
24,23,-2218.715102915099,0,0.005267311126312684
25,24,-2183.057352643025,0,0.004807687848211026
26,25,-2146.014585319361,0,0.005308019683155678
27,26,-2134.337084500767,0,0.005162680128052189
28,27,-2116.882761331961,0,0.005018254735232558
29,28,-2064.147826015134,0,0.005159764558300255
30,29,-2052.057768958642,0,0.005116119396710624
31,30,-2027.798666530131,0,0.005505605287607133
32,31,-2008.215736787469,0,0.005485114894492554
33,32,-1993.587573665067,0,0.005432561419957451
34,33,-1970.585306193382,0,0.00558784787451671
35,34,-1937.965331862968,0,0.005501888631546333
36,35,-1901.006757405595,0,0.005545332783154716
37,36,-1869.645320163204,0,0.005662921364724004
38,37,-1853.998484064142,0,0.005997890738971267
39,38,-1831.481308257964,0,0.005914661336493859
40,39,-1785.122359098382,0,0.005796812892086532
41,40,-1774.666285273843,0,0.005845519638890765
42,41,-1755.462711592966,0,0.005941064422218625
43,42,-1713.474230298683,0,0.005923292171325259
