ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3747.323062429268,0,0.003972609919574016
2,1,-3667.83783654997,0,0.003991164329361625
3,2,-3552.123140135882,0,0.004014047781914448
4,3,-3420.43468636598,0,0.004035243437440941
5,4,-3289.888261112761,0,0.004069656837939539
6,5,-3263.036049763792,0,0.004366706864209517
7,6,-3163.204426828766,0,0.004383547396701912
8,7,-3151.557933682729,0,0.004101059547697167
9,8,-3024.501984587325,0,0.004417230712649632
10,9,-3006.762118380412,0,0.00408329801743607
11,10,-2867.251369387516,0,0.004476466729128164
12,11,-2860.636253522317,0,0.004047062154033213
13,12,-2723.766073126957,0,0.004387205264052026
14,13,-2713.103342293475,0,0.00453922500166497
15,14,-2701.557804394185,0,0.004475587825001161
16,15,-2624.555694514022,0,0.004839246901555439
17,17,-2581.533999426008,0,0.004031272892553665
18,16,-2578.452002192242,0,0.004605591757910471
19,18,-2523.43045558758,0,0.003669949971085595
20,19,-2471.857417871719,0,0.004844491769611206
21,20,-2443.216508609072,0,0.004782681033622943
22,22,-2323.429729810653,0,0.004925748962618284
23,21,-2319.240020290184,0,0.004857770312589653
24,23,-2267.369258041051,0,0.005157267804660968
25,24,-2233.887308084593,0,0.004893102846131378
26,25,-2193.033297423614,0,0.005301205595562262
27,26,-2183.43349572739,0,0.005204601658043165
28,27,-2159.295133026784,0,0.004982150287588651
29,28,-2148.238227711695,0,0.004989202420385113
30,29,-2108.960644904264,0,0.005213203115746522
31,30,-2071.693728693979,0,0.005517705131793518
32,32,-2057.845326723851,0,0.005505288370732725
33,31,-2044.271681524474,0,0.005468096558318356
34,33,-2020.807554409374,0,0.005584294585773693
35,34,-1993.093106424723,0,0.005492290805109701
36,35,-1954.817953684972,0,0.005555377760432904
37,36,-1923.961269716802,0,0.005678966630359971
38,37,-1899.411033539297,0,0.006036911914517534
39,38,-1895.487869581921,0,0.005918882564959681
40,42,-1831.603014119408,0,0.005776748384702988
41,43,-1829.565862690537,0,0.005826865358039945
42,41,-1817.149612667353,0,0.00595427358651344
43,40,-1771.506197885539,0,0.005929459753197496
44,39,-1716.721903262384,0,0.006002800706380553
45,44,-1621.96863719889,0,0.006139413538211532
46,45,-1523.053882313436,0,0.006214451946082442
47,46,-1440.547273553417,0,0.006207660527236467
48,47,-1379.228680992829,0,0.006169705278434338
49,48,-1337.704464005007,0,0.006104633797339369
50,49,-1315.666719579286,0,0.006066542356113892
51,51,-1269.484318861792,0,0.005777495536761318
52,50,-1251.330656237959,0,0.005622046284184605
53,52,-1185.824400024282,0,0.005503517750866055
54,53,-1108.666585614834,0,0.005381355693447096
55,54,-1068.667502443484,0,0.005398412581441697
56,55,-1028.732411244547,0,0.005281249096074931
57,56,-944.0034454024967,0,0.005494386967330708
58,57,-926.421753420173,0,0.005272689670838594
59,58,-864.4539635915435,0,0.005184325984263953
60,59,-821.1512899729884,0,0.005679859953488715
61,60,-806.7594872119257,0,0.005344277818600016
62,61,-776.0032353402114,0,0.005246744887072001
63,62,-718.5545881441,0,0.005893234575933776
64,63,-689.537887901039,0,0.005518737096653516
65,64,-670.0870168526468,0,0.005355553230092346
66,65,-663.0001610213413,0,0.005510953640114628
67,66,-641.9018643001926,0,0.006064792599133397
68,67,-601.5486169831992,0,0.006251115059686361
69,68,-594.8807015202322,0,0.005783319084054763
70,70,-583.7678667786936,0,0.006330184747274988
71,72,-577.6727399649282,0,0.005692499350035797
72,71,-573.0720133378371,0,0.00561287956290475
73,69,-558.4402911854878,0,0.00550767424864369
74,73,-516.5223762527412,0,0.005984910898650984
75,74,-490.3246874379237,0,0.005843641694457886
76,75,-475.7858360908467,0,0.005635414994524919
77,76,-451.925100966867,0,0.005733563649534968
78,77,-423.8660507120988,0,0.005988302579730715
79,78,-418.287003426079,0,0.00619860915703871
80,79,-385.9101895239529,0,0.006328588540275088
81,81,-375.1435015820515,0,0.005728934080339557
82,82,-371.8608076879771,0,0.006330358616800768
83,80,-353.2900807332239,0,0.005686497462642679
84,83,-318.0013788482215,0,0.006415187610880631
85,84,-280.5215521880103,0,0.005793909562046129
86,85,-276.8527933762432,0,0.00587714205865572
87,86,-224.3375977226941,0,0.006596292899126124
88,87,-219.7565213452866,0,0.006042854367454135
89,88,-197.3330529002023,0,0.005981145537330691
90,89,-184.0369607790757,0,0.006083095659336686
91,90,-172.7846682674485,0,0.006308509415718984
92,91,-142.7973413338368,0,0.006773060382214412
93,92,-128.8539423993986,0,0.005860383687516403
94,93,-79.43005498874308,0,0.00678669557956382
95,94,-76.52219544224425,0,0.006010394640720348
96,95,-47.81107897223844,0,0.006232982631387282
97,96,-37.21671926819182,0,0.006272564033739458
98,97,-29.48596024378808,0,0.006621192105161499
99,106,-1.403780757737324,0,0.006683253166766474
100,154,0.003964836256569244,0,3.499339526325136
101,155,0.00415736188555515,0,3.443802192177827
102,159,0.004475046190969357,0,3.355933610829092
103,160,0.004636651958826024,0,3.294641296641456
104,161,0.004902252171919662,0,3.245398357712327
105,162,0.005025852284142108,0,3.201020442672024
106,164,0.005399361306540472,0,3.127201263759985
107,165,0.005603330174343806,0,3.027261176111514
108,166,0.005726135950086364,0,3.055427557748158
109,167,0.0058917354106146,0,3.01922765531539
110,170,0.006267845628831569,0,2.940775643232612
