ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3680.283599275601,0,0.003976160110034979
2,1,-3588.481931781676,0,0.003988345663175048
3,2,-3478.558448473404,0,0.004014969765242083
4,3,-3346.628831012832,0,0.004034321810813904
5,4,-3216.008537661448,0,0.00407180272315268
6,5,-3192.870679327565,0,0.004371098469616554
7,6,-3088.276995176336,0,0.004340827961358352
8,7,-3076.005564976794,0,0.004136999988050174
9,8,-2951.804816494849,0,0.004369874950886411
10,9,-2930.279506879264,0,0.004129785464474231
11,10,-2797.108899026604,0,0.004354619398365372
12,11,-2783.970949095273,0,0.004167799041048592
13,12,-2651.29172539908,0,0.004460551955646256
14,13,-2643.225024506731,0,0.004471255082607992
15,14,-2625.27604330133,0,0.004483284651218773
16,15,-2548.376071205751,0,0.004783438639422946
17,17,-2517.668485784766,0,0.004028129968694561
18,16,-2502.008292951868,0,0.004581377895472115
19,18,-2440.053044945025,0,0.003763411259169953
20,19,-2396.230748390875,0,0.004815396530544862
21,20,-2368.117966216559,0,0.004772095609276073
22,21,-2253.448065994815,0,0.004930123790288672
23,22,-2246.820835175846,0,0.004843858411818938
24,23,-2193.862950822241,0,0.005234309577898163
25,24,-2161.121259932317,0,0.004863393319307368
26,25,-2124.658495020049,0,0.005071989225916291
27,27,-2113.251512713347,0,0.00514032570972641
28,26,-2102.59448324243,0,0.005244383121095869
29,28,-2050.83983806572,0,0.004983996047094021
30,29,-2035.62120067382,0,0.005257672761780782
31,30,-2008.249335958003,0,0.005442517984301612
32,31,-1975.645569448705,0,0.00546299504677594
33,32,-1971.626921128774,0,0.005547047609033893
34,33,-1946.855929392366,0,0.005577793704016138
35,34,-1918.728113169282,0,0.005540015375943625
36,35,-1882.171038857486,0,0.005549408304223268
37,37,-1844.718943223977,0,0.005676814012840832
38,36,-1839.098214403228,0,0.005936518056355955
39,38,-1806.039782803357,0,0.00596309703341459
40,39,-1772.842516293217,0,0.005814251882215275
41,40,-1758.549793481944,0,0.005835707944181449
42,41,-1728.495048493596,0,0.005908569166467655
43,42,-1689.268215309924,0,0.005921325797030854
44,43,-1641.772832779408,0,0.005999651546155385
45,44,-1548.491416332101,0,0.006133850860941438
46,45,-1451.06832670326,0,0.006211621584375713
47,46,-1368.846968009382,0,0.006200998919407354
48,47,-1311.69748384141,0,0.006144786245907291
49,48,-1274.416966009854,0,0.006082993320796563
50,49,-1230.619836981001,0,0.006035476195301668
51,50,-1194.346678737728,0,0.005776890515061973
52,51,-1177.175575339956,0,0.005669939059737649
53,52,-1107.8438710254,0,0.00551072863202092
54,53,-1036.715917550057,0,0.005376602944208036
55,54,-995.8876545848848,0,0.005410497405136068
56,55,-953.4917434289057,0,0.005284108418356303
57,56,-871.6114268095274,0,0.005480680738705516
58,57,-851.4302750867129,0,0.005294066057091972
59,58,-794.5339020958482,0,0.005188419431566157
60,59,-748.4603383387727,0,0.005647967931585386
61,60,-733.0598883389596,0,0.005378770717719702
62,61,-700.6669806313661,0,0.005246159775578035
63,62,-648.5182882438595,0,0.005893903329248272
64,63,-616.3221860454314,0,0.00551399425745423
65,64,-600.9275445062806,0,0.005471717532709313
66,65,-590.6724449322188,0,0.005401193637519471
67,66,-568.9713636432369,0,0.006088956708909326
68,67,-544.1138558538094,0,0.006265271409224588
69,68,-528.0508447238035,0,0.005812451947729215
70,69,-504.7425114932008,0,0.005678268416954717
71,70,-499.2703296258393,0,0.00558415852979557
72,71,-484.7466961282711,0,0.005533454929740702
73,72,-483.4908834703426,0,0.006281384554174499
74,73,-437.400340599392,0,0.005973872521053241
75,74,-420.3664819192958,0,0.005846131976868273
76,75,-402.9627894514124,0,0.005621919878107041
77,76,-378.4575329371663,0,0.005754404519098436
78,77,-352.1377075620854,0,0.006019976510738822
79,78,-345.392136937085,0,0.006198871056488341
80,79,-327.7740329927183,0,0.006259955591131256
81,80,-301.8198925737926,0,0.005689125622502861
82,81,-281.2092068915123,0,0.005838232097578919
83,82,-271.3552109649594,0,0.006205846303583788
84,83,-244.4710011046978,0,0.006409805435521611
85,84,-208.1397889427375,0,0.005756952289128149
86,85,-205.3257001900071,0,0.005934497297949784
87,86,-150.3957304582422,0,0.006449337565127134
88,87,-150.2445045955563,0,0.006239206741179651
89,88,-127.80257125916,0,0.006215453955086437
90,89,-122.3208568486183,0,0.005826800062114055
91,90,-73.00200774719862,0,0.0065634156068256
92,91,-72.52109816620612,0,0.006486470669903883
93,92,-57.14556419374497,0,0.005877723882988738
94,95,-12.06994420863248,0,0.006335925389501833
95,117,-3.560213182294902,0,0.006406834422902847
96,160,0.02539500151586997,0,3.473831843815207
97,165,0.02840714810434195,0,3.345028268745303
98,166,0.03025916706818794,0,3.251184269550964
99,167,0.03301876328266625,0,3.162222977450665
100,168,0.036884319244213,0,3.040874268221281
101,169,0.03766476070788565,0,2.96376179822984
102,170,0.03783302072977444,0,2.989388668191772
103,164,0.0454677938700474,0,2.725938703585342
104,163,0.04889949667962642,0,2.760627104540343
105,162,0.05226484970236728,0,2.672193057245475
106,161,0.05412788121683502,0,3.428586199830354
107,158,0.06316375900184286,0,3.433489702847681
108,159,0.06414499995990344,0,2.574377777108622
109,156,0.07133355230348884,0,2.890980631850654
110,157,0.07145690240274738,0,2.529624622423901
111,155,0.07170026051393509,0,3.256836375534727
112,154,0.07986932305323799,0,2.553898924511935
113,153,0.08015794735151795,0,3.007686355299671
114,152,0.08290486196703822,0,3.106341148514208
115,150,0.09329472627281407,0,2.646629051586099
116,151,0.09351604717428676,0,2.953752937552432
117,149,0.1003068326562015,0,2.826096686517968
118,148,0.1053226007993356,0,2.580981073881879
119,147,0.1153910776899888,0,2.391968113282768
120,146,0.1311092830289337,0,2.550703534712984
121,145,0.1350244199252886,0,2.175732472294295
122,144,0.149595695954772,0,1.844205691604661
123,143,0.1655038581677073,0,2.349420740172912
124,142,0.1797177738280983,0,1.862119186174743
125,141,0.1871749916285115,0,1.736297376677887
126,140,0.2716465394626875,0,1.743176393840128
127,139,0.2898590158973099,0,1.47651978553601
128,138,0.4082380927466369,0,1.440030276214492
