ordered_rank,solver_index,dof_index,component_real,component_imag
1,0,0,0.01477314671284052,0
1,0,1,-0.005654250223424033,0
1,0,2,0.00605557689980517,0
1,0,3,0.03859772397867745,0
1,0,4,-0.01853589554524153,0
1,0,5,0.02847915547863435,0
1,0,6,0.09081193349484694,0
1,0,7,-0.04108471903107237,0
1,0,8,0.07469061833801464,0
1,0,9,0.1824931881926234,0
1,0,10,-0.08081072573655111,0
1,0,11,0.1731869754051616,0
1,0,12,0.280197674537303,0
1,0,13,-0.1433083338753114,0
1,0,14,0.3348545386721517,0
1,0,15,0.284974468098099,0
1,0,16,-0.2083461178263843,0
1,0,17,0.5131467434655844,0
1,0,18,0.1828405583180041,0
1,0,19,-0.1767843013187167,0
1,0,20,0.4732659599440002,0
1,0,21,0.07205571648767641,0
1,0,22,-0.09935319822929506,0
1,0,23,0.2803748155468501,0
1,0,24,0.01300774322868699,0
1,0,25,-0.03328079282084236,0
1,0,26,0.09585477398617707,0
1,0,27,-0.00429308173460591,0
1,0,28,0.008447007748270403,0
1,0,29,0.01608386785754951,0
1,0,30,-0.006539674607593513,0
1,0,31,0.001873455389286768,0
1,0,32,0.05017858011366321,0
1,0,33,-0.02315751136182351,0
1,0,34,0.01863394671634973,0
1,0,35,0.1265904260333423,0
1,0,36,-0.05805021275017003,0
1,0,37,0.0582301690516666,0
1,0,38,0.2900389879300795,0
1,0,39,-0.1331713330861474,0
1,0,40,0.152794898080002,0
1,0,41,0.5783243176318276,0
1,0,42,-0.2839608847643041,0
1,0,43,0.3508352257126419,0
1,0,44,0.7980092467032541,0
1,0,45,-0.5144199364817209,0
1,0,46,0.6967179618825168,0
1,0,47,0.6945281955998938,0
1,0,48,-0.5575222751556165,0
1,0,49,0.8647753219223095,0
1,0,50,0.390069057326178,0
1,0,51,-0.4072503581985412,0
1,0,52,0.6988236653334925,0
1,0,53,0.114345124568848,0
1,0,54,-0.1872959799370308,0
1,0,55,0.3451661482129452,0
1,0,56,-0.03873096159078831,0
1,0,57,0.06001934924947216,0
1,0,58,0.007893847465756684,0
1,0,59,-0.003459117674092237,0
1,0,60,-0.0003986358433116332,0
1,0,61,0.02893043029968008,0
1,0,62,-0.01251764050689767,0
1,0,63,0.006327575563006617,0
1,0,64,0.07942405449576991,0
1,0,65,-0.03514451106220925,0
1,0,66,0.02554266287525823,0
1,0,67,0.2031561984483641,0
1,0,68,-0.09105337859698238,0
1,0,69,0.07563741009411855,0
1,0,70,0.4930133103683614,0
1,0,71,-0.2282711245766859,0
1,0,72,0.1983152370481711,0
1,0,73,0.8729906674765061,0
1,0,74,-0.5093512224496595,0
1,0,75,0.4940630573019807,0
1,0,76,1,0
1,0,77,-0.6979690961449345,0
1,0,78,0.7943389438597457,0
1,0,79,0.7596894617062326,0
1,0,80,-0.6581911570006783,0
1,0,81,0.8540855905549797,0
1,0,82,0.3164441660724986,0
1,0,83,-0.4010932065381373,0
1,0,84,0.5887159851297989,0
1,0,85,-0.1105719752148467,0
1,0,86,0.1574172598536306,0
1,0,87,0.002826973269476445,0
1,0,88,-0.001225856523619647,0
1,0,89,-0.0006566984826276378,0
1,0,90,0.01090813864874632,0
1,0,91,-0.003866978999805692,0
1,0,92,0.0007972972286626187,0
1,0,93,0.03159235813673875,0
1,0,94,-0.01239602883430033,0
1,0,95,0.005942839070452445,0
1,0,96,0.08493116448677594,0
1,0,97,-0.03616265984627173,0
1,0,98,0.02097412124217894,0
1,0,99,0.2379046207503773,0
1,0,100,-0.1039000749049993,0
1,0,101,0.0589354079311815,0
1,0,102,0.5264525132686155,0
1,0,103,-0.2814401326528244,0
1,0,104,0.1786259349212768,0
1,0,105,0.7736890605235445,0
1,0,106,-0.482093312051434,0
1,0,107,0.3705122232661014,0
1,0,108,0.7870033342518307,0
1,0,109,-0.5805899656972551,0
1,0,110,0.5194296446923808,0
1,0,111,0.4704679109572675,0
1,0,112,-0.4663654432034954,0
1,0,113,0.50288341045519,0
1,0,114,-0.1693211230136229,0
1,0,115,0.2198504805966441,0
1,0,116,0.001137617868680133,0
1,0,117,-7.82651109772597e-05,0
1,0,118,0.003140811883433985,0
1,0,119,3.783733090785288e-05,0
1,0,120,0.007490600229174983,0
1,0,121,-0.0009081016934529001,0
1,0,122,0.01798771988085356,0
1,0,123,-0.005072084469992467,0
1,0,124,0.04844743764376677,0
1,0,125,-0.01828246279033227,0
1,0,126,0.1255467337995354,0
1,0,127,-0.06152505479649354,0
1,0,128,0.2343966275829524,0
1,0,129,-0.1329610798649681,0
1,0,130,0.3128489516498082,0
1,0,131,-0.2015880978639351,0
1,0,132,0.2815110423610357,0
1,0,133,-0.2116268526872013,0
1,0,134,-0.09709669701598829,0
1,0,135,-0.0001760890256003592,0
1,0,136,-0.0003451972965571292,0
1,0,137,-0.0003367451775760554,0
1,0,138,0.000259364987334165,0
1,0,139,0.0001801172833046937,0
1,0,140,0.0004544112580582033,0
1,0,141,0.0006397359660194664,0
1,0,142,0.0002981260510291177,0
1,0,143,0.0001033574979573806,0
1,0,144,-0.0002267766497235214,0
1,0,145,-0.0004762950928851932,0
1,0,146,-0.0006152744399455223,0
1,0,147,-0.0002555977363423199,0
1,0,148,-0.0005257630489515703,0
1,0,149,-0.0002926140219599766,0
1,0,150,0.0004748410914351711,0
1,0,151,0.0004641634646606724,0
1,0,152,0.0002391861448931958,0
1,0,153,-0.0001780098807567439,0
1,0,154,-0.0003825921917520477,0
1,0,155,-0.0005747201176139814,0
1,0,156,-0.0005359250034915306,0
1,0,157,-0.0009759375273327506,0
1,0,158,-0.001069490461218226,0
1,0,159,-0.0004013927211619028,0
1,0,160,-7.856739569325359e-05,0
