ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3568.85104953848,0,0.003979523898852196
2,1,-3439.168430599424,0,0.003996711415419283
3,2,-3306.823492686485,0,0.004002388993554295
4,3,-3181.314511275027,0,0.004032777452889024
5,4,-3084.391915751124,0,0.004333235866943179
6,5,-3035.359690339562,0,0.004095865984930548
7,6,-2935.334660984156,0,0.004403874228894681
8,7,-2903.138540270858,0,0.00407381720713356
9,8,-2801.515701523526,0,0.004394976572621568
10,9,-2753.870434488869,0,0.004087398036978472
11,10,-2639.048719010369,0,0.004374927380251403
12,11,-2607.991176756532,0,0.004140646642845459
13,12,-2531.924592479399,0,0.004873081591413969
14,13,-2488.484096826435,0,0.004244490896039374
15,14,-2454.869888624716,0,0.004332749413932644
16,15,-2392.022049845674,0,0.004936862675435616
17,16,-2382.154201329189,0,0.003759692456262307
18,17,-2323.959607114343,0,0.004588498379312244
19,18,-2255.531871825917,0,0.004932231943801664
20,19,-2226.706812587216,0,0.004206222360904433
21,20,-2189.513239061241,0,0.00444444839132877
22,21,-2110.919325058189,0,0.005000083477487696
23,22,-2085.131494750458,0,0.004957757348372387
24,23,-2061.603477965777,0,0.004995623583548609
25,24,-2015.424978503852,0,0.005028141456895732
26,25,-1984.380724430386,0,0.004960709517835172
27,26,-1970.313297173616,0,0.005357352272995574
28,27,-1929.23237494168,0,0.005065273681969613
29,28,-1897.240779550884,0,0.005457501591497313
30,29,-1866.344344673056,0,0.005456006564818295
31,30,-1833.426452566248,0,0.005351779342896524
32,31,-1826.587352127809,0,0.005482849107852242
33,32,-1791.464513192207,0,0.005612293478841217
34,33,-1781.02825862494,0,0.00503863335880753
35,34,-1755.508149536939,0,0.005665178789235704
36,35,-1703.793074010189,0,0.005813850145508382
37,36,-1701.227263022773,0,0.005592376915382615
38,38,-1648.328599878712,0,0.005675121013697843
39,37,-1643.50657529669,0,0.005633253254744021
40,39,-1612.268722871765,0,0.005846985179705564
41,40,-1577.647516079686,0,0.005813176279740237
42,41,-1519.031045386874,0,0.00596453179781892
43,42,-1472.521768341147,0,0.005924176478366731
44,43,-1447.924573302172,0,0.005932411018363
45,44,-1377.729525843599,0,0.006090571203593896
46,45,-1288.508340583785,0,0.006186841939940081
47,46,-1215.933293942697,0,0.006146064363245201
48,47,-1169.03355558667,0,0.006076360446008424
49,48,-1123.004392429739,0,0.005965814106467961
50,49,-1079.263945008342,0,0.005720525595326157
51,50,-1012.118611734446,0,0.005845614111162891
52,51,-983.6490459644433,0,0.005771851375058248
53,52,-921.278497341093,0,0.005653714953109689
54,53,-894.6878884486525,0,0.005493029688960157
55,54,-823.3013386625078,0,0.005464187664191656
56,55,-798.5900481879664,0,0.005312870632794768
57,56,-707.7595473008245,0,0.005491284270218296
58,57,-681.4924776335899,0,0.005371143186877002
59,58,-672.8539461045666,0,0.005207745637970928
60,59,-592.8699061646937,0,0.005607063383606592
61,60,-565.1035379098374,0,0.005538864784320482
62,61,-548.5722540518168,0,0.005283520807592316
63,62,-499.1096212685384,0,0.005894438684691633
64,63,-477.7465887713007,0,0.005480023383140186
65,64,-460.485369639086,0,0.005755944295020624
66,65,-439.9849596130774,0,0.005971968160725516
67,66,-429.2692427760913,0,0.005512504304660813
68,67,-413.4178146652831,0,0.005792196620603932
69,68,-370.9236733922297,0,0.005893271948117598
70,69,-348.5651827157469,0,0.005626715742165167
71,70,-335.2079743985633,0,0.005682642191476486
72,71,-322.2498477844948,0,0.005633193674157887
73,73,-288.1811452044554,0,0.006057941445931683
74,74,-271.0158823884134,0,0.005828776760555728
75,76,-235.6740270804272,0,0.006146282925346054
76,77,-232.6834698327657,0,0.005761743765701302
77,78,-225.7963166008924,0,0.006259492463969027
78,79,-214.9974299388403,0,0.005692942581257843
79,80,-171.4252441397429,0,0.006199838778894886
80,81,-143.9273740943239,0,0.005691181275692384
81,82,-139.1896255968142,0,0.005975616222206137
82,83,-117.8586684782863,0,0.005872406241614486
83,85,-82.56133074315674,0,0.006409077346216302
84,99,-61.12331338598242,0,0.005884920190744657
