ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3465.734893624988,0,0.004004711198971811
2,1,-3290.150273626801,0,0.003999207517724506
3,2,-3201.263426887628,0,0.004017136994435189
4,3,-3075.02174413466,0,0.00404156512176819
5,4,-2946.547976994997,0,0.004079978877551203
6,5,-2931.226900411249,0,0.004408211080293517
7,6,-2809.463405957989,0,0.004100034315469501
8,7,-2776.517250155535,0,0.0043663469925451
9,8,-2688.247248035848,0,0.004238339496486261
10,9,-2638.255898841301,0,0.004268181247334025
11,10,-2535.178982538558,0,0.004235945028604102
12,11,-2502.910250692914,0,0.004384130076894611
13,12,-2401.499618434069,0,0.004141562311874209
14,13,-2396.811583482007,0,0.00463946927390502
15,14,-2332.58611881591,0,0.004547187425759862
16,15,-2283.098006356372,0,0.004007309451415009
17,16,-2236.835063157194,0,0.004800671931852113
18,17,-2205.708679073947,0,0.004619504885286999
19,18,-2131.455268586585,0,0.004710885400325309
20,19,-2106.972367648379,0,0.004507912700656929
21,20,-2079.218497381393,0,0.004294064215964795
22,21,-2001.402731788479,0,0.004766299592066547
23,22,-1972.559837699165,0,0.004923794935778774
24,23,-1968.691056004008,0,0.005089297584253819
25,24,-1929.671935617289,0,0.005106027708827242
26,25,-1871.717999069195,0,0.004969099088726727
27,26,-1862.363175999244,0,0.005301563749754813
28,27,-1815.627793873428,0,0.005338559692690374
29,28,-1779.034262580007,0,0.005374345904928188
30,29,-1737.095753677435,0,0.005349479931507104
31,30,-1722.038908114708,0,0.005448374722828255
32,31,-1703.586660646622,0,0.005363238193389841
33,32,-1689.591730140342,0,0.005125317959339603
34,33,-1645.246402494528,0,0.005581862927304898
35,34,-1635.803337068097,0,0.005616550622005384
36,35,-1592.864824658853,0,0.005604087172190384
37,36,-1587.632705753348,0,0.005691566089170254
38,37,-1535.895846673588,0,0.005668852169889211
39,38,-1497.094978533286,0,0.005611114138104823
40,40,-1470.496838173501,0,0.005714503613588434
41,39,-1459.590548619852,0,0.005955510455632631
42,41,-1416.860324377991,0,0.005967514587990709
43,42,-1358.442568282195,0,0.005903492307883005
44,44,-1335.583212717432,0,0.005919887291176763
45,43,-1275.637037637197,0,0.006087974427242909
46,45,-1195.303369631522,0,0.006149584723128958
47,46,-1130.760464873242,0,0.006092500054388197
48,47,-1087.680606858997,0,0.005955541182375183
49,48,-989.6500252885793,0,0.005943453146100346
50,49,-964.087260744533,0,0.005678758359285866
51,50,-896.3700083753723,0,0.005981789809920087
52,51,-856.2062735134961,0,0.005893903525337878
53,52,-803.4029658595125,0,0.005560962448411123
54,53,-781.486611146886,0,0.005461159127992755
55,54,-716.8290353670743,0,0.005497408065031096
56,55,-673.5712634366313,0,0.005333875891963714
57,56,-605.6652989955664,0,0.00550665670360023
58,57,-569.9465243727544,0,0.005341231937463119
59,58,-554.3299021929465,0,0.005275530075629068
60,59,-492.5891869646376,0,0.005629419436139563
61,60,-452.1220252309703,0,0.005601610833677202
62,61,-426.5679880268012,0,0.00543261752068569
63,62,-411.9940594345661,0,0.006037540441654166
64,63,-376.388474466147,0,0.005444131064756803
65,65,-351.0029330749525,0,0.005523378825150021
66,66,-325.7003469951347,0,0.005932827214868503
67,67,-323.4530518520558,0,0.005779498418031467
68,68,-311.3488626724646,0,0.005431859135384656
69,70,-243.1883873005312,0,0.005634890147034242
70,71,-213.6556883326794,0,0.005892891538277744
71,72,-210.2535524494845,0,0.005662772944482101
