ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3737.060990480484,0,0.003972547026176255
2,1,-3656.598019187178,0,0.003990837501500627
3,2,-3540.244385590418,0,0.004013342262507273
4,3,-3408.200946986432,0,0.004034468385144103
5,4,-3277.162325778512,0,0.004069030032343072
6,5,-3252.479186386764,0,0.004366447672225941
7,6,-3151.864774439903,0,0.004382457446221415
8,7,-3138.407959279315,0,0.004100107374228122
9,8,-3012.813139795212,0,0.004417232684691881
10,9,-2993.391623768953,0,0.004081605009711475
11,10,-2855.557230034939,0,0.004476215221726011
12,11,-2847.059621455591,0,0.004044377643359864
13,12,-2711.377275337548,0,0.004442681458668804
14,13,-2701.270776628141,0,0.004536579963557984
15,14,-2690.060977379986,0,0.004418130980713668
16,15,-2612.904498157994,0,0.004850845075065095
17,17,-2568.856930502799,0,0.004153410583499234
18,16,-2565.310402101529,0,0.00446254917624405
19,18,-2510.30309774313,0,0.003672805973611533
20,19,-2460.667765344318,0,0.004842236970368696
21,20,-2431.240223842507,0,0.004782808589814703
22,21,-2312.355008098983,0,0.00492273002705926
23,22,-2306.864295068517,0,0.004864667543609782
24,23,-2255.611735511594,0,0.005184733682838142
25,24,-2222.05070935837,0,0.004868092820769151
26,25,-2181.707096609993,0,0.005303214793118831
27,26,-2171.613798913878,0,0.005200617370365706
28,27,-2149.132179357153,0,0.004993170574125849
29,28,-2126.018848940712,0,0.00498710711969261
30,29,-2097.455018007722,0,0.005216323446042654
31,30,-2061.133010255487,0,0.005518048964117627
32,31,-2045.951128351377,0,0.005505171492989865
33,32,-2032.333688750045,0,0.005462475071433331
34,33,-2008.527764995382,0,0.005585191129229701
35,34,-1979.764058683807,0,0.005491139328889125
36,35,-1941.824805594508,0,0.005551136155462137
37,36,-1911.196824552591,0,0.005675112652251155
38,37,-1888.638161452111,0,0.006019902103363376
39,38,-1880.405226032093,0,0.005932572965709701
40,40,-1820.224827604868,0,0.005782837749211384
41,41,-1816.399520453712,0,0.005828781804160811
42,39,-1803.070099795882,0,0.005949569044424616
43,42,-1758.272584203149,0,0.005929935152423459
44,43,-1703.477858235636,0,0.006002817460669775
45,44,-1608.822024790204,0,0.006138601323019655
46,45,-1509.932948770064,0,0.006214339274652442
47,46,-1427.250935369897,0,0.006207134546269651
48,47,-1365.734772365722,0,0.006168881749882355
49,48,-1324.29541457953,0,0.006103570840951904
50,49,-1302.097934970068,0,0.006064982117902743
51,50,-1258.083209768765,0,0.005775298898495681
52,51,-1238.450649150566,0,0.005626668735335105
53,52,-1172.730169175881,0,0.005507848020159772
54,53,-1097.12383022822,0,0.005381549447005198
55,54,-1056.237941430818,0,0.005400977965240361
56,55,-1016.707390933884,0,0.005281207726452115
57,56,-931.1938496456521,0,0.005495483028923599
58,57,-914.0369184119928,0,0.005272894887145002
