ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3510.994396929422,0,0.00399899199719464
2,1,-3359.613894626859,0,0.003989279536213764
3,2,-3270.872362555878,0,0.004020170723824657
4,3,-3142.928641196791,0,0.004041790955585556
5,4,-3012.839631691388,0,0.004073768921925871
6,5,-2987.633198176357,0,0.004397599677491804
7,6,-2877.661195302048,0,0.004111546227440658
8,7,-2851.493159468262,0,0.00436773122821792
9,8,-2753.434069109086,0,0.004252146249505573
10,9,-2711.875488891675,0,0.004243909426599158
11,10,-2598.615329219611,0,0.00423278115435448
12,11,-2569.617359948193,0,0.004347224842608802
13,12,-2461.892906526187,0,0.004522311820666439
14,13,-2457.423397972076,0,0.004316098531570622
15,14,-2398.620425211399,0,0.004547414570881386
16,15,-2349.271609933404,0,0.003964925546604405
17,16,-2307.242652618014,0,0.004814978142869573
18,17,-2280.422314720177,0,0.0045820185060026
19,18,-2204.828244398561,0,0.004447549952981784
20,19,-2174.832262595361,0,0.004533836247748788
21,20,-2158.28965393022,0,0.004473477564204291
22,21,-2062.576215734715,0,0.004728952270962479
23,22,-2034.387062013336,0,0.005048599595973257
24,23,-2011.749552947913,0,0.004952907670721573
25,24,-1992.060100061692,0,0.005226105465444478
26,25,-1946.623941794187,0,0.004897656433446553
27,26,-1913.454805773075,0,0.005266889585601132
28,27,-1872.883260965452,0,0.005269475210298537
29,28,-1856.452774499691,0,0.005391930646927524
30,29,-1802.811378987534,0,0.005274791122003581
31,30,-1787.458787851331,0,0.005135433010394446
32,32,-1775.400163056752,0,0.00538786146096736
33,31,-1764.564798999314,0,0.005523211742496509
34,33,-1720.738937294989,0,0.005610214471290904
35,34,-1703.563326787485,0,0.005579706443716523
36,35,-1666.316389940056,0,0.005587052007709342
37,36,-1656.107906203085,0,0.005771288326323039
38,37,-1611.751870289656,0,0.005686708876753964
39,38,-1574.019862486159,0,0.005653639829248954
40,40,-1548.848204986567,0,0.005768256774418921
41,39,-1543.511079820818,0,0.00596752560940735
42,41,-1491.417344750604,0,0.005935656518825156
43,42,-1441.968934509148,0,0.005895915137242411
44,43,-1414.7135309625,0,0.005948494515473262
45,44,-1344.755830199725,0,0.006111208333937096
46,45,-1254.012104382187,0,0.006166042194486792
47,46,-1187.715133628684,0,0.006138871709067194
48,47,-1144.700482038268,0,0.005997884277491821
49,48,-1067.386342268672,0,0.005993744256710867
50,49,-1012.546859652301,0,0.005656633285406057
51,50,-979.445036935032,0,0.006001121319459245
52,51,-937.3345603437914,0,0.005892621449600797
53,52,-878.5548640987669,0,0.00555244997480151
54,53,-841.6207857931029,0,0.005407771363027663
55,54,-787.7225512387672,0,0.005470350168640592
56,55,-738.9141576381367,0,0.005309367603115083
57,56,-670.1249914758619,0,0.005469885959837456
58,57,-637.1639282959487,0,0.005391384817168153
59,58,-612.4017256435853,0,0.005203968962987244
60,59,-555.89493528382,0,0.005635406750240861
61,60,-519.9597625838212,0,0.005471897000946864
62,61,-487.2228458220294,0,0.005338339752383501
63,62,-459.5847462452019,0,0.006071822312421435
64,63,-430.7772800630605,0,0.005544675845596666
65,64,-419.0993523297911,0,0.005665813630160096
66,65,-393.5359876134799,0,0.005733359148306414
67,66,-382.3194480991797,0,0.005385471067625226
68,67,-366.9579471648601,0,0.005890716951670917
69,68,-310.1777435281879,0,0.005631172323735219
70,70,-286.5290491502695,0,0.006111025395165308
71,71,-278.771482335297,0,0.005552945748520744
72,72,-275.0328728286749,0,0.005687790038657447
73,73,-239.8930764160458,0,0.006040894968976397
74,74,-216.4514384187112,0,0.006317006488655416
75,75,-212.4700324924947,0,0.005987485822853854
76,77,-194.8015485704585,0,0.005579313334843627
77,78,-182.0522796859664,0,0.005880906883590371
78,79,-165.5705246324947,0,0.005737126191768705
79,80,-135.9675880811671,0,0.006187551978712451
80,82,-97.71853243692482,0,0.005587137059394008
81,83,-82.29159345804732,0,0.006028342644542705
82,84,-68.07152152523126,0,0.006097698858506048
83,112,-39.07332674664038,0,0.006397058880174176
84,113,-34.94482167833368,0,0.006098651514281537
85,133,-5.890412128788076,0,0.006061547545615689
86,134,-4.446918962669778,0,0.006321300133763726
87,150,0.08409077386547387,0,3.452428962048255
88,153,0.09888924349730631,0,3.264656324528868
89,152,0.1019792750085877,0,3.215869493120331
90,154,0.1188632143948238,0,3.032855582006715
91,155,0.1303227766257966,0,2.913368027509287
92,156,0.1363952731878829,0,2.921307631958036
93,157,0.1614777089227717,0,2.666279810212218
94,158,0.1753414486022521,0,3.432312834764585
95,165,0.1942940803709333,0,2.622632779188768
96,164,0.2010174223895696,0,3.46023867089841
97,166,0.2079497490998548,0,2.561066872314669
98,167,0.2208023710809446,0,3.339613299179518
99,168,0.2288971103848606,0,3.130914962903013
100,169,0.2486877942730562,0,3.146005967696454
101,170,0.249347980039485,0,3.110178383425053
102,163,0.2804540104236908,0,3.057154219550911
103,162,0.2826786443560451,0,2.902568650386295
104,161,0.291290206857089,0,2.507283868810608
105,160,0.2944909142825611,0,2.884622310786527
106,159,0.307191881092609,0,2.951655939658679
107,151,0.3297287248771026,0,2.617058084575832
108,149,0.3520447217060641,0,2.527192104197325
109,148,0.3666171048685719,0,2.713453826474814
110,147,0.410692426456857,0,2.189431814391681
111,146,0.4599737182074601,0,2.489989155215967
112,145,0.4629838880034989,0,2.193914138311037
113,144,0.4982746298054934,0,1.948956194492068
114,143,0.5504499684553079,0,2.322735307862665
115,142,0.6716106498951453,0,1.841395038325035
116,141,0.6800856581982315,0,1.933969263149091
117,140,1.000157588992559,0,1.651981407635087
118,139,1.044361806470769,0,1.328853892879347
119,138,1.383995367129467,0,1.408672247374853
120,137,1.56299555135118,0,0.9842587533108549
121,136,2.800589548929072,0,0.7616177508157128
122,135,5.461288018772892,0,0.4903807176436223
123,116,33.66061375574729,0,0.006176706737916867
124,117,52.34592050521171,0,0.006675310871862562
125,118,63.5511743245984,0,0.006544181315576169
126,120,84.30931951705595,0,0.01199343170673767
127,124,89.78319341865202,0,0.01043018190730435
128,123,90.34969683114576,0,0.01233713129934491
129,128,93.76874614832565,0,0.01039949268287074
130,129,95.06348860200828,0,0.01089173777178555
131,131,96.47287486275216,0,0.007762032818785007
132,132,97.19166319463203,0,0.01162738949721149
133,130,98.62499288355092,0,0.01066325449861639
134,127,100.7781404986656,0,0.0110302133650975
135,126,102.7347408530326,0,0.01201127484404019
136,125,105.3692617325775,0,0.01140295864286906
137,122,107.2199014842913,0,0.01212872265928769
138,121,110.4850981000249,0,0.01223827211449614
139,119,113.8925916807937,0,0.006579456226689404
140,115,126.5180973635661,0,0.006822746409712339
141,114,144.2406748582868,0,0.006963770360338839
142,111,181.6894624744565,0,0.01109081964295521
143,110,183.2134780347335,0,0.008796830198432764
144,109,184.9895513056382,0,0.01052894785369042
145,107,199.4446093308176,0,0.006793409780594769
146,108,200.8295513272612,0,0.008048021569302594
147,106,202.3357876708397,0,0.01081433080063245
148,105,211.6696089616211,0,0.01147063717612219
149,104,215.9636495557917,0,0.01178713511020038
150,103,220.5761721356597,0,0.0102532876236066
151,102,222.9323399639848,0,0.008148906622373079
152,101,227.0216059965269,0,0.01100512094414664
153,100,228.2679711334927,0,0.01025851477843228
154,99,229.0334822250174,0,0.01217129660487102
155,98,232.1418792203182,0,0.01041573284052697
156,97,236.7731330657565,0,0.01040939820509024
157,96,238.0997217163362,0,0.0111470635665642
158,95,241.501728945309,0,0.01218270863279032
159,94,245.1095180964228,0,0.01099760323159214
160,93,247.9673077306786,0,0.01109828668779579
161,92,249.4525578293344,0,0.01114924449215791
162,91,252.9232939642679,0,0.01221868362307604
163,90,257.9577677955675,0,0.01147000632255546
164,89,261.775860330741,0,0.01227937622175915
165,88,263.6972112358012,0,0.01183056689398486
166,87,268.6588329880797,0,0.01228766332155888
167,86,273.0415893071091,0,0.01236700223858769
168,85,281.8572153978372,0,0.006522180380376884
169,81,298.8258021735055,0,0.006631973094094046
170,76,331.1130175526754,0,0.006188938765980581
171,69,364.2894705201965,0,0.006733739766497249
