ordered_rank,solver_index,lambda
276,275,381.9171367403086
277,276,385.4550669848661
278,277,385.4550669848664
279,278,386.5835859285738
280,279,386.5835859285743
281,280,397.7630009695841
282,281,397.7630009695841
283,282,400.0677918304076
284,283,400.0677918304101
285,284,404.606191061649
286,285,416.6698523245517
287,286,416.6698523245528
288,287,430.074488784432
289,288,430.0744887844322
290,289,438.4000413089976
291,290,438.4000413089978
292,291,439.3711302533049
293,292,439.3711302533051
294,293,439.3819122360517
295,294,439.3819122360518
296,295,446.5068109014122
297,296,446.5068109014127
298,297,446.8566139656929
299,298,446.8566139656945
300,299,475.5570561675344
301,300,475.5570561675357
302,301,484.9559487479928
303,302,484.9559487479935
304,303,495.2238818695892
305,304,495.2238818695894
306,305,495.5781883640852
307,306,495.578188364086
308,307,501.4561734370122
309,308,501.4561734370129
310,309,502.7827636901561
311,310,510.723707924083
312,311,510.7237079240834
313,312,517.3999220829434
314,313,517.3999220829439
315,314,517.7795689664174
316,315,517.7795689664175
317,316,520.0951194899723
318,317,520.0951194899737
319,318,525.4224942162155
320,319,525.4224942162164
321,320,532.095079897487
322,321,532.0950798974874
323,322,553.6338609316355
324,323,553.6338609316367
325,324,569.8646583767249
326,325,578.112524539762
327,326,578.1125245397634
328,327,609.2992025393993
329,328,609.2992025393993
330,329,615.7848932676679
331,330,615.7848932676709
332,331,633.5905167300875
333,332,633.5905167300887
334,333,634.1778769775523
335,334,634.1778769775526
336,335,642.0493594681637
337,336,642.0493594681653
338,337,646.9802547298997
339,338,646.9802547299005
340,339,651.3104662289912
341,340,657.5413517987977
342,341,657.5413517987982
343,342,662.7067453503739
344,343,662.7067453503747
345,344,666.2119526078673
346,345,666.2119526078676
347,346,690.3790963105411
348,347,690.3790963105419
349,348,727.6690576344328
350,349,727.669057634433
351,350,732.3226405300499
352,351,732.322640530051
353,352,737.6943667283633
354,353,737.694366728364
355,354,756.1320108452059
356,355,756.1320108452059
357,356,764.9203705810238
358,357,768.1641558439353
359,358,768.1641558439358
360,359,775.0903311201033
361,360,775.0903311201049
362,361,776.6522377118714
363,362,776.6522377118735
364,363,794.1096648251372
365,364,794.1096648251378
366,365,816.5090478099049
367,366,816.5090478099058
368,367,821.1109187772302
369,368,821.1109187772306
370,369,822.4935014695737
371,370,822.4935014695783
372,371,857.3730602697973
373,372,857.3730602697982
374,373,868.4833310561477
375,374,874.9961790343838
376,375,874.9961790343841
377,376,878.6338772570423
378,377,878.6338772570429
379,378,889.1384101699648
380,379,902.5060659119865
381,380,902.506065911987
382,381,929.2503928615395
383,382,929.2503928615397
384,383,943.1437757075638
385,384,943.1437757075655
386,385,975.8979352362541
387,386,975.8979352362541
388,387,985.1974336240021
389,388,985.197433624003
390,389,988.2911101804503
391,390,988.2911101804508
392,391,1003.017344185946
393,392,1003.017344185948
394,393,1012.98362963405
395,394,1012.983629634051
396,395,1025.524558034453
397,396,1025.524558034454
398,397,1029.011353620086
399,398,1029.011353620087
400,399,1052.57137381343
401,400,1052.571373813431
402,401,1058.736671242795
403,402,1058.736671242798
404,403,1070.823125721202
405,404,1070.823125721203
406,405,1155.840458650396
407,406,1155.840458650398
408,407,1159.159746640206
