ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3674.120927489959,0,0.003970113642763251
2,1,-3596.521326801974,0,0.003986092095822596
3,2,-3482.226152619504,0,0.004005755506240717
4,3,-3351.54389438904,0,0.00402428122671864
5,4,-3222.122438947785,0,0.004058636246747724
6,5,-3191.016249576939,0,0.004355588881593083
7,6,-3097.266893586228,0,0.004346145081757306
8,7,-3084.736603393795,0,0.004116001138991124
9,8,-2956.959553582359,0,0.004385105113777415
10,9,-2939.59557075549,0,0.004092389299844755
11,10,-2797.646809526165,0,0.004388372100631067
12,11,-2792.594605105287,0,0.004109203752403498
13,12,-2654.546063966947,0,0.004310039184182418
14,13,-2643.553732681532,0,0.004518893695688475
15,14,-2632.900861262633,0,0.004539385478138111
16,15,-2557.233872045199,0,0.004838833961630133
17,16,-2515.227922069654,0,0.003993492045904756
18,17,-2511.786735600723,0,0.004606614926029931
19,18,-2451.801270566371,0,0.003701994909323201
20,19,-2405.078848841941,0,0.00480863015310685
21,20,-2376.419921631394,0,0.004766222023127998
22,21,-2254.811262053071,0,0.004898532342303566
23,22,-2249.817378100918,0,0.004860837069071739
24,23,-2199.105965705507,0,0.005160751062961033
25,24,-2164.368980227935,0,0.004910950633972787
26,25,-2127.543337679609,0,0.005219381418963402
27,26,-2119.152034814309,0,0.005036115465727842
28,27,-2101.67113853296,0,0.005143903370992784
29,28,-2061.098902501969,0,0.00500458619576
30,29,-2041.115553951227,0,0.005204784251598166
31,30,-1997.183932678573,0,0.00547189139483698
32,34,-1985.5918033281,0,0.005503570557793362
33,31,-1977.919373139588,0,0.005481051398791566
34,32,-1948.6170498745,0,0.005527494806587771
35,33,-1920.730638319865,0,0.005495665674134331
36,35,-1883.233342947143,0,0.005610135217266163
37,36,-1859.159472847798,0,0.005659652240264784
38,37,-1831.676609732504,0,0.005917427241214259
39,38,-1815.768125880305,0,0.005939633669995403
40,41,-1759.144766789508,0,0.005765118589380235
41,42,-1751.178393410704,0,0.005832018014218705
42,43,-1747.262872536787,0,0.005955569914986174
43,40,-1699.377700403933,0,0.005922941395788443
44,39,-1646.095354771633,0,0.005964668893718262
45,44,-1554.911314950408,0,0.006084817621759544
46,45,-1456.962780742219,0,0.006160532739799309
47,46,-1375.054640172105,0,0.006160322740334876
48,47,-1314.161804535947,0,0.006124639859388206
49,48,-1274.487019557005,0,0.006059612964651573
50,49,-1238.129636909312,0,0.006059835913880905
51,51,-1188.539198107543,0,0.005789525061983941
52,50,-1177.549397667558,0,0.005614846095238362
53,52,-1115.087922604743,0,0.005493406371792344
54,53,-1039.447135946768,0,0.00535514823345951
55,54,-998.7801771126941,0,0.005377727900688031
56,55,-957.8384653338011,0,0.005266230620094013
57,56,-876.9288902188817,0,0.005456783280673221
58,57,-854.5976460003653,0,0.005262409956978913
59,58,-797.8218452916823,0,0.005120430313208143
60,59,-755.0942209512648,0,0.005628531106891011
61,60,-734.1663816307562,0,0.00534022673255651
62,61,-707.6237463033933,0,0.005201243629337977
63,62,-651.7947289644241,0,0.005839523913182897
64,63,-616.5136927788935,0,0.005527088067351997
65,65,-601.0113412958423,0,0.005464660211357727
66,64,-599.5349239333614,0,0.005352193556127868
67,66,-573.8875049751373,0,0.006010437795788875
68,67,-532.9608427453225,0,0.006268744200778932
69,68,-520.7790279155049,0,0.005633598926423184
70,70,-514.2625626513503,0,0.006368026369802253
71,71,-504.7385530453063,0,0.005699348846318768
72,72,-500.5995012846037,0,0.005627644270163378
73,69,-486.1745016981542,0,0.005502865325976794
74,73,-433.8122761530848,0,0.005920574458458724
75,74,-416.6757315562497,0,0.005831757707053705
76,75,-410.7015855899265,0,0.005641923329670089
77,76,-378.7687730286849,0,0.005727424877007423
78,77,-349.1558948375844,0,0.005974356471063128
79,78,-334.7873078256047,0,0.006148606707484293
80,79,-311.0717123876472,0,0.006301162625796553
81,80,-310.3615893824193,0,0.005731168998655112
82,81,-296.4056112086553,0,0.006347796903671533
83,82,-280.8157576723473,0,0.005707375572776893
84,83,-233.7606995540471,0,0.006379695332343188
85,84,-215.1815182099881,0,0.005805436686044526
86,85,-204.8206424749106,0,0.005895490456364016
87,86,-149.1754711926684,0,0.006080432179173931
88,87,-140.1816814040523,0,0.00664342756233609
89,88,-131.0835179728655,0,0.005893416099028305
90,89,-115.3403625523622,0,0.00611191450327967
91,90,-104.6115818007438,0,0.006347083098658525
92,92,-63.30558982452373,0,0.006561190122035756
93,93,-57.67726864640392,0,0.006087997860573207
94,95,-9.839129718022479,0,0.006462762542095821
95,154,0.02362438960046752,0,6.685732540912604
96,155,0.02484270900495345,0,6.517392153558089
97,156,0.02696743187828457,0,6.241772773117564
98,159,0.03016356135775817,0,5.866141486327059
99,160,0.03455317986756035,0,5.42961370409207
100,161,0.03670861920741199,0,5.723764932745902
101,162,0.03993002438059354,0,5.302470073092208
102,163,0.04044368162500434,0,5.194647690422336
103,165,0.04590132259797485,0,5.226897397231019
104,164,0.04694416092178789,0,4.543451256304794
105,168,0.0524423935903618,0,5.602954409949725
106,169,0.05356560043645572,0,4.152370365528588
107,170,0.0549465375796588,0,4.99467797202134
108,167,0.05842081172494813,0,4.448255916940994
109,166,0.05872621173989873,0,4.630001867756554
110,158,0.06719457025781839,0,4.468982253328904
111,157,0.06944416200339287,0,4.7115846084567
112,153,0.07918663828478258,0,4.336369268608124
113,152,0.08380247919825534,0,3.981594849677998
114,151,0.08714903824610161,0,4.124653760446946
115,150,0.09590043794151618,0,4.063804638238729
116,149,0.1038049053771344,0,3.543546128991588
117,148,0.1128164145508142,0,3.483059207887471
118,147,0.1238802527383379,0,3.289621006204738
119,146,0.1256577790293584,0,3.50540627915616
120,145,0.1392400917775042,0,2.951767041622409
121,144,0.1507993786826232,0,2.866077159610244
122,143,0.1717670996338078,0,3.036630049012208
123,142,0.2010040210558061,0,2.292970485662661
124,141,0.2451377179815205,0,2.378402836279341
125,140,0.262234370533457,0,1.91820995237701
126,139,0.3165303481106014,0,1.613241726228278
127,138,0.3677190306570515,0,1.811742245799585
128,137,0.5760281489335698,0,1.128865170146715
129,136,0.9236774307834864,0,0.8109983077964456
130,135,1.442728824484224,0,0.5306003878914474
131,125,3.32418059377531,0,0.007754374228092486
132,118,22.71230053129331,0,0.008768462018459785
133,126,24.30712982641173,0,0.01280091948141072
134,127,24.31419162480539,0,0.01320650817211175
135,128,24.32480700726157,0,0.01373200926691768
136,129,24.33429023028345,0,0.01423506805863187
137,130,24.34201445680715,0,0.01466256485785686
138,131,24.34784430541552,0,0.01500115790347414
139,132,24.35199885051562,0,0.01525072570842267
140,134,24.35475062565575,0,0.01542063368348986
141,133,24.3563145912392,0,0.01551893395277045
142,122,27.71603907456376,0,0.01469606043112419
143,124,27.88535284831627,0,0.01461088700232296
144,123,27.94668389171686,0,0.01119284440005866
145,121,28.19065989526169,0,0.01446127955853645
146,120,28.67370251516209,0,0.01426854118364054
147,119,29.41966950784427,0,0.01401111433017634
148,117,30.6528026802424,0,0.01368294997432913
149,116,33.36788345773957,0,0.008995165520791031
150,115,33.68006273144426,0,0.01283780521795493
151,96,42.62899327507179,0,0.006130913328727666
152,98,45.12136785694261,0,0.01126017476243563
153,97,46.89566628175097,0,0.01233450347124957
154,99,54.77856115679565,0,0.01362413529826784
