ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3638.862672450771,0,0.003971451011741677
2,1,-3561.361111466079,0,0.003987538692789263
3,2,-3447.123777940229,0,0.004007236915293178
4,3,-3316.169678903583,0,0.004025233612594115
5,4,-3186.214099594182,0,0.004059005154073965
6,5,-3153.294426872777,0,0.004354228643617245
7,6,-3061.070076038408,0,0.004322055616440765
8,7,-3047.432609588233,0,0.004139785846935616
9,8,-2920.349989454358,0,0.004365487987568244
10,9,-2902.9120864127,0,0.004112905803487736
11,10,-2761.301516092351,0,0.00428257247229571
12,11,-2755.858406903107,0,0.004211892780734123
13,12,-2618.915578333556,0,0.004271772761720823
14,13,-2606.058024568794,0,0.00451982287746989
15,14,-2596.399508314129,0,0.004577433209315496
16,15,-2520.311164301462,0,0.004829053924818907
17,16,-2480.104537676032,0,0.003979970047120923
18,17,-2474.10083903547,0,0.004616349792371147
19,18,-2414.603740353898,0,0.003735227961991101
20,19,-2367.868613702704,0,0.004800005833112397
21,20,-2338.782976192578,0,0.004765193698639824
22,21,-2219.244197802392,0,0.004891791223334586
23,22,-2212.384823227751,0,0.004866207964727925
24,23,-2165.120759984119,0,0.005186126697850332
25,24,-2130.524196837463,0,0.004927237450400845
26,25,-2097.914998365171,0,0.005064697089899971
27,26,-2086.649832510138,0,0.005111029606535983
28,27,-2066.812744025839,0,0.005180229456762772
29,29,-2011.765731659346,0,0.005024867786349937
30,28,-2006.918080693867,0,0.005206012312444174
31,30,-1958.2138643475,0,0.005449883141529534
32,32,-1949.141550635935,0,0.005515778293363179
33,31,-1942.517386900204,0,0.005491377914084133
34,33,-1909.789325273453,0,0.005505900062349009
35,34,-1883.468719087952,0,0.005502427755105028
36,35,-1848.661047252082,0,0.005667351852002428
37,36,-1821.93229361159,0,0.00562818639796235
38,37,-1797.16323169309,0,0.005886247992571174
39,38,-1772.247793431928,0,0.005923407610963577
40,41,-1722.650901118773,0,0.005777789666771339
41,42,-1709.50497314489,0,0.005859022275529987
42,43,-1708.610973647261,0,0.005913309378623935
43,40,-1660.505446591694,0,0.005922822687385511
44,39,-1606.418125482781,0,0.005961026328489316
45,44,-1516.877585504819,0,0.006076240039219816
46,45,-1420.366213215871,0,0.0061528427188987
47,46,-1340.362085047055,0,0.006151674627405844
48,47,-1281.473185437532,0,0.006107357805471446
49,48,-1245.045842921651,0,0.006038911476394617
50,49,-1196.874635080439,0,0.006056724764214283
51,51,-1145.218737607206,0,0.005798840198787278
52,50,-1138.259512850977,0,0.005630835595357008
53,52,-1078.415578631039,0,0.005503405801279861
54,53,-1002.786699110638,0,0.005362020730956325
55,54,-962.8045653835501,0,0.005378367258018443
56,55,-920.9876360368741,0,0.00527024910330485
57,56,-842.113356111682,0,0.005456812579832889
58,57,-817.6445781696527,0,0.005265613617087456
59,58,-760.5298503681898,0,0.005124477542464991
60,59,-720.9232214496196,0,0.005628154310171467
61,60,-697.0283008805426,0,0.005345352926021083
62,61,-670.6117585666486,0,0.005205148961541791
63,62,-618.0926714511295,0,0.005837142863826888
64,63,-579.4118185642975,0,0.005548671743294803
65,64,-570.7786225927633,0,0.00550783391736723
66,65,-563.1875133588608,0,0.005341023086567229
67,66,-540.2303186945226,0,0.005991030183851663
68,67,-499.946453294447,0,0.006281707907848769
69,68,-489.2426159099218,0,0.005622904071762679
70,69,-481.5159790453713,0,0.006370579755924555
71,70,-465.0387762153407,0,0.00563642660674643
72,71,-458.6812530103921,0,0.005681854242896218
73,72,-449.4928432425641,0,0.005521487108054267
74,73,-393.5320967239506,0,0.005835122941346708
75,74,-379.1804893016603,0,0.005838672695129096
76,75,-374.0509349596136,0,0.005711349241251256
77,76,-342.5336162370659,0,0.005728477120229266
78,77,-310.502249193983,0,0.005989694577329015
79,78,-292.3141725364873,0,0.00608775312160456
80,79,-276.7931184353614,0,0.005778176732954539
81,80,-271.8771122074115,0,0.006300666743887029
82,81,-257.1356869485058,0,0.006343072594698674
83,82,-245.3034968102004,0,0.005726878748306636
84,83,-192.0788337754707,0,0.006316643786126943
85,84,-180.6983853431476,0,0.005868797672572074
86,85,-169.9353688426893,0,0.005914020398947027
87,87,-115.3494246468012,0,0.006102426610094982
88,89,-103.7614657235212,0,0.006423456435080722
89,90,-91.13284893905809,0,0.006118489701229671
90,91,-82.49225161666972,0,0.006126277270819503
91,92,-72.16083731009728,0,0.006350438105714896
92,93,-32.30411605856737,0,0.006377504822083155
93,94,-13.03133687306995,0,0.006468109946196969
94,154,0.03401911683745065,0,6.685734830834391
95,155,0.03577349338906671,0,6.517395149779159
96,156,0.03883308747737941,0,6.241776385059963
97,159,0.04343549649654082,0,5.866150154997205
98,160,0.0497564902196788,0,5.42961893267496
99,161,0.05286037508265746,0,5.723764301462963
100,162,0.05749896281535498,0,5.302252562064096
101,163,0.05823842294441099,0,5.194875560827309
102,165,0.06609777544702107,0,5.22685142799032
103,164,0.06759601386646698,0,4.545057730090369
104,168,0.07551698490317917,0,5.603016040461124
105,169,0.077135462276575,0,4.152308889597816
106,170,0.07912282752780071,0,4.994765669140449
107,167,0.08412585880497067,0,4.448237590255931
108,166,0.08456563451613766,0,4.630051801362717
109,158,0.09676011535318912,0,4.468969648190256
110,157,0.09999940283292866,0,4.711597452898169
111,153,0.1140286526854766,0,4.336375287259007
112,152,0.1206753150436903,0,3.981633103660201
113,151,0.1254941321727326,0,4.124676730093202
114,150,0.138096372865654,0,4.063816897809069
115,149,0.1494787538005327,0,3.543620329875851
116,148,0.1624539238478693,0,3.483096355854931
117,147,0.1783871249204475,0,3.289648849403411
118,146,0.1809463017393488,0,3.505307589879589
119,145,0.2005050728165531,0,2.951750311754387
120,144,0.2171237821352744,0,2.865172485778137
121,143,0.2473384342061618,0,3.037162020648646
122,142,0.2892409553906795,0,2.313890367169786
123,141,0.3529919743037944,0,2.37882357208316
124,140,0.3776926311527855,0,1.917601641695208
125,139,0.4557950329882424,0,1.613340736712088
126,138,0.5292280069879847,0,1.809544407042484
127,137,0.8247650177403328,0,1.253965298971004
128,136,1.333760968863145,0,0.8057347373949562
129,135,2.076720129741277,0,0.5316391675675922
130,106,19.28707455879488,0,0.007529399736016845
131,126,34.99853660659265,0,0.01279595026443377
132,127,35.01288724764425,0,0.01321841081077103
133,128,35.02721365802304,0,0.01371533096592418
134,129,35.04137589528184,0,0.01423738152618304
135,130,35.05250426794157,0,0.01466254325459712
136,131,35.06089579623463,0,0.01500132842818949
137,134,35.0668787567983,0,0.01525075063648664
138,132,35.07084092407145,0,0.01542068674120642
139,133,35.07309307454752,0,0.01551896985592132
140,121,37.01683693787588,0,0.009651755676745474
141,122,38.4313930607788,0,0.01164438502088357
142,125,39.98408364165455,0,0.01469594631278442
143,124,40.24308141510511,0,0.01460802604757202
144,123,40.71491038699934,0,0.01446207097597359
145,120,41.47966463356514,0,0.01425134104198433
146,119,42.7243886624621,0,0.01396922543458415
147,118,45.16815857152123,0,0.01348541775902722
148,107,47.46762294932646,0,0.01076687665092853
149,97,57.13790552618035,0,0.009846675044174129
150,95,63.0106876161687,0,0.01014649083900897
151,96,70.33390171130696,0,0.01147828945536671
