ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3703.429858509364,0,0.00396936926688086
2,1,-3625.775520062185,0,0.003985285607184013
3,2,-3511.448325958479,0,0.004004930394051368
4,3,-3380.92117586405,0,0.004023767006392794
5,4,-3251.790999120933,0,0.004058340896701026
6,5,-3221.694490047083,0,0.004356454678586403
7,6,-3127.103253312493,0,0.004361406182317565
8,7,-3115.164963718122,0,0.004101110635234911
9,8,-2987.073436142178,0,0.004395267679756977
10,9,-2969.632269226593,0,0.004081749175489698
11,10,-2827.8169449179,0,0.00443594714483117
12,11,-2822.45982028507,0,0.00406453050849463
13,12,-2684.098327423018,0,0.004332717260208078
14,13,-2674.114111888452,0,0.004519366833468792
15,14,-2662.842026531343,0,0.004516117704190334
16,15,-2587.471618853219,0,0.004843851855130761
17,17,-2544.441240041997,0,0.004004461442761695
18,16,-2542.465071332128,0,0.004598162721339998
19,18,-2482.165566487711,0,0.003683097892371922
20,19,-2435.467748820115,0,0.004813518904949069
21,20,-2407.058409731887,0,0.004766883880514588
22,21,-2284.148544208691,0,0.004906884666534782
23,22,-2280.512058204302,0,0.004853708849086767
24,23,-2227.682479254488,0,0.005144300086982382
25,24,-2192.97510132141,0,0.004904417289832488
26,25,-2153.834943201617,0,0.005304309664146049
27,26,-2145.613068436777,0,0.00505026186584368
28,27,-2128.813953685989,0,0.00507183218748477
29,28,-2101.158935332621,0,0.004991402849037766
30,29,-2069.735278279836,0,0.005203900251895346
31,30,-2029.110209653548,0,0.005485003000431854
32,33,-2015.982442595872,0,0.005496713296023987
33,31,-2006.303933444558,0,0.005471919940498154
34,32,-1980.200682270361,0,0.005542486331744577
35,34,-1950.959317313175,0,0.005492038403037152
36,35,-1912.845189875001,0,0.005577046601732704
37,36,-1888.227204895644,0,0.005666969145685758
38,37,-1860.24889329343,0,0.005955110707853629
39,38,-1850.500681234512,0,0.005941126060559607
40,41,-1789.286230938736,0,0.005767689194615469
41,43,-1784.533525145026,0,0.00582282668015177
42,42,-1777.981504610016,0,0.005962554652639802
43,40,-1730.649813402618,0,0.005923216601281422
44,39,-1677.906891208856,0,0.005966925346748118
45,44,-1585.756472426433,0,0.006089559039570664
46,45,-1487.017086052297,0,0.006164745485302241
47,46,-1403.99787521353,0,0.00616519389918938
48,47,-1341.870095124125,0,0.006135167484272322
49,48,-1300.090212957842,0,0.006076512041062257
50,49,-1270.71122365261,0,0.006062574061201218
51,51,-1223.095819300843,0,0.005776682799606102
52,50,-1209.115744406401,0,0.005605660201810526
53,52,-1145.138597148083,0,0.005488379909055985
54,53,-1069.521347070578,0,0.005351676650662603
55,54,-1028.450115857162,0,0.005377420549377572
56,55,-988.028492141037,0,0.005264111152518272
57,56,-905.9788908928075,0,0.005456699557907132
58,57,-884.8514512093341,0,0.005260735089242017
59,58,-828.2782464093549,0,0.005118309934127355
60,59,-783.7816954981815,0,0.005628652824396656
61,60,-764.533517322188,0,0.005337633723132775
62,61,-737.9286768481647,0,0.005199274798481068
63,62,-680.2079372384093,0,0.005840634610188747
64,63,-646.9130970408953,0,0.005516983290314107
65,64,-629.8585165905048,0,0.005329556770866102
66,65,-626.4815850020494,0,0.005464797937913522
67,66,-602.2209986896401,0,0.006018892149095013
68,67,-561.0342769116274,0,0.006258061902788561
69,68,-549.4787960114752,0,0.005686668925299322
70,70,-542.1193544009648,0,0.006366979175170938
71,72,-536.800995901321,0,0.00567558098897192
72,71,-531.7765411811256,0,0.005605277396546707
73,69,-516.2048701062569,0,0.005497052352975469
74,73,-468.5402433918483,0,0.005955193303218541
75,74,-447.2975040939077,0,0.00582758999671741
76,75,-437.9694558363516,0,0.005612207022525099
77,76,-408.6913896417464,0,0.005730894925555548
78,77,-380.4020337768629,0,0.005964899047667872
79,78,-370.2853311423532,0,0.006170731904921027
80,79,-342.6058037644727,0,0.006312236376440543
81,80,-336.4911121126991,0,0.005704053714142295
82,81,-328.0316163624651,0,0.006348184451512093
83,82,-310.273433990433,0,0.005696966679164113
84,83,-269.5447152433341,0,0.006383794868197135
85,84,-241.1528953340045,0,0.005799932246223707
86,85,-233.8753599979985,0,0.005883664319671121
87,86,-177.7111378241093,0,0.006119149809013145
88,87,-175.6122799045868,0,0.006506332259040854
89,88,-157.5494984463911,0,0.005965956994584774
90,89,-143.1074840079959,0,0.006086566527251504
91,90,-132.1045749418571,0,0.006334656608757721
92,91,-94.93286095482092,0,0.006863101283168736
93,92,-88.17380347157936,0,0.005781151435722119
94,94,-37.1633274738064,0,0.006380149031583074
95,95,-29.91881517753505,0,0.006477626177393702
96,118,-3.843904571010487,0,0.006293478191556985
97,154,0.0151196107440062,0,6.685730796012374
98,155,0.01589933608263621,0,6.51739029281191
99,156,0.01725916079589195,0,6.241769928879084
100,159,0.01930468572357426,0,5.866140332726397
101,160,0.02211405330880815,0,5.429607570715084
102,161,0.02349352734823965,0,5.72376444159998
103,162,0.02555521138622105,0,5.302488305037995
104,163,0.02588398600495492,0,5.194644759200765
105,165,0.02937684633032104,0,5.226854050371557
106,164,0.03004258274990711,0,4.545111215364886
107,168,0.03356313964335596,0,5.603000000514002
108,169,0.03428248066494315,0,4.152284809717112
