cell_id,xc_m,yc_m,Ex,Ey,Emag
0,0.06666666666666667,0.03,0.2511115922166696,-0.2664815786900152,0.3661549720087298
1,0.03333333333333333,0.06,0.6963719253272224,-0.2411012009527205,0.7369285226429946
2,0.1666666666666667,0.03,0.03579582120173814,-0.8295217730670135,0.8302937509145475
3,0.1333333333333333,0.06,0.03101978549019638,-0.6649681954915087,0.6656913159318597
4,0.2666666666666667,0.03,-0.02446168605012698,-0.2683014044509428,0.2694142121617999
5,0.2333333333333333,0.06,0.4337853442752256,-0.8369696651907658,0.9427024691584925
6,0.3666666666666667,0.03,-0.01069996971265208,-0.07659932777621679,0.07734304343391181
7,0.3333333333333333,0.06,0.1020349163780975,-0.2274354604209546,0.2492749743098512
8,0.4666666666666666,0.03,-0.00554259402069655,-0.02152966101040826,0.02223165877080149
9,0.4333333333333333,0.06,0.0155562143247216,-0.05792084586745844,0.05997349573035201
10,0.5666666666666668,0.03,-0.003445597949166811,-0.005619786256480642,0.006591975636774702
11,0.5333333333333333,0.06,-0.005397310269782559,-0.01132544119336362,0.01254577922540637
12,0.6666666666666666,0.03,-0.002487241291208094,-0.001247401890258732,0.002782513381191825
13,0.6333333333333333,0.06,-0.009567368504800512,0.001032230299714278,0.009622891431284935
14,0.7666666666666666,0.03,-0.001999606117641267,-0.0004869321839247873,0.002058039741465199
15,0.7333333333333334,0.06,-0.009779445019354613,0.003725874115841673,0.01046516520718515
16,0.8666666666666667,0.03,-0.001748119950751503,-0.0009553858014471734,0.001992155965737195
17,0.8333333333333334,0.06,-0.009309133911187621,0.003619118855828398,0.009987892443805949
18,0.9666666666666667,0.03,-0.001648896385420298,-0.001832107094911442,0.002464848006891493
19,0.9333333333333332,0.06,-0.008954833785562298,0.002720231865972473,0.009358883989648556
20,0.06666666666666667,0.12,0.8972972758929872,0.1385313422570779,0.9079280445676978
21,0.03333333333333333,0.15,0.7079829869454006,0.1655148703818184,0.7270729551576248
22,0.1666666666666667,0.12,0.1493938769319273,0.1977325430780177,0.2478239073553074
23,0.1333333333333333,0.15,0.1028561670578962,0.2089381475024208,0.2328831049766926
24,0.2666666666666667,0.12,0.4030095592709929,0.04111820612544685,0.4051017301108139
25,0.2333333333333333,0.15,0.2921734227977558,0.1740394530585705,0.3400809318534083
26,0.3666666666666667,0.12,0.08758717779761792,0.005569395082590941,0.08776406939139457
27,0.3333333333333333,0.15,0.0565223925173402,0.04035367670987011,0.06944926263027555
28,0.4666666666666666,0.12,0.007426865858235148,-0.0007281550857430366,0.007462475883050635
29,0.4333333333333333,0.15,-0.002858072800936632,0.008196358443720086,0.008680372795761442
30,0.5666666666666668,0.12,-0.0107933932179002,-0.0008055612100239219,0.01082341286375555
31,0.5333333333333333,0.15,-0.01652176494461773,0.002562129104616245,0.01671924706540102
32,0.6666666666666666,0.12,-0.0136043861731758,-0.0003174121562498174,0.01360808853681633
33,0.6333333333333333,0.15,-0.01849440542789581,0.002299123134211663,0.01863676472238809
34,0.7666666666666666,0.12,-0.01306244661366663,-0.0002733374456411304,0.01306530615385956
35,0.7333333333333334,0.15,-0.01775319184212603,0.002422542679830258,0.01791771563617777
36,0.8666666666666667,0.12,-0.01217026767824313,-0.0006391737224026495,0.01218704059267464
37,0.8333333333333334,0.15,-0.01673124261058724,0.002149286340119745,0.0168687258281755
38,0.9666666666666667,0.12,-0.01162591322753018,-0.001234603880046334,0.01169128329631468
39,0.9333333333333332,0.15,-0.01611117257494078,0.00158500553449096,0.0161889506850781
40,0.06666666666666667,0.21,0.2978309373253811,0.348835960405588,0.4586826729888585
41,0.03333333333333333,0.24,-0.2677769709773941,0.3435397813285674,0.4355732860737766
42,0.1666666666666667,0.21,0.02509222122641026,0.9751114113253248,0.9754342028363275
43,0.1333333333333333,0.24,0.02156392268054048,0.7921144710987296,0.7924079366622928
44,0.2666666666666667,0.21,0.3236898199018698,0.2784662493389962,0.426987765081194
45,0.2333333333333333,0.24,-0.2427475012076417,0.9700895065185717,1
46,0.3666666666666667,0.21,0.06576547031980386,0.06889871562963275,0.09524773016611998
47,0.3333333333333333,0.24,-0.07081551349780249,0.2416894679334873,0.2518504235889422
48,0.4666666666666666,0.21,-0.0009764844999557362,0.0159741179537074,0.0160039359651809
49,0.4333333333333333,0.24,-0.03108114425761938,0.05651891982804264,0.06450136298475914
50,0.5666666666666668,0.21,-0.01691790186444071,0.003346351375987208,0.01724567977861174
51,0.5333333333333333,0.24,-0.02240839050835512,0.01183864728250226,0.02534343178526613
52,0.6666666666666666,0.21,-0.01948495865836485,0.0005963258471823461,0.01949408162582185
53,0.6333333333333333,0.24,-0.01999174817574218,0.001976415652141394,0.02008920640424406
54,0.7666666666666666,0.21,-0.0188194727062471,5.936814785534142e-05,0.01881956634777112
55,0.7333333333333334,0.24,-0.01862125496005498,0.0001372228193650931,0.01862176056095467
56,0.8666666666666667,0.21,-0.01775030661358472,-7.059208680000309e-05,0.01775044698363926
57,0.8333333333333334,0.24,-0.01759911379253572,-0.0001100940074033137,0.0175994581443034
58,0.9666666666666667,0.21,-0.01709171164631447,-0.0001600796545426219,0.01709246127673134
59,0.9333333333333332,0.24,-0.01703846284274047,-0.0001510711022379334,0.01703913256364241
60,0.06666666666666667,0.3,-0.7223811549438711,0.07731713069913082,0.7265070348713684
61,0.03333333333333333,0.33,-0.8825751479625682,0.04686723882063801,0.8838186634575103
62,0.1666666666666667,0.3,-0.1461353766617851,0.4049282401506298,0.4304909150999216
63,0.1333333333333333,0.33,-0.1017903174631427,0.2806426940789041,0.2985323943378888
64,0.2666666666666667,0.3,-0.1933377473788059,0.1308453915861429,0.2334523528706491
65,0.2333333333333333,0.33,-0.4326951975271816,0.425509729337083,0.606863793386625
66,0.3666666666666667,0.3,-0.05275393989741901,0.03690785499056987,0.06438297861007544
67,0.3333333333333333,0.33,-0.1059832003645859,0.1087686162471694,0.1518652384182897
68,0.4666666666666666,0.3,-0.02382926956648085,0.01064515304107255,0.02609891513722106
69,0.4333333333333333,0.33,-0.03209111657749669,0.0266881846470448,0.04173845903893963
70,0.5666666666666668,0.3,-0.01899557140308986,0.003027784933012312,0.01923536364435208
71,0.5333333333333333,0.33,-0.01664479640252728,0.004877528841885539,0.01734472642865866
72,0.6666666666666666,0.3,-0.01800866608958799,0.0008638087241343509,0.01802937103279444
73,0.6333333333333333,0.33,-0.01344700845709366,-0.0008718471331586065,0.01347524225640286
74,0.7666666666666666,0.3,-0.01720721627197304,0.0004208735347630446,0.01721236260258067
75,0.7333333333333334,0.33,-0.01243272921356504,-0.002147343245234617,0.01261680778607206
76,0.8666666666666667,0.3,-0.01642619748709591,0.0005773055337274447,0.01643633917769855
