node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,-0.0303462388810637
13,0.2,0.09,-0.07520236303910915
14,0.3,0.09,-0.1559858551479766
15,0.4,0.09,-0.3113073061250604
16,0.5,0.09,-0.6158571937446742
17,0.6,0.09,-0.3132624963287723
18,0.7,0.09,-0.1578950225741478
19,0.8,0.09,-0.0765181045903376
20,0.9,0.09,-0.03099397697416349
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,-0.04915008024841475
24,0.2,0.18,-0.1218012558318102
25,0.3,0.18,-0.2526183526797946
26,0.4,0.18,-0.5037742859408285
27,0.5,0.18,-0.9936968849835052
28,0.6,0.18,-0.5068772476889061
29,0.7,0.18,-0.2556598362375401
30,0.8,0.18,-0.123900700450919
31,0.9,0.18,-0.05018249593528758
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.04922212235728499
35,0.2,0.27,-0.1220300969737008
36,0.3,0.27,-0.2533166032811527
37,0.4,0.27,-0.5059102429299127
38,0.5,0.27,-1
39,0.6,0.27,-0.5089643954884815
40,0.7,0.27,-0.2563158029713996
41,0.8,0.27,-0.1241021006948951
42,0.9,0.27,-0.05023992664080999
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.03047122776602157
46,0.2,0.36,-0.07559879941734354
47,0.3,0.36,-0.1572289908516963
48,0.4,0.36,-0.3153804548187044
49,0.5,0.36,-0.6297563170238819
50,0.6,0.36,-0.3172334625459247
51,0.7,0.36,-0.1590542193116192
52,0.8,0.36,-0.07686142314343479
53,0.9,0.36,-0.0310906441282761
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
