node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.2504833936377309
13,0.2,0.09,0.8608994318189875
14,0.3,0.09,0.2707125756485921
15,0.4,0.09,0.08559010751483093
16,0.5,0.09,0.02764775257737954
17,0.6,0.09,0.009279241537281701
18,0.7,0.09,0.003279129004706884
19,0.8,0.09,0.001209229305430914
20,0.9,0.09,0.0004119656705611717
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.1956349766518611
24,0.2,0.18,0.7044916858380412
25,0.3,0.18,0.2137182949535776
26,0.4,0.18,0.06828951400914818
27,0.5,0.18,0.02328123480597331
28,0.6,0.18,0.008553734002459479
29,0.7,0.18,0.003379626047970193
30,0.8,0.18,0.00138940373850776
31,0.9,0.18,0.0005124210598030288
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.1195374582298683
35,0.2,0.27,-0.4432830612243774
36,0.3,0.27,-0.1225847236316178
37,0.4,0.27,-0.03021765718762048
38,0.5,0.27,-0.005567775501603705
39,0.6,0.27,0.0001060413590034121
40,0.7,0.27,0.0009073220862596784
41,0.8,0.27,0.0006703074694531529
42,0.9,0.27,0.0003184688595901345
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.2599041492469755
46,0.2,0.36,-1
47,0.3,0.36,-0.2740279172729893
48,0.4,0.36,-0.07389059026927432
49,0.5,0.36,-0.01904553379053692
50,0.6,0.36,-0.004391751913526981
51,0.7,0.36,-0.0007215408240444561
52,0.8,0.36,4.56265250176846e-05
53,0.9,0.36,9.812194288080909e-05
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
