node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.03190389222273463
13,0.2,0.09,0.07606182382617005
14,0.3,0.09,-0.1827973688258869
15,0.4,0.09,-0.4048527720326009
16,0.5,0.09,-0.5579771705126283
17,0.6,0.09,-0.6185632681299189
18,0.7,0.09,-0.5774099297257553
19,0.8,0.09,-0.442124604176736
20,0.9,0.09,-0.236786510540645
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.05189091667116642
24,0.2,0.18,0.1244616863383468
25,0.3,0.18,-0.2845710562451499
26,0.4,0.18,-0.6437933875304491
27,0.5,0.18,-0.8958250849646533
28,0.6,0.18,-1
29,0.7,0.18,-0.9396176552052614
30,0.8,0.18,-0.7251131279255107
31,0.9,0.18,-0.3928379448222948
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.05222990920160902
35,0.2,0.27,0.1259113028437495
36,0.3,0.27,-0.2741174926424036
37,0.4,0.27,-0.6327917312047142
38,0.5,0.27,-0.8887472200326927
39,0.6,0.27,-0.9988910104601946
40,0.7,0.27,-0.9446192313913512
41,0.8,0.27,-0.734398257618002
42,0.9,0.27,-0.4019319950495316
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.03248994370267538
46,0.2,0.36,0.07891462249227731
47,0.3,0.36,-0.162578563078093
48,0.4,0.36,-0.3840288738448554
49,0.5,0.36,-0.5447022770602491
50,0.6,0.36,-0.6165145259548312
51,0.7,0.36,-0.5868564629779717
52,0.8,0.36,-0.459807591682768
53,0.9,0.36,-0.2545414779743539
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
