node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,-0.003528931467305603
13,0.2,0.09,-0.008574018544758619
14,0.3,0.09,-0.2515600267535588
15,0.4,0.09,-0.4498036009021022
16,0.5,0.09,-0.5777905419549741
17,0.6,0.09,-0.6177755875662745
18,0.7,0.09,-0.5644686218576864
19,0.8,0.09,-0.4267074779501788
20,0.9,0.09,-0.2269943133935587
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,-0.005610403821187254
24,0.2,0.18,-0.0135322501868285
25,0.3,0.18,-0.3975557812678636
26,0.4,0.18,-0.7184869292130932
27,0.5,0.18,-0.9296267704800026
28,0.6,0.18,-0.9998986779909769
29,0.7,0.18,-0.9191220926575303
30,0.8,0.18,-0.6999683100145441
31,0.9,0.18,-0.3765212872355571
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.005508017925643755
35,0.2,0.27,-0.01321038469439819
36,0.3,0.27,-0.3888402925178993
37,0.4,0.27,-0.7094569279874445
38,0.5,0.27,-0.9243158147388285
39,0.6,0.27,-1
40,0.7,0.27,-0.9246123569331258
41,0.8,0.27,-0.7091027311251691
42,0.9,0.27,-0.3851933850398387
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.00334473601936874
46,0.2,0.36,-0.007962267431067434
47,0.3,0.36,-0.2345853081216936
48,0.4,0.36,-0.4326380362611997
49,0.5,0.36,-0.567790112229328
50,0.6,0.36,-0.6179648791248634
51,0.7,0.36,-0.5748057371448614
52,0.8,0.36,-0.4440755063653158
53,0.9,0.36,-0.2439033086613377
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
