node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.2602323986140821
13,0.2,0.09,0.6349445830978523
14,0.3,0.09,0.3096074929758409
15,0.4,0.09,0.1519762816809412
16,0.5,0.09,0.07486290823947322
17,0.6,0.09,0.03688860285542296
18,0.7,0.09,0.01804834734225149
19,0.8,0.09,0.008526192075247038
20,0.9,0.09,0.003393176211582739
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.4128858517593016
24,0.2,0.18,1
25,0.3,0.18,0.4926633096622366
26,0.4,0.18,0.2432947003126527
27,0.5,0.18,0.1202703036195652
28,0.6,0.18,0.05938534102954905
29,0.7,0.18,0.02908915877072323
30,0.8,0.18,0.01374951276461133
31,0.9,0.18,0.005471498775819805
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.4033922054689379
35,0.2,0.27,0.9682954352907658
36,0.3,0.27,0.4828880405942008
37,0.4,0.27,0.2402267766994778
38,0.5,0.27,0.1192730794142576
39,0.6,0.27,0.05904377575842108
40,0.7,0.27,0.02896402213323955
41,0.8,0.27,0.013700263770175
42,0.9,0.27,0.005452286740399662
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.2440416399359748
46,0.2,0.36,0.5802058642941033
47,0.3,0.36,0.2930826956250677
48,0.4,0.36,0.1468186461716979
49,0.5,0.36,0.07317818012249663
50,0.6,0.36,0.03630449008376305
51,0.7,0.36,0.01783074895058271
52,0.8,0.36,0.008438857324860924
53,0.9,0.36,0.003358167069482001
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
