node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,-0.005311004061502969
13,0.2,0.09,-0.01280111885877813
14,0.3,0.09,-0.02556495755517949
15,0.4,0.09,-0.04885226709510413
16,0.5,0.09,-0.09219935383027461
17,0.6,0.09,-0.1732295471966295
18,0.7,0.09,-0.3244524422913886
19,0.8,0.09,-0.6049999614782325
20,0.9,0.09,-0.2456241483332222
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,-0.00856466097881645
24,0.2,0.18,-0.02065960398347388
25,0.3,0.18,-0.04127986004396662
26,0.4,0.18,-0.07892896934257178
27,0.5,0.18,-0.1491090393386623
28,0.6,0.18,-0.2806478627601896
29,0.7,0.18,-0.5273731531078326
30,0.8,0.18,-0.9897155544893617
31,0.9,0.18,-0.4001144447696947
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.008537522933591446
35,0.2,0.27,-0.02060901239898374
36,0.3,0.27,-0.04120128789177159
37,0.4,0.27,-0.07883348189528523
38,0.5,0.27,-0.1490974172234844
39,0.6,0.27,-0.2811703484240335
40,0.7,0.27,-0.5300829861353157
41,0.8,0.27,-1
42,0.9,0.27,-0.4030033578336699
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.005258814348759594
46,0.2,0.36,-0.01270439790993377
47,0.3,0.36,-0.02541131919182946
48,0.4,0.36,-0.04865048877216942
49,0.5,0.36,-0.09210363052162979
50,0.6,0.36,-0.174003434110044
51,0.7,0.36,-0.3291611589784137
52,0.8,0.36,-0.6251311636072706
53,0.9,0.36,-0.2508086276693509
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
