node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.000306084160627321
13,0.2,0.09,0.0007365758180785182
14,0.3,0.09,0.001469390828257536
15,0.4,0.09,0.002811170646190288
16,0.5,0.09,0.005338183676406167
17,0.6,0.09,0.01018867411862871
18,0.7,0.09,0.4576770926670952
19,0.8,0.09,0.6170835859980351
20,0.9,0.09,0.4185710021918905
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.0004924040765746121
24,0.2,0.18,0.001184745067411997
25,0.3,0.18,0.002359616663589638
26,0.4,0.18,0.004498483613590326
27,0.5,0.18,0.00848381771937153
28,0.6,0.18,0.01597361962963849
29,0.7,0.18,0.7228005047550218
30,0.8,0.18,0.999694941532687
31,0.9,0.18,0.6957636588245909
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.0004894612169614236
35,0.2,0.27,0.001177172855922581
36,0.3,0.27,0.002340157149349159
37,0.4,0.27,0.004444862317204585
38,0.5,0.27,0.008328856654414336
39,0.6,0.27,0.01552085573383655
40,0.7,0.27,0.7070445817336667
41,0.8,0.27,1
42,0.9,0.27,0.7118323588706189
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.0003007734233803426
46,0.2,0.36,0.0007232765269870519
47,0.3,0.36,0.001435629360637605
48,0.4,0.36,0.0027177477580521
49,0.5,0.36,0.005059632410440402
50,0.6,0.36,0.009307583229459645
51,0.7,0.36,0.4257411946237641
52,0.8,0.36,0.6176682573129252
53,0.9,0.36,0.4511223163631377
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
