node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.01566926874814607
13,0.2,0.09,0.03878446464860596
14,0.3,0.09,0.08034197184146175
15,0.4,0.09,0.1602340363079954
16,0.5,0.09,0.3174158174962574
17,0.6,0.09,0.632463740916977
18,0.7,0.09,0.3147311431401138
19,0.8,0.09,0.151841191900453
20,0.9,0.09,0.06141615702982675
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.02536337745330195
24,0.2,0.18,0.06276291352644213
25,0.3,0.18,0.1299042142207036
26,0.4,0.18,0.2584025864365435
27,0.5,0.18,0.5080246179047998
28,0.6,0.18,0.9915165074032607
29,0.7,0.18,0.5036539883255551
30,0.8,0.18,0.2448018673283316
31,0.9,0.18,0.09926525912874438
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.02538907821340738
35,0.2,0.27,0.06284821870669488
36,0.3,0.27,0.1301754150872912
37,0.4,0.27,0.2592724385788497
38,0.5,0.27,0.5107934913772608
39,0.6,0.27,1
40,0.7,0.27,0.5064066688368407
41,0.8,0.27,0.2456518506268444
42,0.9,0.27,0.09950454352362012
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.01571290674331165
46,0.2,0.36,0.03892823937817911
47,0.3,0.36,0.0808032921390839
48,0.4,0.36,0.1617573818382638
49,0.5,0.36,0.3225752096115947
50,0.6,0.36,0.6503673894370735
51,0.7,0.36,0.3198551544834966
52,0.8,0.36,0.153326585846695
53,0.9,0.36,0.06182240605545047
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
