node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.002116222082643091
13,0.2,0.09,0.005111076333752945
14,0.3,0.09,0.01027472920710205
15,0.4,0.09,0.2915442603887417
16,0.5,0.09,0.5070510902267844
17,0.6,0.09,0.6201542916594178
18,0.7,0.09,0.6108796540943467
19,0.8,0.09,0.4825196024559139
20,0.9,0.09,0.2626010886628525
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.003389100984082973
24,0.2,0.18,0.008162722314449547
25,0.3,0.18,0.01628741256819975
26,0.4,0.18,0.4605762958934961
27,0.5,0.18,0.8106257002761801
28,0.6,0.18,1
29,0.7,0.18,0.9926915085368989
30,0.8,0.18,0.7909958073860377
31,0.9,0.18,0.4358581080591513
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.003352111290113256
35,0.2,0.27,0.008052032074768902
36,0.3,0.27,0.01597213156281301
37,0.4,0.27,0.4503714864941945
38,0.5,0.27,0.8011222057417822
39,0.6,0.27,0.9964101307116777
40,0.7,0.27,0.9965648179305832
41,0.8,0.27,0.8006960555449774
42,0.9,0.27,0.4460737063283438
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.002050685851796469
46,0.2,0.36,0.004912520176686874
47,0.3,0.36,0.009672059620077065
48,0.4,0.36,0.2715806145419617
49,0.5,0.36,0.4889008779869823
50,0.6,0.36,0.6133545212345456
51,0.7,0.36,0.6182103157336047
52,0.8,0.36,0.5010440516289658
53,0.9,0.36,0.282599405688765
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
