node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,1
13,0.2,0.09,0.1219296390462168
14,0.3,0.09,-0.003568750138423745
15,0.4,0.09,-0.0645634622623952
16,0.5,0.09,-0.2628149704608631
17,0.6,0.09,-0.2845860488630372
18,0.7,0.09,-0.1320161802582064
19,0.8,0.09,-0.2856305402195822
20,0.9,0.09,-0.2530581637264962
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.3374950789434968
24,0.2,0.18,0.05331817410331961
25,0.3,0.18,0.2459280729040607
26,0.4,0.18,-0.1023743913519841
27,0.5,0.18,-0.1406416305495437
28,0.6,0.18,-0.1289041804119534
29,0.7,0.18,0.08272621780894397
30,0.8,0.18,0.1769686974023059
31,0.9,0.18,-0.2066943550932461
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.01867368233263147
35,0.2,0.27,-0.1079529806952817
36,0.3,0.27,0.1883677920442061
37,0.4,0.27,0.2444375565934334
38,0.5,0.27,0.21354383085225
39,0.6,0.27,0.3584316888868943
40,0.7,0.27,0.292199606632934
41,0.8,0.27,0.7565747387503403
42,0.9,0.27,0.4150063957465568
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.08185602339523594
46,0.2,0.36,0.1657272131004202
47,0.3,0.36,0.1410224982097911
48,0.4,0.36,0.3042097707966991
49,0.5,0.36,-0.1330501639879861
50,0.6,0.36,0.2056057535193972
51,0.7,0.36,0.3987046696677667
52,0.8,0.36,0.6899560555185541
53,0.9,0.36,0.1424190783543923
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
