node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.7409582294508972
13,0.2,0.09,-0.9872169032046602
14,0.3,0.09,0.5365408101855208
15,0.4,0.09,-0.7211743506877818
16,0.5,0.09,-0.5422695834056774
17,0.6,0.09,1
18,0.7,0.09,-0.799523571832373
19,0.8,0.09,-0.6720426864130483
20,0.9,0.09,0.6848179513441005
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.8760730920532345
24,0.2,0.18,-0.9875851889342132
25,0.3,0.18,0.9825773805385356
26,0.4,0.18,0.5166267763611375
27,0.5,0.18,-0.1946607613248086
28,0.6,0.18,0.6080376562010523
29,0.7,0.18,-0.001604563210692187
30,0.8,0.18,0.4141531975653324
31,0.9,0.18,0.1954423712864701
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.1954423712864478
35,0.2,0.27,-0.4141531975652843
36,0.3,0.27,0.001604563210659602
37,0.4,0.27,-0.6080376562009866
38,0.5,0.27,0.1946607613247856
39,0.6,0.27,-0.5166267763611228
40,0.7,0.27,-0.9825773805385899
41,0.8,0.27,0.9875851889342047
42,0.9,0.27,-0.8760730920532472
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.6848179513441406
46,0.2,0.36,0.6720426864130574
47,0.3,0.36,0.7995235718323396
48,0.4,0.36,-0.999999999999978
49,0.5,0.36,0.5422695834056483
50,0.6,0.36,0.7211743506877696
51,0.7,0.36,-0.5365408101854876
52,0.8,0.36,0.9872169032047012
53,0.9,0.36,-0.7409582294509218
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
