cell_id,xc_m,yc_m,Ex,Ey,Emag
0,0.06666666666666667,0.03,7.475757903583983e-06,-0.07752448731246182,0.07752448767290894
1,0.03333333333333333,0.06,-0.06974149407847076,-8.662770520941393e-06,0.06974149461648327
2,0.1666666666666667,0.03,1.232731553920469e-06,0.2206690146945496,0.2206690146979928
3,0.1333333333333333,0.06,0.2683899677339905,-0.0775360574360596,0.2793653789985087
4,0.2666666666666667,0.03,-2.598073768072597e-06,-0.2230795378794229,0.2230795378945521
5,0.2333333333333333,0.06,-0.3993844637526259,0.2206714244484166,0.4562935759520024
6,0.3666666666666667,0.03,7.901394862152108e-06,0.0002228659663723595,0.0002230059887264316
7,0.3333333333333333,0.06,0.2009790806290045,-0.2230731580484765,0.3002569311309906
8,0.4666666666666666,0.03,3.49958066108316e-06,4.70538786029162e-05,4.718383787253218e-05
9,0.4333333333333333,0.06,-0.0001317520664388514,0.0002076542740981188,0.0002459245912106477
10,0.5666666666666668,0.03,-9.851327559056935e-08,1.327962722725499e-05,1.327999262651602e-05
11,0.5333333333333333,0.06,-2.681505963925162e-05,4.301033759674522e-05,5.068467779953441e-05
12,0.6666666666666666,0.03,-3.760855842558512e-07,5.85621842348026e-06,5.868282081682398e-06
13,0.6333333333333333,0.06,-8.370618982344892e-06,1.385512343060305e-05,1.618739347223135e-05
14,0.7666666666666666,0.03,-2.458453932403573e-07,3.017028229058074e-06,3.027028128761079e-06
15,0.7333333333333334,0.06,-4.010492173240339e-06,6.600449421277765e-06,7.723339953314758e-06
16,0.8666666666666667,0.03,-1.424882762586145e-07,1.279597608071828e-06,1.287506484431941e-06
17,0.8333333333333334,0.06,-2.42847839837847e-06,3.475728051399173e-06,4.240069907286193e-06
18,0.9666666666666667,0.03,-9.956668775383677e-08,-1.106296530598186e-07,1.488369760724998e-07
19,0.9333333333333332,0.06,-1.802729535212366e-06,1.554530886374508e-06,2.380420142289866e-06
20,0.06666666666666667,0.12,-0.06972965997500183,0.301292012974154,0.3092557235723329
21,0.03333333333333333,0.15,0.2014432683882265,-3.377264716490013e-06,0.201443268416537
22,0.1666666666666667,0.12,0.2683915621966895,-0.631249102680927,0.6859369215123611
23,0.1333333333333333,0.15,-0.5708918889534284,0.3012870499518817,0.645516409815832
24,0.2666666666666667,0.12,-0.3993977283662695,0.5268072230075174,0.6610933335294106
25,0.2333333333333333,0.15,0.6428308295820255,-0.6312415388151875,0.9009424819525834
26,0.3666666666666667,0.12,0.2009514376283246,-0.0003723923563854691,0.2009517826767345
27,0.3333333333333333,0.15,-0.2735750529313599,0.5268351122348423,0.5936316577389511
28,0.4666666666666666,0.12,-0.0001350455697201162,-5.739378400741981e-05,0.0001467356546437202
