node_id,x_m,y_m,psi,dpsi_dx,dpsi_dy,Ex,Ey
0,1,0,-0.02209822221376693,-0.01195611786679529,-0.1239830237548711,0.1239830237548711,-0.01195611786679529
1,0.9324722294043558,0.3612416661871529,-0.06740349885103189,-0.01028108136202046,-0.07617573835164759,0.07617573835164759,-0.01028108136202046
2,0.7390089172206591,0.6736956436465572,-0.07752535119181614,-0.04818869452311675,-0.01079615489910975,0.01079615489910975,-0.04818869452311675
3,0.4457383557765383,0.8951632913550623,-0.04718035283179221,-0.1043714077709831,0.02261243701347695,-0.02261243701347695,-0.1043714077709831
4,0.09226835946330202,0.9957341762950345,0.007791948271166831,-0.1275804595558563,0.01588160068822907,-0.01588160068822907,-0.1275804595558563
5,-0.2736629900720829,0.961825643172819,0.05869699134157474,-0.09194700631978067,0.007373964967220754,-0.007373964967220754,-0.09194700631978067
6,-0.6026346363792563,0.7980172272802396,0.07896325175965511,-0.02567704705088292,0.03528413284732235,-0.03528413284732235,-0.02567704705088292
7,-0.850217135729614,0.5264321628773561,0.05801210302466583,0.01869016449937615,0.09141426723585182,-0.09141426723585182,0.01869016449937615
8,-0.9829730996839018,0.1837495178165704,0.006779671124160842,0.0196972279298702,0.127190478685375,-0.127190478685375,0.0196972279298702
9,-0.9829730996839018,-0.1837495178165701,-0.04799162819154958,0.007010397320901103,0.1056645485765597,-0.1056645485765597,0.007010397320901103
10,-0.8502171357296141,-0.5264321628773558,-0.07771215349521213,0.02437642754789755,0.04210610867832528,-0.04210610867832528,0.02437642754789755
11,-0.6026346363792572,-0.7980172272802389,-0.06686832062724238,0.0771194933140321,-0.0117637129261596,0.0117637129261596,0.0771194933140321
12,-0.2736629900720831,-0.961825643172819,-0.02112041695103361,0.1229201324523346,-0.02257615855046874,0.02257615855046874,0.1229201324523346
13,0.09226835946330243,-0.9957341762950345,0.0356519677027518,0.1165465621877645,-0.00874662320276038,0.00874662320276038,0.1165465621877645
14,0.4457383557765377,-0.8951632913550626,0.07381466104863602,0.05924732871461819,-0.0159547526720996,0.0159547526720996,0.05924732871461819
