ordered_rank,solver_index,lambda
510,509,3532.100949653169
511,510,3662.919116179965
512,511,3665.188226816675
513,512,3677.994249196388
514,513,3728.834427734691
515,514,3746.390478028528
516,515,3750.689201649119
517,516,3775.950481323095
518,517,3788.703164970467
519,518,3814.900410262369
520,519,3893.581100483098
521,520,3937.831026211251
522,521,3970.749458486913
523,522,3992.41670867969
524,523,4060.397079856812
525,524,4087.742838540411
526,525,4096.488883609165
527,526,4107.445973384111
528,527,4165.887175678663
529,528,4175.047783780027
530,529,4240.379764768501
531,530,4245.567373267914
532,531,4253.322140757977
533,532,4298.718386172191
534,533,4317.437128418193
535,534,4365.64539180418
536,535,4374.975497534122
537,536,4425.41930301186
538,537,4430.601340492656
539,538,4493.029061103841
540,539,4501.76788217703
541,540,4514.956243761649
542,541,4519.626839273033
543,542,4534.358702187683
544,543,4548.968138382048
545,544,4623.371219617311
546,545,4637.2476698063
547,546,4694.258336021298
548,547,4715.545665904634
549,548,4743.529594319883
550,549,4746.879045888434
551,550,4750.710964621873
552,551,4806.222941975267
553,552,4828.057461769316
554,553,4840.984425243977
555,554,4875.108188357945
556,555,4906.101632468372
557,556,4908.714117859293
558,557,4936.719138176787
559,558,4956.110112224923
560,559,4973.74079628134
561,560,5015.903230414299
562,561,5026.297664422103
563,562,5041.822561098576
564,563,5059.926772938065
565,564,5079.908006098802
566,565,5102.318774007125
567,566,5133.930242707016
568,567,5176.460659395531
569,568,5181.565232700421
570,569,5196.1711908855
571,570,5210.252377911889
572,571,5230.607880888205
573,572,5265.445702133225
574,573,5267.486365738342
575,574,5346.70133968703
576,575,5347.481508628932
577,576,5366.870324873634
578,577,5366.925734463221
579,578,5379.23656857924
580,579,5402.036638213908
581,580,5424.874927335717
582,581,5486.550604587872
583,582,5492.402228653941
584,583,5513.04771009447
585,584,5520.970012522879
586,585,5535.731386549214
587,586,5544.009046801142
588,587,5558.386915025204
589,588,5613.783164504705
590,589,5621.291293307752
591,590,5634.283873598628
592,591,5657.789223175951
593,592,5662.01521809121
594,593,5671.655510850076
595,594,5689.891413907986
596,595,5692.885012770975
597,596,5698.693553294088
598,597,5704.808288948627
599,598,5725.129819890089
600,599,5725.333693627823
601,600,5739.41050618429
602,601,5743.985248440396
603,602,5757.117405881225
604,603,5761.661111457283
605,604,5768.881975069395
606,605,5782.297028979075
607,606,5796.346295069879
608,607,5811.855273956466
609,608,5816.448063003807
