node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.025,0
12,0.1,0.025,-0.3987047118142142
13,0.2,0.025,-0.4145285796000251
14,0.3,0.025,-0.0469866723748932
15,0.4,0.025,0.3553620769605939
16,0.5,0.025,0.4382754990434962
17,0.6,0.025,0.1651242811999422
18,0.7,0.025,-0.2204508150746716
19,0.8,0.025,-0.4358560749012953
20,0.9,0.025,-0.3355067638459021
21,1,0.025,0
22,0,0.05,0
23,0.1,0.05,-0.706487869450769
24,0.2,0.05,-0.7510753732255167
25,0.3,0.05,-0.1010671039793545
26,0.4,0.05,0.6247661511977297
27,0.5,0.05,0.784572070424251
28,0.6,0.05,0.3066392409322055
29,0.7,0.05,-0.3777338714708737
30,0.8,0.05,-0.7690715427503706
31,0.9,0.05,-0.6035001820501076
32,1,0.05,0
33,0,0.075,0
34,0.1,0.075,-0.8620536209470181
35,0.2,0.075,-0.9368915178549381
36,0.3,0.075,-0.1441903233877661
37,0.4,0.075,0.755631184191345
38,0.5,0.075,0.9612015044527791
39,0.6,0.075,0.3857973488029742
40,0.7,0.075,-0.4415690626912506
41,0.8,0.075,-0.9238966346352699
42,0.9,0.075,-0.7399219592934937
43,1,0.075,0
44,0,0.1,0
45,0.1,0.1,-0.8356997624005692
46,0.2,0.1,-0.9298651090338341
47,0.3,0.1,-0.1581972164626142
48,0.4,0.1,0.7271041334093302
49,0.5,0.1,0.9275112651464864
50,0.6,0.1,0.3757604083778731
51,0.7,0.1,-0.4049759139246953
52,0.8,0.1,-0.8658982758935502
53,0.9,0.1,-0.7105318204386811
54,1,0.1,0
55,0,0.125,0
56,0.1,0.125,-0.6356452612417576
57,0.2,0.125,-0.728335549514293
58,0.3,0.125,-0.1305480062592292
59,0.4,0.125,0.5532333398060727
60,0.5,0.125,0.6891860642852956
61,0.6,0.125,0.2693587857903991
62,0.7,0.125,-0.284161102899001
63,0.8,0.125,-0.6092834766813995
64,0.9,0.125,-0.5189091945497133
65,1,0.125,0
66,0,0.15,0
67,0.1,0.15,-0.3063978510725258
68,0.2,0.15,-0.3724523227891468
69,0.3,0.15,-0.05906153614137631
70,0.4,0.15,0.2783287284039896
71,0.5,0.15,0.2972752857489014
72,0.6,0.15,0.08259339096890247
73,0.7,0.15,-0.1129782163028191
74,0.8,0.15,-0.2130390175976061
75,0.9,0.15,-0.205803707829266
76,1,0.15,0
77,0,0.175,0
78,0.1,0.175,0.08061056095907666
79,0.2,0.175,0.06353736639216637
80,0.3,0.175,0.04582220558105708
81,0.4,0.175,-0.03414383817303421
82,0.5,0.175,-0.1629010947253205
83,0.6,0.175,-0.1473129506432432
84,0.7,0.175,0.06634237548299537
85,0.8,0.175,0.2329918566228479
