node_id,x_m,y_m,Hz
0,0,0,0.9889946477124518
1,0.1,0,0.7856184149042846
2,0.2,0,0.2968597967514011
3,0.3,0,-0.3070469501725923
4,0.4,0,-0.8011384852836551
5,0.5,0,-0.9953489046619579
6,0.6,0,-0.8092678058285958
7,0.7,0,-0.3078894169531534
8,0.8,0,0.3183006339378737
9,0.9,0,0.8241881145769869
10,1,0,1
11,0,0.025,0.9702333168788234
12,0.1,0.025,0.7768968714415531
13,0.2,0.025,0.2955860018843735
14,0.3,0.025,-0.3006736907710035
15,0.4,0.025,-0.7895994798786092
16,0.5,0.025,-0.9830825405028697
17,0.6,0.025,-0.8009834429968493
18,0.7,0.025,-0.3067478489397092
19,0.8,0.025,0.3119322308663312
20,0.9,0.025,0.8131076510961575
21,1,0.025,0.9944471437314395
22,0,0.05,0.928901344516572
23,0.1,0.05,0.7483269884440971
24,0.2,0.05,0.2870599234913651
25,0.3,0.05,-0.2864847468805513
26,0.4,0.05,-0.758257806393578
27,0.5,0.05,-0.9466176624460336
28,0.6,0.05,-0.7733431768940408
29,0.7,0.05,-0.2984516156196242
30,0.8,0.05,0.2978814490554207
31,0.9,0.05,0.7827145042884028
32,1,0.05,0.9630282903438226
33,0,0.075,0.8654928361204256
34,0.1,0.075,0.700804822234056
35,0.2,0.075,0.2714162042404118
36,0.3,0.075,-0.2649334364017937
37,0.4,0.075,-0.7079500151221793
38,0.5,0.075,-0.8868486892318205
39,0.6,0.075,-0.7269582381444553
40,0.7,0.075,-0.2831024831515985
41,0.8,0.075,0.276561768100651
42,0.9,0.075,0.7335691744434352
43,1,0.075,0.9070576055376417
44,0,0.1,0.7811908693461652
45,0.1,0.1,0.6355908771137841
46,0.2,0.1,0.2489769835622139
47,0.3,0.1,-0.2366441391650383
48,0.4,0.1,-0.6399750580804623
49,0.5,0.1,-0.8052446830636615
50,0.6,0.1,-0.6629072586194165
51,0.7,0.1,-0.2609860449370879
52,0.8,0.1,0.2485564692292558
53,0.9,0.1,0.6667941354892165
54,1,0.1,0.8283029084524272
55,0,0.125,0.6777920693446408
56,0.1,0.125,0.5543190647389695
57,0.2,0.125,0.2202380447189459
58,0.3,0.125,-0.2023965903738306
59,0.4,0.125,-0.5560612204866823
60,0.5,0.125,-0.7038131235798668
61,0.6,0.125,-0.5827106876891541
62,0.7,0.125,-0.2325650201161318
63,0.8,0.125,0.2146088788476994
64,0.9,0.125,0.5840069737210244
65,1,0.125,0.7289904778050363
66,0,0.15,0.5576335767058983
67,0.1,0.15,0.4589832104027164
68,0.2,0.15,0.1858550860522634
69,0.3,0.15,-0.163106279290388
70,0.4,0.15,-0.4583226612286664
71,0.5,0.15,-0.5850504050096751
72,0.6,0.15,-0.4882941430298754
73,0.7,0.15,-0.1984683342157827
74,0.8,0.15,0.1756047917816847
75,0.9,0.15,0.4872543046910827
76,1,0.15,0.6117803591013914
77,0,0.175,0.423517901479793
78,0.1,0.175,0.3519060573984876
79,0.2,0.175,0.1466283366664371
80,0.3,0.175,-0.1198013363783722
81,0.4,0.175,-0.349206584502124
82,0.5,0.175,-0.4518802784458246
83,0.6,0.175,-0.3819416400830626
84,0.7,0.175,-0.1594762797868522
85,0.8,0.175,0.132549429051138
86,0.9,0.175,0.3789435813563918
87,1,0.175,0.4797193231735533
88,0,0.2,0.2786334155267046
89,0.1,0.2,0.2356943978060147
90,0.2,0.2,0.1034846031925364
91,0.3,0.2,-0.07359652493151428
92,0.4,0.2,-0.2314323200996536
93,0.5,0.2,-0.3075817571145263
94,0.6,0.2,-0.2662398697366656
95,0.7,0.2,-0.1165020437011338
96,0.8,0.2,0.08654066856779445
97,0.9,0.2,0.2617716745038891
98,1,0.2,0.3361768898098467
99,0,0.225,0.126469784455936
100,0.1,0.225,0.1131831929022758
101,0.2,0.225,0.05745639991340377
