cell_id,xc_m,yc_m,Hx,Hy,Hmag
0,0.06666666666666667,0.008333333333333333,0.01781772830592822,-0.02767294461529906,0.03291296561638414
1,0.03333333333333333,0.01666666666666667,0.01005425429379311,-0.004454432076483979,0.01099681747271757
2,0.1666666666666667,0.008333333333333333,0.1302572682629786,0.0333974596028602,0.1344706147946764
3,0.1333333333333333,0.01666666666666667,0.1321048006622484,-0.0004369403739617181,0.1321055232566102
4,0.2666666666666667,0.008333333333333333,-0.1057296537340929,0.01200000625336786,0.1064084575060275
5,0.2333333333333333,0.01666666666666667,-0.1032382562076052,0.02559927089640813,0.106364750811605
6,0.3666666666666667,0.008333333333333333,-0.08859663817871043,-0.08405670025649038,0.122126545658914
7,0.3333333333333333,0.01666666666666667,-0.1027384038053356,-0.01628326014221319,0.1040207872366249
8,0.4666666666666666,0.008333333333333333,0.3465113814642176,0.07573564050978646,0.3546914500346296
9,0.4333333333333333,0.01666666666666667,0.354434264232481,-0.02472030465424548,0.3552952872248926
10,0.5666666666666668,0.008333333333333333,-0.2226244070780146,0.0512181674842582,0.2284402051025236
11,0.5333333333333333,0.01666666666666667,-0.2135485721452173,0.06654830662577627,0.2236776023208838
12,0.6666666666666666,0.008333333333333333,-0.3049050209501014,-0.1431473836655971,0.3368356353637296
13,0.6333333333333333,0.01666666666666667,-0.3188157794337117,-0.03064801401623924,0.32028550073187
14,0.7666666666666666,0.008333333333333333,0.5380109961865421,0.0711801147315682,0.5426992175697646
15,0.7333333333333334,0.01666666666666667,0.5453578863737637,-0.06758162061853788,0.5495293437801907
16,0.8666666666666667,0.008333333333333333,-0.1367306897305431,0.1060188652462855,0.1730181531004769
17,0.8333333333333334,0.01666666666666667,-0.1259953297203927,0.09750530674767235,0.1593176322800089
18,0.9666666666666667,0.008333333333333333,-0.5229120723889783,-0.1307280180972332,0.5390054268425937
19,0.9333333333333332,0.01666666666666667,-0.5261340217436095,-0.009473519581683396,0.5262193044818572
20,0.06666666666666667,0.03333333333333333,0.005486575900432982,-0.07686759491838926,0.07706315373541882
21,0.03333333333333333,0.04166666666666666,-0.01626170821101264,-0.008339639625038713,0.01827546833915979
22,0.1666666666666667,0.03333333333333333,0.1197447641759186,0.0840262987906643,0.1462847477900699
23,0.1333333333333333,0.04166666666666666,0.1237519740998508,-0.01031947373186021,0.124181490696934
24,0.2666666666666667,0.03333333333333333,-0.08999686087048379,0.04326687132282257,0.09985718362044316
25,0.2333333333333333,0.04166666666666666,-0.08425355238404476,0.08624160218767048,0.1205664755942853
26,0.3666666666666667,0.03333333333333333,-0.09974099909298823,-0.22833155882149,0.2491657433394869
27,0.3333333333333333,0.04166666666666666,-0.1348112376257725,-0.04523905375660832,0.142199303004571
28,0.4666666666666666,0.03333333333333333,0.3208841508309949,0.1877310211745224,0.3717654832898794
29,0.4333333333333333,0.04166666666666666,0.3417696418977788,-0.09989490057970801,0.3560694865960374
30,0.5666666666666668,0.03333333333333333,-0.1839107304375749,0.1534241977876085,0.2395039482698637
31,0.5333333333333333,0.04166666666666666,-0.1662955852679656,0.2227473553726097,0.2779759090372885
32,0.6666666666666666,0.03333333333333333,-0.2953359952837016,-0.3790846292906238,0.4805502120222446
33,0.6333333333333333,0.04166666666666666,-0.3261268732310688,-0.07868092628593333,0.3354838678754704
34,0.7666666666666666,0.03333333333333333,0.4897926678714334,0.1679863073470626,0.5177994369992285
35,0.7333333333333334,0.04166666666666666,0.5130635880407861,-0.2439699572341788,0.5681158204152852
36,0.8666666666666667,0.03333333333333333,-0.1024087359835995,0.2932317848086461,0.3106001107981495
37,0.8333333333333334,0.04166666666666666,-0.0870085309115821,0.3165877691195087,0.3283265143229512
38,0.9666666666666667,0.03333333333333333,-0.4780960104324641,-0.381785526141219,0.6118300279999064
39,0.9333333333333332,0.04166666666666666,-0.4946841802497364,-0.002729947526027729,0.494691712890815
40,0.06666666666666667,0.05833333333333333,-0.02187905732662552,-0.123163973958929,0.1250921965226349
41,0.03333333333333333,0.06666666666666667,-0.05738855547010267,0.001195551759371051,0.0574010073339692
42,0.1666666666666667,0.05833333333333333,0.09873991204224358,0.1230074163641257,0.1577352044113405
43,0.1333333333333333,0.06666666666666667,0.1059174235156971,-0.02918125761124892,0.109863762906509
44,0.2666666666666667,0.05833333333333333,-0.06118381874705674,0.0883048205941642,0.1074299819260909
45,0.2333333333333333,0.06666666666666667,-0.04892077063659171,0.1392427989325108,0.1475865808745417
46,0.3666666666666667,0.05833333333333333,-0.121992906403494,-0.3635298117447853,0.383452987000976
47,0.3333333333333333,0.06666666666666667,-0.1754723917713595,-0.06243530980341178,0.1862491025057826
48,0.4666666666666666,0.05833333333333333,0.2748891297955494,0.2730642426136261,0.3874636941365057
49,0.4333333333333333,0.06666666666666667,0.3069171347756702,-0.183062376587074,0.3573653051719132
50,0.5666666666666668,0.05833333333333333,-0.1176891875173749,0.2586488392803446,0.2841653865613639
51,0.5333333333333333,0.06666666666666667,-0.09282842303990457,0.3625750200531815,0.3742696371476592
52,0.6666666666666666,0.05833333333333333,-0.2718907908099618,-0.590207925897016,0.6498230512369686
53,0.6333333333333333,0.06666666666666667,-0.3195325517637586,-0.105397344964761,0.3364664202595556
54,0.7666666666666666,0.05833333333333333,0.4072930947127121,0.2404297882909564,0.4729631572313983
