node_id,x_m,y_m,Hz
0,0,0,1
1,0.1,0,0.5094346841876762
2,0.2,0,-0.4192248694999895
3,0.3,0,-0.97979391074822
4,0.4,0,-0.6839179317671356
5,0.5,0,0.1722765392660765
6,0.6,0,0.8340167761899107
7,0.7,0,0.7936660183081407
8,0.8,0,0.1494566734951757
9,0.9,0,-0.5846000518550878
10,1,0,-0.860619496604479
11,0,0.025,0.9363919210938548
12,0.1,0.025,0.4949410151268375
13,0.2,0.025,-0.3895019128296462
14,0.3,0.025,-0.9321300595980287
15,0.4,0.025,-0.6581031697142077
16,0.5,0.025,0.1558354291602369
17,0.6,0.025,0.7895770776901438
18,0.7,0.025,0.7571697504569458
19,0.8,0.025,0.1499927007663485
20,0.9,0.025,-0.5478064139918718
21,1,0.025,-0.8319098672936446
22,0,0.05,0.7922344080421918
23,0.1,0.05,0.4329398150035877
24,0.2,0.05,-0.3253765132205428
25,0.3,0.05,-0.7977709924681696
26,0.4,0.05,-0.5660782880432909
27,0.5,0.05,0.130798679210942
28,0.6,0.05,0.6700593111232068
29,0.7,0.05,0.6411390538303248
30,0.8,0.05,0.1308810347478351
31,0.9,0.05,-0.4553010933189348
32,1,0.05,-0.7094277786772265
33,0,0.075,0.5788562595036449
34,0.1,0.075,0.3286469261549963
35,0.2,0.075,-0.2346441914720986
36,0.3,0.075,-0.5901540026189562
37,0.4,0.075,-0.4157088876144928
38,0.5,0.075,0.1013168603507768
39,0.6,0.075,0.4881724752243859
40,0.7,0.075,0.4564189809488131
41,0.8,0.075,0.09229570903065303
42,0.9,0.075,-0.3171558183382778
43,1,0.075,-0.5073588750791912
44,0,0.1,0.3144437820830557
45,0.1,0.1,0.1911158024353938
46,0.2,0.1,-0.127326161057039
47,0.3,0.1,-0.3297494278324123
48,0.4,0.1,-0.2208896545752365
49,0.5,0.1,0.07148765342391096
50,0.6,0.1,0.262563454195403
51,0.7,0.1,0.2208773028751161
52,0.8,0.1,0.03671673857058531
53,0.9,0.1,-0.1482072326097945
54,1,0.1,-0.2478244616915052
55,0,0.125,0.02244796522429626
56,0.1,0.125,0.03268406325015283
57,0.2,0.125,-0.01458621002311225
58,0.3,0.125,-0.04201829565914227
59,0.4,0.125,-0.0002631094777923143
60,0.5,0.125,0.04481246282188292
61,0.6,0.125,0.01589616022061603
62,0.7,0.125,-0.04231514002093643
63,0.8,0.125,-0.03118046956749565
64,0.9,0.125,0.03371927771863269
65,1,0.125,0.0414950156766287
66,0,0.15,-0.2705348421471057
67,0.1,0.15,-0.1319676650330066
68,0.2,0.15,0.09245353751740175
69,0.3,0.15,0.2451143383133681
70,0.4,0.15,0.2245662095032697
71,0.5,0.15,0.02376612024693947
72,0.6,0.15,-0.22743936517978
73,0.7,0.15,-0.3069478410555025
74,0.8,0.15,-0.1048820612736616
75,0.9,0.15,0.2098232125837856
76,1,0.15,0.3302857223668075
77,0,0.175,-0.5372456268698138
78,0.1,0.175,-0.2870742673266984
79,0.2,0.175,0.183854722195804
80,0.3,0.175,0.5040177750350903
81,0.4,0.175,0.4311508443796464
82,0.5,0.175,0.009531329629901423
83,0.6,0.175,-0.4437555395414752
84,0.7,0.175,-0.5463576292568409
85,0.8,0.175,-0.1766272402807161
86,0.9,0.175,0.3623565082690561
87,1,0.175,0.5887404713409148
88,0,0.2,-0.7523941714663657
89,0.1,0.2,-0.4172531799307289
90,0.2,0.2,0.2518318801176149
91,0.3,0.2,0.7100695850574672
92,0.4,0.2,0.5984441425854634
93,0.5,0.2,0.001927101465684571
94,0.6,0.2,-0.6123907771546626
95,0.7,0.2,-0.7360852170263464
96,0.8,0.2,-0.2381900242879295
97,0.9,0.2,0.4764485275764286
98,1,0.2,0.7905707757080529
99,0,0.225,-0.8951921569178668
100,0.1,0.225,-0.5090390174892044
101,0.2,0.225,0.2914448072552932
102,0.3,0.225,0.844054249815598
103,0.4,0.225,0.7089433495645243
104,0.5,0.225,-0.0004651761750017105
105,0.6,0.225,-0.7176990687254429
106,0.7,0.225,-0.8563376287226048
107,0.8,0.225,-0.2817774669992333
108,0.9,0.225,0.5415443943184011
109,1,0.225,0.9155780634453666
110,0,0.25,-0.9515324499690226
111,0.1,0.25,-0.5523247140023392
112,0.2,0.25,0.3009483280291222
113,0.3,0.25,0.8940091078269846
114,0.4,0.25,0.7505130835140972
115,0.5,0.25,9.796205362761213e-15
116,0.6,0.25,-0.7505130835140216
117,0.7,0.25,-0.8940091078268794
118,0.8,0.25,-0.3009483280291012
119,0.9,0.25,0.5523247140022578
120,1,0.25,0.9515324499688859
121,0,0.275,-0.915578063445466
122,0.1,0.275,-0.5415443943184503
123,0.2,0.275,0.281777466999276
124,0.3,0.275,0.8563376287227047
125,0.4,0.275,0.7176990687255008
126,0.5,0.275,0.0004651761750174105
127,0.6,0.275,-0.7089433495644327
128,0.7,0.275,-0.8440542498154947
129,0.8,0.275,-0.2914448072552919
130,0.9,0.275,0.5090390174890913
131,1,0.275,0.8951921569177119
132,0,0.3,-0.7905707757081109
133,0.1,0.3,-0.4764485275764514
134,0.2,0.3,0.2381900242879866
135,0.3,0.3,0.7360852170264278
136,0.4,0.3,0.6123907771546909
137,0.5,0.3,-0.001927101465675367
138,0.6,0.3,-0.5984441425853653
139,0.7,0.3,-0.7100695850573708
140,0.8,0.3,-0.251831880117632
141,0.9,0.3,0.4172531799305981
142,1,0.3,0.7523941714662026
143,0,0.325,-0.5887404713409184
144,0.1,0.325,-0.3623565082690472
145,0.2,0.325,0.1766272402807713
146,0.3,0.325,0.5463576292568926
147,0.4,0.325,0.4437555395414726
148,0.5,0.325,-0.009531329629897344
149,0.6,0.325,-0.4311508443795517
150,0.7,0.325,-0.504017775035001
151,0.8,0.325,-0.1838547221958278
152,0.9,0.325,0.287074267326563
153,1,0.325,0.5372456268696589
154,0,0.35,-0.3302857223667657
155,0.1,0.35,-0.2098232125837475
156,0.2,0.35,0.104882061273708
157,0.3,0.35,0.3069478410555159
158,0.4,0.35,0.2274393651797415
159,0.5,0.35,-0.02376612024694108
160,0.6,0.35,-0.2245662095031866
161,0.7,0.35,-0.2451143383132879
162,0.8,0.35,-0.09245353751743431
163,0.9,0.35,0.1319676650328917
164,1,0.35,0.2705348421469831
165,0,0.375,-0.04149501567656151
166,0.1,0.375,-0.0337192777185799
167,0.2,0.375,0.03118046956752586
168,0.3,0.375,0.04231514002091457
169,0.4,0.375,-0.01589616022068789
170,0.5,0.375,-0.04481246282189896
171,0.6,0.375,0.0002631094778650146
172,0.7,0.375,0.04201829565919824
173,0.8,0.375,0.01458621002307439
174,0.9,0.375,-0.03268406325022535
175,1,0.375,-0.0224479652243545
176,0,0.4,0.2478244616915774
177,0.1,0.4,0.1482072326098514
178,0.2,0.4,-0.03671673857057411
179,0.3,0.4,-0.2208773028751753
180,0.4,0.4,-0.2625634541955018
181,0.5,0.4,-0.0714876534239369
182,0.6,0.4,0.2208896545752977
183,0.7,0.4,0.3297494278324377
184,0.8,0.4,0.1273261610569988
185,0.9,0.4,-0.1911158024354188
186,1,0.4,-0.3144437820830357
187,0,0.425,0.5073588750792599
188,0.1,0.425,0.3171558183383336
189,0.2,0.425,-0.09229570903065959
190,0.3,0.425,-0.4564189809489073
191,0.4,0.425,-0.4881724752245121
192,0.5,0.425,-0.1013168603508142
193,0.6,0.425,0.4157088876145464
194,0.7,0.425,0.5901540026189643
195,0.8,0.425,0.23464419147205
196,0.9,0.425,-0.3286469261549806
197,1,0.425,-0.5788562595035491
198,0,0.45,0.7094277786772948
199,0.1,0.45,0.4553010933189827
200,0.2,0.45,-0.130881034747863
201,0.3,0.45,-0.641139053830449
202,0.4,0.45,-0.6700593111233526
203,0.5,0.45,-0.1307986792109956
204,0.6,0.45,0.5660782880433429
205,0.7,0.45,0.7977709924681696
206,0.8,0.45,0.3253765132204922
207,0.9,0.45,-0.4329398150035393
208,1,0.45,-0.792234408042041
209,0,0.475,0.8319098672937112
210,0.1,0.475,0.5478064139919121
211,0.2,0.475,-0.1499927007663899
212,0.3,0.475,-0.7571697504570839
213,0.4,0.475,-0.7895770776903026
214,0.5,0.475,-0.1558354291603019
215,0.6,0.475,0.6581031697142576
216,0.7,0.475,0.9321300595980253
217,0.8,0.475,0.3895019128296018
218,0.9,0.475,-0.4949410151267684
219,1,0.475,-0.9363919210936655
220,0,0.5,0.860619496604542
221,0.1,0.5,0.5846000518551261
222,0.2,0.5,-0.1494566734952206
223,0.3,0.5,-0.7936660183082895
224,0.4,0.5,-0.8340167761900762
225,0.5,0.5,-0.1722765392661445
226,0.6,0.5,0.6839179317671825
227,0.7,0.5,0.9797939107482118
228,0.8,0.5,0.4192248694999449
229,0.9,0.5,-0.5094346841876034
230,1,0.5,-0.9999999999997917
