node_id,x_m,y_m,Ez
0,0,0,0
1,0.05,0,0
2,0.1,0,0
3,0.15,0,0
4,0.2,0,0
5,0.25,0,0
6,0.3,0,0
7,0.35,0,0
8,0.4,0,0
9,0.45,0,0
10,0.5,0,0
11,0.55,0,0
12,0.6,0,0
13,0.65,0,0
14,0.7,0,0
15,0.75,0,0
16,0.8,0,0
17,0.85,0,0
18,0.9,0,0
19,0.95,0,0
20,1,0,0
21,0,0.05,0
22,0.05,0.05,-0.03708599271305611
23,0.1,0.05,-0.07302894409947587
24,0.15,0.05,-0.1070438636374222
25,0.2,0.05,-0.138340407193892
26,0.25,0.05,-0.166173828837292
27,0.3,0.05,-0.1898749251857832
28,0.35,0.05,-0.2088714028680552
29,0.4,0.05,-0.222704278556098
30,0.45,0.05,-0.231040368865864
31,0.5,0.05,-0.2336811506761031
32,0.55,0.05,-0.2305680469044499
33,0.6,0.05,-0.2217841588441398
34,0.65,0.05,-0.2075525098368648
35,0.7,0.05,-0.1882309502934735
36,0.75,0.05,-0.1643039981227945
37,0.8,0.05,-0.1363720813827782
38,0.85,0.05,-0.1051390160285062
39,0.9,0.05,-0.07139942980085803
40,0.95,0.05,-0.03603039349141224
41,1,0.05,0
42,0,0.1,0
43,0.05,0.1,-0.07188900837721286
44,0.1,0.1,-0.1417154263062968
45,0.15,0.1,-0.2078551316236118
46,0.2,0.1,-0.2687390749829355
47,0.25,0.1,-0.3229063382582002
48,0.3,0.1,-0.3690493405999092
49,0.35,0.1,-0.4060513319294004
50,0.4,0.1,-0.4330168807943174
51,0.45,0.1,-0.4492956251420794
52,0.5,0.1,-0.4544992776889631
53,0.55,0.1,-0.4485118009665796
54,0.6,0.1,-0.4314927146801937
55,0.65,0.1,-0.4038736173805761
56,0.7,0.1,-0.3663481705804841
57,0.75,0.1,-0.3198560015954636
58,0.8,0.1,-0.265561246951546
59,0.85,0.1,-0.2048268235163729
60,0.9,0.1,-0.1391860476971737
61,0.95,0.1,-0.07031389746736477
62,1,0.1,0
63,0,0.15,0
64,0.05,0.15,-0.1025968844330736
65,0.1,0.15,-0.2023836262052874
66,0.15,0.15,-0.2969739086090018
67,0.2,0.15,-0.3840911213846483
68,0.25,0.15,-0.4616284656857116
69,0.3,0.15,-0.527705586262595
70,0.35,0.15,-0.5807184977903437
71,0.4,0.15,-0.6193814897259657
72,0.45,0.15,-0.642760289296652
73,0.5,0.15,-0.6502959809380255
74,0.55,0.15,-0.641819338061021
75,0.6,0.15,-0.6175554013273512
76,0.65,0.15,-0.5781183483873625
77,0.7,0.15,-0.5244969386509486
78,0.75,0.15,-0.4580310772003921
79,0.8,0.15,-0.3803803176042931
80,0.85,0.15,-0.2934853929396347
81,0.9,0.15,-0.19952404253104
82,0.95,0.15,-0.1008621873049577
83,1,0.15,0
84,0,0.2,0
85,0.05,0.2,-0.1275745820039333
86,0.1,0.2,-0.2517703996174208
87,0.15,0.2,-0.3695732885896036
88,0.2,0.2,-0.4781196561296681
89,0.25,0.2,-0.5747672301907234
90,0.3,0.2,-0.6571618119578738
91,0.35,0.2,-0.7232969724098125
92,0.4,0.2,-0.7715647726486798
93,0.45,0.2,-0.8007962245557602
94,0.5,0.2,-0.8102905936352255
95,0.55,0.2,-0.799832945141404
96,0.6,0.2,-0.7696996185600836
97,0.65,0.2,-0.7206516059168208
98,0.7,0.2,-0.6539161076731824
99,0.75,0.2,-0.5711568392692642
100,0.8,0.2,-0.4744339469189656
101,0.85,0.2,-0.3661546297447899
102,0.9,0.2,-0.2490156769393173
103,0.95,0.2,-0.1259389400951012
104,1,0.2,0
105,0,0.25,0
106,0.05,0.25,-0.1454843054153399
107,0.1,0.25,-0.2872173974102439
108,0.15,0.25,-0.4217268985672165
109,0.2,0.25,-0.54571911802207
110,0.25,0.25,-0.6561594352057549
111,0.3,0.25,-0.7503469229158215
112,0.35,0.25,-0.8259809862396981
113,0.4,0.25,-0.8812181541789508
114,0.45,0.25,-0.9147175312683449
115,0.5,0.25,-0.9256737707993296
116,0.55,0.25,-0.9138367775782951
117,0.6,0.25,-0.8795176937876379
118,0.65,0.25,-0.8235810671847986
119,0.7,0.25,-0.7474234421868862
120,0.75,0.25,-0.6529389435328482
121,0.8,0.25,-0.5424727283833796
122,0.85,0.25,-0.4187634507580931
123,0.9,0.25,-0.284876090400772
124,0.95,0.25,-0.144126619112399
125,1,0.25,0
126,0,0.3,0
127,0.05,0.3,-0.1553703682197412
128,0.1,0.3,-0.3068259018252034
129,0.15,0.3,-0.4506287243685108
130,0.2,0.3,-0.5832367488843646
131,0.25,0.3,-0.7013897359699857
132,0.3,0.3,-0.8021880814474175
133,0.35,0.3,-0.8831629605577598
134,0.4,0.3,-0.942336168034862
135,0.45,0.3,-0.9782680893552032
136,0.5,0.3,-0.9900925233618704
137,0.55,0.3,-0.9775374342845076
138,0.6,0.3,-0.9409310901238711
139,0.65,0.3,-0.8811934222749274
140,0.7,0.3,-0.7998128063246072
141,0.75,0.3,-0.698808807682495
142,0.8,0.3,-0.5806817531520425
143,0.85,0.3,-0.4483502869787778
144,0.9,0.3,-0.3050783836980602
145,0.95,0.3,-0.15439371830781
146,1,0.3,0
147,0,0.35,0
148,0.05,0.35,-0.1567172916500618
149,0.1,0.35,-0.3095671522492594
150,0.15,0.35,-0.4547512297637231
151,0.2,0.35,-0.5886750337877158
152,0.25,0.35,-0.7080334802446653
153,0.3,0.35,-0.8098889472684002
154,0.35,0.35,-0.8917409992101971
