node_id,x_m,y_m,Ez
0,0,0,0
1,0.05,0,0
2,0.1,0,0
3,0.15,0,0
4,0.2,0,0
5,0.25,0,0
6,0.3,0,0
7,0.35,0,0
8,0.4,0,0
9,0.45,0,0
10,0.5,0,0
11,0.55,0,0
12,0.6,0,0
13,0.65,0,0
14,0.7,0,0
15,0.75,0,0
16,0.8,0,0
17,0.85,0,0
18,0.9,0,0
19,0.95,0,0
20,1,0,0
21,0,0.05,0
22,0.05,0.05,-0.02091665889658542
23,0.1,0.05,-0.04124895546685207
24,0.15,0.05,-0.06052558698913586
25,0.2,0.05,-0.07828637894030285
26,0.25,0.05,-0.09410234997549757
27,0.3,0.05,-0.1075894265366121
28,0.35,0.05,-0.1184192246169483
29,0.4,0.05,-0.1263277905718276
30,0.45,0.05,-0.1311224801680193
31,0.5,0.05,-0.1326869569746472
32,0.55,0.05,-0.1309842528469816
33,0.6,0.05,-0.1260578498482843
34,0.65,0.05,-0.1180307809999736
35,0.7,0.05,-0.1071027958725023
36,0.75,0.05,-0.09354569494626824
37,0.8,0.05,-0.07769701209500128
38,0.85,0.05,-0.05995234794197509
39,0.9,0.05,-0.04075692838996534
40,0.95,0.05,-0.02059772617460722
41,1,0.05,0
42,0,0.1,0
43,0.05,0.1,-0.04142620603151526
44,0.1,0.1,-0.08173881089517145
45,0.15,0.1,-0.1199751551728115
46,0.2,0.1,-0.1552134208503761
47,0.25,0.1,-0.1865991539011507
48,0.3,0.1,-0.2133687395488872
49,0.35,0.1,-0.2348696486383872
50,0.4,0.1,-0.2505773961143237
51,0.45,0.1,-0.2601090499503109
52,0.5,0.1,-0.2632330941985424
53,0.55,0.1,-0.2598754790278321
54,0.6,0.1,-0.2501217564188924
55,0.65,0.1,-0.2342152855359095
56,0.7,0.1,-0.212551588311144
57,0.75,0.1,-0.1856690410068103
58,0.8,0.1,-0.1542362048692852
59,0.85,0.1,-0.1190362407310948
60,0.9,0.1,-0.08094904162498166
61,0.95,0.1,-0.04093195730819583
62,1,0.1,0
63,0,0.15,0
64,0.05,0.15,-0.06122558987187612
65,0.1,0.15,-0.1208431291318792
66,0.15,0.15,-0.1774107992943789
67,0.2,0.15,-0.2295559648535467
68,0.25,0.15,-0.2760097742536458
69,0.3,0.15,-0.3156396102281649
70,0.35,0.15,-0.3474780389655437
71,0.4,0.15,-0.3707474657075001
72,0.45,0.15,-0.384879930247536
73,0.5,0.15,-0.3895316118146573
74,0.55,0.15,-0.3845917360844104
75,0.6,0.15,-0.3701857065628062
76,0.65,0.15,-0.346672420136277
77,0.7,0.15,-0.3146358695756433
78,0.75,0.15,-0.2748712806459381
79,0.8,0.15,-0.2283661738397094
80,0.85,0.15,-0.1762768723635276
81,0.9,0.15,-0.1199010748649681
82,0.95,0.15,-0.06064709475730784
83,1,0.15,0
84,0,0.2,0
85,0.05,0.2,-0.08000799129280452
86,0.1,0.2,-0.157947066903625
87,0.15,0.2,-0.2319208813306582
88,0.2,0.2,-0.3001271163819743
89,0.25,0.2,-0.3609015201790538
90,0.3,0.2,-0.4127593596966305
91,0.35,0.2,-0.4544326896637685
92,0.4,0.2,-0.4849022748390229
93,0.45,0.2,-0.5034233057928608
94,0.5,0.2,-0.5095442729750402
95,0.55,0.2,-0.503118557457979
96,0.6,0.2,-0.4843084829846733
97,0.65,0.2,-0.4535817607657894
98,0.7,0.2,-0.4117004457060662
99,0.75,0.2,-0.3597027057839886
100,0.8,0.2,-0.2988778762422172
101,0.85,0.2,-0.2307354105823404
102,0.9,0.2,-0.1569684199223248
103,0.95,0.2,-0.07941245769702641
104,1,0.2,0
105,0,0.25,0
106,0.05,0.25,-0.09747649496105419
107,0.1,0.25,-0.1924610982591528
108,0.15,0.25,-0.2826355487129136
109,0.2,0.25,-0.3657970784698886
110,0.25,0.25,-0.4399121649090538
111,0.3,0.25,-0.5031668976450586
112,0.35,0.25,-0.5540122172558049
113,0.4,0.25,-0.5912026709980632
114,0.45,0.25,-0.6138276454719546
115,0.5,0.25,-0.621334292792924
116,0.55,0.25,-0.6135415993020917
117,0.6,0.25,-0.5906452733299223
118,0.65,0.25,-0.5532133571717536
119,0.7,0.25,-0.5021726969175058
120,0.75,0.25,-0.4387866264863123
121,0.8,0.25,-0.3646244293342522
122,0.85,0.25,-0.2815233158648935
123,0.9,0.25,-0.1915437670555986
124,0.95,0.25,-0.09691910150280038
125,1,0.25,0
126,0,0.3,0
127,0.05,0.3,-0.1133517875273223
128,0.1,0.3,-0.2238326399944151
129,0.15,0.3,-0.3287416874735472
130,0.2,0.3,-0.4255115784888142
131,0.25,0.3,-0.5117718099503176
132,0.3,0.3,-0.5854077055754624
133,0.35,0.3,-0.6446131424868935
134,0.4,0.3,-0.6879356088947545
135,0.45,0.3,-0.7143124731177575
136,0.5,0.3,-0.7230975882355777
137,0.55,0.3,-0.7140775992357261
138,0.6,0.3,-0.6874775728497244
139,0.65,0.3,-0.6439558326964746
140,0.7,0.3,-0.584588148385832
141,0.75,0.3,-0.5108416903503801
142,0.8,0.3,-0.4245394149331094
143,0.85,0.3,-0.3278157754538435
144,0.9,0.3,-0.2230648394987416
145,0.95,0.3,-0.1128819647786629
146,1,0.3,0
147,0,0.35,0
148,0.05,0.35,-0.1273773583651041
149,0.1,0.35,-0.2515556893183536
150,0.15,0.35,-0.3694965490423677
151,0.2,0.35,-0.4783091751999329
152,0.25,0.35,-0.5753235248871346
153,0.3,0.35,-0.6581573687023722
154,0.35,0.35,-0.7247757809702043
