node_id,x_m,y_m,Ez
0,0,0,0
1,0.05,0,0
2,0.1,0,0
3,0.15,0,0
4,0.2,0,0
5,0.25,0,0
6,0.3,0,0
7,0.35,0,0
8,0.4,0,0
9,0.45,0,0
10,0.5,0,0
11,0.55,0,0
12,0.6,0,0
13,0.65,0,0
14,0.7,0,0
15,0.75,0,0
16,0.8,0,0
17,0.85,0,0
18,0.9,0,0
19,0.95,0,0
20,1,0,0
21,0,0.05,0
22,0.05,0.05,-0.137196741082322
23,0.1,0.05,-0.2577469804951066
24,0.15,0.05,-0.3507820836487557
25,0.2,0.05,-0.4074870359003896
26,0.25,0.05,-0.4224754651614354
27,0.3,0.05,-0.3945087186437005
28,0.35,0.05,-0.3266584139814199
29,0.4,0.05,-0.2259619017215401
30,0.45,0.05,-0.1026469527538076
31,0.5,0.05,0.03096097202069545
32,0.55,0.05,0.1617102474275692
33,0.6,0.05,0.2769282240609786
34,0.65,0.05,0.3656267349968113
35,0.7,0.05,0.4195008080698285
36,0.75,0.05,0.4336473615815716
37,0.8,0.05,0.4069662900787359
38,0.85,0.05,0.3422398046219862
39,0.9,0.05,0.2459185144683262
40,0.95,0.05,0.1276881042661733
41,1,0.05,0
42,0,0.1,0
43,0.05,0.1,-0.2444099175246174
44,0.1,0.1,-0.4614308834205166
45,0.15,0.1,-0.6300177651856972
46,0.2,0.1,-0.7336633374696141
47,0.25,0.1,-0.7623083450078189
48,0.3,0.1,-0.7134909734090312
49,0.35,0.1,-0.5925974934576886
50,0.4,0.1,-0.4122205213441094
51,0.45,0.1,-0.1907427771726674
52,0.5,0.1,0.04965045434942131
53,0.55,0.1,0.2852762265317808
54,0.6,0.1,0.493310419072843
55,0.65,0.1,0.6539539284408342
56,0.7,0.1,0.7522168936288228
57,0.75,0.1,0.7791930554538755
58,0.8,0.1,0.7327609803265881
59,0.85,0.1,0.6177048646114339
60,0.9,0.1,0.4452902977831239
61,0.95,0.1,0.2323581182149877
62,1,0.1,0
63,0,0.15,0
64,0.05,0.15,-0.3022822815019624
65,0.1,0.15,-0.5727573239605499
66,0.15,0.15,-0.7841284406035657
67,0.2,0.15,-0.9150919509706436
68,0.25,0.15,-0.9526338437162696
69,0.3,0.15,-0.8934136355295407
70,0.35,0.15,-0.7440362804354431
71,0.4,0.15,-0.5202008936243443
72,0.45,0.15,-0.2448738655321535
73,0.5,0.15,0.05424805791490627
74,0.55,0.15,0.34765279182757
75,0.6,0.15,0.6069628121226474
76,0.65,0.15,0.8076142555906821
77,0.7,0.15,0.931031365958024
78,0.75,0.15,0.9661496806682927
79,0.8,0.15,0.9102255003539453
80,0.85,0.15,0.7689361525346251
81,0.9,0.15,0.5558177634520055
82,0.95,0.15,0.291102236671659
83,1,0.15,0
84,0,0.2,0
85,0.05,0.2,-0.3005487366419706
86,0.1,0.2,-0.5713541325734148
87,0.15,0.2,-0.7841588901142725
88,0.2,0.2,-0.9168639556427214
89,0.25,0.2,-0.955936896481278
90,0.3,0.2,-0.8978228941085918
91,0.35,0.2,-0.749174887439002
92,0.4,0.2,-0.5259050299295795
93,0.45,0.2,-0.2512302199396592
94,0.5,0.2,0.04698856338610172
95,0.55,0.2,0.3392470391520676
96,0.6,0.2,0.5973707886304145
97,0.65,0.2,0.797147196529683
98,0.7,0.2,0.9203933731378106
99,0.75,0.2,0.9563406822690897
100,0.8,0.2,0.9023095340696823
101,0.85,0.2,0.7637141542429657
102,0.9,0.2,0.5534690584659586
103,0.95,0.2,0.2908696813005088
104,1,0.2,0
105,0,0.25,0
106,0.05,0.25,-0.2404467580941995
107,0.1,0.25,-0.4588863664797471
108,0.15,0.25,-0.63147282269634
109,0.2,0.25,-0.7395082324612398
110,0.25,0.25,-0.7715883671208288
111,0.3,0.25,-0.7248040181094119
112,0.35,0.25,-0.6048573463657566
113,0.4,0.25,-0.4251235030281659
114,0.45,0.25,-0.2048476650074334
115,0.5,0.25,0.03321705195184265
116,0.55,0.25,0.2653743754140989
117,0.6,0.25,0.4694130612705957
118,0.65,0.25,0.6266327890213655
119,0.7,0.25,0.7233090431441472
120,0.75,0.25,0.7515503952998261
121,0.8,0.25,0.7095928884664043
122,0.85,0.25,0.601629222259885
123,0.9,0.25,0.4372803150664492
124,0.95,0.25,0.2307920734948077
125,1,0.25,0
126,0,0.3,0
127,0.05,0.3,-0.134614663886619
128,0.1,0.3,-0.2588223650320922
129,0.15,0.3,-0.3575430248566604
130,0.2,0.3,-0.4189861071778769
131,0.25,0.3,-0.436172423166479
132,0.3,0.3,-0.4077016676382588
133,0.35,0.3,-0.3376808171264333
134,0.4,0.3,-0.2348749603663177
135,0.45,0.3,-0.1112769582925065
136,0.5,0.3,0.01961848284474913
137,0.55,0.3,0.1445265252627616
138,0.6,0.3,0.2518023829418275
139,0.65,0.3,0.332417104859373
140,0.7,0.3,0.3804259305187803
141,0.75,0.3,0.3929901946955358
142,0.8,0.3,0.3700941336422562
143,0.85,0.3,0.3141274714821395
144,0.9,0.3,0.2294812865745083
145,0.95,0.3,0.1222426240316212
146,1,0.3,0
147,0,0.35,0
148,0.05,0.35,-0.004650689456713087
149,0.1,0.35,-0.01184962376844042
150,0.15,0.35,-0.01778279548415979
151,0.2,0.35,-0.01967821813133565
152,0.25,0.35,-0.01644530357042901
153,0.3,0.35,-0.008851683334640122
154,0.35,0.35,0.0007919566415766546
155,0.4,0.35,0.009351492824243331
156,0.45,0.35,0.01380214828211428
157,0.5,0.35,0.0121273189574732
158,0.55,0.35,0.003944427800559668
