ordered_rank,solver_index,dof_index,component_real,component_imag
1,0,0,0.1870517140986148,0
1,0,1,-0.06193622195450956,0
1,0,2,0.1285017565355829,0
1,0,3,0.265743523785234,0
1,0,4,-0.1520658452372987,0
1,0,5,0.340233552072564,0
1,0,6,0.3009635729916046,0
1,0,7,-0.1922968005727396,0
1,0,8,0.4593281161757482,0
1,0,9,0.2956790044881584,0
1,0,10,-0.203335933740402,0
1,0,11,0.5093430071300333,0
1,0,12,0.2520028623104869,0
1,0,13,-0.187311185456289,0
1,0,14,0.4905793716537705,0
1,0,15,0.1790214017780843,0
1,0,16,-0.1482807556826093,0
1,0,17,0.4077569904915455,0
1,0,18,0.09775963017652475,0
1,0,19,-0.09595213704377446,0
1,0,20,0.2781459283349926,0
1,0,21,0.03638737853245084,0
1,0,22,-0.04610091319727464,0
1,0,23,0.140186947984683,0
1,0,24,0.007267576206354796,0
1,0,25,-0.01363636871862308,0
1,0,26,0.04264657900701927,0
1,0,27,-0.001716935833669804,0
1,0,28,0.001890268033032537,0
1,0,29,0.2809326110935389,0
1,0,30,-0.09911114571014853,0
1,0,31,0.08673159709926553,0
1,0,32,0.5471916270546379,0
1,0,33,-0.2955470528750479,0
1,0,34,0.3575747974090724,0
1,0,35,0.7162401117682692,0
1,0,36,-0.4508441552510274,0
1,0,37,0.6154982818174328,0
1,0,38,0.7845080279489481,0
1,0,39,-0.5372054410862561,0
1,0,40,0.7846308710242885,0
1,0,41,0.7485255594135278,0
1,0,42,-0.5501390637105443,0
1,0,43,0.8467071826906509,0
1,0,44,0.6156918385934427,0
1,0,45,-0.490855368690752,0
1,0,46,0.7956823115010361,0
1,0,47,0.4125535539015996,0
1,0,48,-0.3712491363511961,0
1,0,49,0.6401093054880298,0
1,0,50,0.1992916258131244,0
1,0,51,-0.2212471499223225,0
1,0,52,0.4090808247977671,0
1,0,53,0.05443421735742341,0
1,0,54,-0.08950131856525595,0
1,0,55,0.1737787350227748,0
1,0,56,-0.01833876120512171,0
1,0,57,0.02441996955007411,0
1,0,58,0.178271850998583,0
1,0,59,-0.06423201323615796,0
1,0,60,0.03041787770198314,0
1,0,61,0.4732243528534222,0
1,0,62,-0.2391029998278734,0
1,0,63,0.1995081738499605,0
1,0,64,0.7539062927038328,0
1,0,65,-0.4507022204125557,0
1,0,66,0.449906373403233,0
1,0,67,0.939017871848091,0
1,0,68,-0.6214796193339526,0
1,0,69,0.6872370317376097,0
1,0,70,1,0
1,0,71,-0.7118400572407961,0
1,0,72,0.8419674904568636,0
1,0,73,0.9290034879807574,0
1,0,74,-0.7080865136577462,0
1,0,75,0.8858980484867491,0
1,0,76,0.7354485071286192,0
1,0,77,-0.610845643729695,0
1,0,78,0.811543083394509,0
1,0,79,0.4505398198413887,0
1,0,80,-0.4354215856704746,0
1,0,81,0.6267631511807651,0
1,0,82,0.1622510117773939,0
1,0,83,-0.2245085507232583,0
1,0,84,0.3536763453437516,0
1,0,85,-0.05789723155916502,0
1,0,86,0.08010122545657299,0
1,0,87,0.06723434481338862,0
1,0,88,-0.02318478765790417,0
1,0,89,0.002745483581000763,0
1,0,90,0.23453921419549,0
1,0,91,-0.1082596163902325,0
1,0,92,0.05361300881108772,0
1,0,93,0.4683259513520879,0
1,0,94,-0.2575070589901015,0
1,0,95,0.1681159065936124,0
1,0,96,0.6839033129453335,0
1,0,97,-0.4214691592045434,0
1,0,98,0.3221904689505337,0
1,0,99,0.8199879252645701,0
1,0,100,-0.5483612371157388,0
1,0,101,0.4621847837296743,0
1,0,102,0.8498384556134855,0
1,0,103,-0.6073556608617049,0
1,0,104,0.5481700945278447,0
1,0,105,0.766905480284741,0
1,0,106,-0.5866518664161994,0
1,0,107,0.5625086307202285,0
1,0,108,0.5767574945728601,0
1,0,109,-0.4861111031877391,0
1,0,110,0.5010063383590203,0
1,0,111,0.2874911874722484,0
1,0,112,-0.3127035320076629,0
1,0,113,0.3647712834220082,0
1,0,114,-0.102436736811776,0
1,0,115,0.1325499824635282,0
1,0,116,0.009390932667237164,0
1,0,117,-0.00234312308408873,0
1,0,118,0.04564152423117575,0
1,0,119,-0.01765222893171461,0
1,0,120,0.1179078118271969,0
1,0,121,-0.05702842793084142,0
1,0,122,0.2093331169385325,0
1,0,123,-0.114981573941639,0
1,0,124,0.2887554893253114,0
1,0,125,-0.1739159222593656,0
1,0,126,0.3341015788702106,0
1,0,127,-0.2164752919761508,0
1,0,128,0.3360821220977426,0
1,0,129,-0.232278381053209,0
1,0,130,0.2930499775328207,0
1,0,131,-0.2172009952313634,0
1,0,132,0.2028663872817292,0
1,0,133,-0.1694228520979767,0
1,0,134,-0.06806695819532489,0
1,0,135,2.728666762490279e-05,0
1,0,136,0.0002774601788738624,0
1,0,137,0.0006153775998601687,0
1,0,138,0.000898950780351672,0
1,0,139,0.001052934894905841,0
1,0,140,0.001007979355326147,0
1,0,141,0.0007543297714886057,0
1,0,142,0.0004343956878814243,0
1,0,143,0.0002036200650201461,0
1,0,144,-0.0002604963147947094,0
1,0,145,-0.0001847730152562958,0
1,0,146,9.072310049145499e-05,0
1,0,147,0.0004639646264843676,0
1,0,148,0.0008191771102982825,0
1,0,149,0.001028328195173239,0
