node_id,x_m,y_m,psi,dpsi_dx,dpsi_dy,Ex,Ey
0,0,0,0,-1.512120903893295,-6.04848361557318,1.512120903893295,6.04848361557318
1,0.1,0,0,-1.555695679096288,-18.31974994753151,1.555695679096288,18.31974994753151
2,0.2,0,0,-1.498084516637199,-36.75765344685061,1.498084516637199,36.75765344685061
3,0.3,0,0,-0.5200628849108493,-50.8225811195916,0.5200628849108493,50.8225811195916
4,0.4,0,0,0.4050273363688123,-53.36297485340315,-0.4050273363688123,53.36297485340315
5,0.5,0,0,0.5641588251320677,-47.86612086192438,-0.5641588251320677,47.86612086192438
6,0.6,0,0,0.3820620229399226,-41.82460216910815,-0.3820620229399226,41.82460216910815
7,0.7,0,0,0.5565387280283878,-36.54195107347522,-0.5565387280283878,36.54195107347522
8,0.8,0,0,1.121134186360633,-27.60510450380558,-1.121134186360633,27.60510450380558
9,0.9,0,0,1.553002584410043,-12.42402067528034,-1.553002584410043,12.42402067528034
10,1,0,0,0,0,-0,-0
11,0,0.025,0,-3.706786363225897,-2.730178221757229,3.706786363225897,2.730178221757229
12,0.1,0.025,-0.3024241807786591,-3.967047224388193,-10.62928215561089,3.967047224388193,10.62928215561089
13,0.2,0.025,-0.7691328845075455,-4.435194442477331,-26.40109885607393,4.435194442477331,26.40109885607393
14,0.3,0.025,-1.218558239498705,-2.493349897026044,-41.42448840030755,2.493349897026044,41.42448840030755
15,0.4,0.025,-1.37457710497196,0.2717827292513913,-47.48505895896983,-0.2717827292513913,47.48505895896983
16,0.5,0.025,-1.253068904061316,1.486434402590896,-44.48996319234816,-1.486434402590896,44.48996319234816
17,0.6,0.025,-1.083821256521696,1.268005247388529,-39.01890903950412,-1.268005247388529,39.01890903950412
18,0.7,0.025,-0.9692026496397191,1.406577138276567,-34.55748810153142,-1.406577138276567,34.55748810153142
19,0.8,0.025,-0.8022410312312027,2.668528550526759,-28.32839878535585,-2.668528550526759,28.32839878535585
20,0.9,0.025,-0.4659007753230127,4.094654093060335,-16.71241211985862,-4.094654093060335,16.71241211985862
21,1,0.025,0,3.106005168820085,-6.212010337640169,-3.106005168820085,6.212010337640169
22,0,0.05,0,-5.23441023432106,-0.6501390408661885,5.23441023432106,0.6501390408661885
23,0.1,0.05,-0.5071875474104512,-6.761437415044308,-5.133223293546831,6.761437415044308,5.133223293546831
24,0.2,0.05,-1.349150113028276,-8.139197969987979,-15.99963226985415,8.139197969987979,15.99963226985415
25,0.3,0.05,-2.177998661074583,-5.053469194006193,-27.30878845143712,5.053469194006193,27.30878845143712
