ordered_rank,solver_index,lambda
1,0,-1.817990305145123e-14
2,1,0.1762871491521141
3,2,0.1762871491522636
4,3,0.5951480001427731
5,4,0.5951480001428603
6,5,1.206496514211182
7,6,1.206496514211251
8,7,1.289567026960249
9,8,1.688374678358971
10,9,1.688374678359016
11,10,2.0748269621465
12,11,2.074826962146527
13,12,2.880487059194918
14,13,2.880487059194947
15,14,3.280845664881325
16,15,3.280845664881354
17,16,4.719615114513527
18,17,4.719615114513533
19,18,4.856863437793566
20,19,4.856863437793593
21,20,4.868648505626705
22,21,5.328311323228946
23,22,5.328311323229028
24,23,6.61711283308475
25,24,6.61711283308478
26,25,6.815883100207449
27,26,6.815883100207465
28,27,7.174494365327583
29,28,7.174494365327607
30,29,7.916173504757775
31,30,7.916173504757829
32,31,9.54041676011837
33,32,9.540416760118395
34,33,10.41632177056309
35,34,10.41632177056313
36,35,11.18094331487474
37,36,11.77063795396784
38,37,11.77063795396796
39,38,13.59509019047844
40,39,13.5950901904785
41,40,13.63074128810707
42,41,13.63074128810719
43,42,14.53476169239939
44,43,14.53476169239952
45,44,17.0219769008804
46,45,17.02197690088046
47,46,19.01970503701768
48,47,19.0197050370177
49,48,19.07381677064161
50,49,19.07381677064162
51,50,20.8428224949178
52,51,21.62821085035621
53,52,21.62821085035621
54,53,22.29230766899871
55,54,22.29230766899872
56,55,22.42104832144182
57,56,22.42104832144183
58,57,24.06354129886519
59,58,24.06354129886524
60,59,25.7606138317062
61,60,25.76061383170622
62,61,28.37850952933734
63,62,28.37850952933746
64,63,29.67831972057508
65,64,29.67831972057511
66,65,33.01896535631317
67,66,33.01896535631317
68,67,34.68876754961721
69,68,34.9034780395809
70,69,34.90347803958096
71,70,35.72750848021584
72,71,35.72750848021587
73,72,38.2976443558092
74,73,38.29764435580933
75,74,38.91033037108336
76,75,38.91033037108345
77,76,38.98007699545993
78,77,38.98007699546005
79,78,43.89096855440715
80,79,43.89096855440715
81,80,44.41671745926509
82,81,44.41671745926512
83,82,48.86019433705285
84,83,48.86019433705287
85,84,52.44834748983094
86,85,52.44834748983099
87,86,53.57855236401942
88,87,54.92336831915982
89,88,54.92336831915983
90,89,55.05169210722639
91,90,55.05169210722647
92,91,55.8947000594768
93,92,55.89470005947682
94,93,58.99559245742677
95,94,58.99559245742683
96,95,62.97882233459738
97,96,62.97882233459751
98,97,65.86382276532039
99,98,65.86382276532046
100,99,66.65019680600233
101,100,66.65019680600236
102,101,74.67462203371697
103,102,74.67462203371699
104,103,75.23383603722095
105,104,75.23383603722108
106,105,75.45507793881136
107,106,75.45507793881143
108,107,77.68870209182822
109,108,79.38465925070204
110,109,79.38465925070207
111,110,84.4458395495716
112,111,84.44583954957164
113,112,86.99124278827445
114,113,86.99124278827456
115,114,87.17348067424295
116,115,87.17348067424314
117,116,92.70805346882777
118,117,92.70805346882783
119,118,94.50809314776744
120,119,94.50809314776755
121,120,99.36682176328419
122,121,99.36682176328428
123,122,103.5764552281047
124,123,103.5764552281048
125,124,104.8380022335556
126,125,106.9106628025695
127,126,106.9106628025696
128,127,109.2644869232421
129,128,109.2644869232422
130,129,112.9736088693495
131,130,112.9736088693496
132,131,114.4337873495834
133,132,114.4337873495836
134,133,115.5065001603711
135,134,115.5065001603712
136,135,122.4299388138808
137,136,122.4299388138809
138,137,125.6839549677813
139,138,125.6839549677813
140,139,128.3583486714712
141,140,130.8084156005047
142,141,130.8084156005049
143,142,131.2051801854157
144,143,131.2051801854158
145,144,132.2358873775174
146,145,132.2358873775176
147,146,133.8358310123909
148,147,133.8358310123911
149,148,137.6863649495574
150,149,137.6863649495574
151,150,138.22803446458
152,151,140.5678618240419
153,152,140.5678618240421
154,153,144.1537818327372
155,154,144.1537818327375
156,155,144.3613186356783
157,156,144.3613186356785
158,157,147.2954724784566
159,158,147.2954724784566
160,159,147.8510276401873
161,160,147.8510276401873
162,161,148.6550213527424
163,162,148.6550213527428
164,163,150.0658537533625
165,164,150.0658537533627
166,165,154.1148803747971
167,166,154.1148803747973
168,167,157.0344227341917
169,168,157.0344227341919
170,169,158.7669060636166
171,170,158.7669060636168
172,171,160.5821370786284
173,172,160.5821370786285
174,173,163.6185148755685
175,174,163.6185148755689
176,175,163.8797009308598
177,176,163.8797009308598
178,177,177.6123284661838
179,178,177.6123284661838
180,179,194.4809235958852
181,180,194.4809235958854
182,181,201.4291352444138
183,182,201.4291352444139
184,183,204.8901763416291
185,184,204.8901763416293
186,185,205.5922567308039
187,186,205.5922567308041
