node_id,x_m,y_m,Ez
0,0,0,0
1,0.05,0,0
2,0.1,0,0
3,0.15,0,0
4,0.2,0,0
5,0.25,0,0
6,0.3,0,0
7,0.35,0,0
8,0.4,0,0
9,0.45,0,0
10,0.5,0,0
11,0.55,0,0
12,0.6,0,0
13,0.65,0,0
14,0.7,0,0
15,0.75,0,0
16,0.8,0,0
17,0.85,0,0
18,0.9,0,0
19,0.95,0,0
20,1,0,0
21,0,0.05,0
22,0.05,0.05,0.1705532900368536
23,0.1,0.05,0.3023645098768253
24,0.15,0.05,0.3679809764742626
25,0.2,0.05,0.3529410770496188
26,0.25,0.05,0.2606656555796011
27,0.3,0.05,0.1111654618997388
28,0.35,0.05,-0.06309936397751952
29,0.4,0.05,-0.2241593224810521
30,0.45,0.05,-0.336828196790502
31,0.5,0.05,-0.3763918863310751
32,0.55,0.05,-0.3340366114275237
33,0.6,0.05,-0.2188213443798767
34,0.65,0.05,-0.05574782438960056
35,0.7,0.05,0.1196648286673362
36,0.75,0.05,0.2691220632197472
37,0.8,0.05,0.3599020389605702
38,0.85,0.05,0.3719057861215634
39,0.9,0.05,0.3028166487971481
40,0.95,0.05,0.1703810578421299
41,1,0.05,0
42,0,0.1,0
43,0.05,0.1,0.3072369066128208
44,0.1,0.1,0.5464603380738015
45,0.15,0.1,0.6656448583453196
46,0.2,0.1,0.639330091271215
47,0.25,0.1,0.4730859762072201
48,0.3,0.1,0.2029815833919905
49,0.35,0.1,-0.1122349369545133
50,0.4,0.1,-0.403867508853198
51,0.45,0.1,-0.6082190341259968
52,0.5,0.1,-0.6805015327339192
53,0.55,0.1,-0.6046615589030755
54,0.6,0.1,-0.3969577044727729
55,0.65,0.1,-0.1024841809213326
56,0.7,0.1,0.2146235064709329
57,0.75,0.1,0.4851747129410908
58,0.8,0.1,0.6500424761546875
59,0.85,0.1,0.6731150265978479
60,0.9,0.1,0.5493934124629903
61,0.95,0.1,0.3081631644134881
62,1,0.1,0
63,0,0.15,0
64,0.05,0.15,0.4070521007918173
65,0.1,0.15,0.7242324609479061
66,0.15,0.15,0.8833388852923685
67,0.2,0.15,0.8496318429072824
68,0.25,0.15,0.6301538124877799
69,0.3,0.15,0.2724737092848408
70,0.35,0.15,-0.1456570149930748
71,0.4,0.15,-0.5331448471592662
72,0.45,0.15,-0.8053716554502296
73,0.5,0.15,-0.9026706868514341
74,0.55,0.15,-0.803421198005412
75,0.6,0.15,-0.5288759944630708
76,0.65,0.15,-0.1386299129998007
77,0.7,0.15,0.2823180544835822
78,0.75,0.15,0.6421080753494979
79,0.8,0.15,0.8621270071605103
80,0.85,0.15,0.8942509712557145
81,0.9,0.15,0.7316433289265881
82,0.95,0.15,0.4107489748693455
83,1,0.15,0
84,0,0.2,0
85,0.05,0.2,0.4506900519479931
86,0.1,0.2,0.8021264827141562
87,0.15,0.2,0.979361273206471
88,0.2,0.2,0.9432256803446332
89,0.25,0.2,0.7011658450969845
90,0.3,0.2,0.3055480028309156
91,0.35,0.2,-0.1577100909943717
92,0.4,0.2,-0.587733777093988
93,0.45,0.2,-0.8906317804624512
94,0.5,0.2,-1
95,0.55,0.2,-0.8915080662350666
96,0.6,0.2,-0.5883508717634546
97,0.65,0.2,-0.1563250765043494
98,0.7,0.2,0.3104435094333676
99,0.75,0.2,0.7100376967635881
100,0.8,0.2,0.9550734248477172
101,0.85,0.2,0.9918916765560505
102,0.9,0.2,0.812477984125056
103,0.95,0.2,0.4565394281804969
104,1,0.2,0
105,0,0.25,0
106,0.05,0.25,0.4323677132517795
107,0.1,0.25,0.769702824683254
108,0.15,0.25,0.9409187305241665
109,0.2,0.25,0.9076589715270639
110,0.25,0.25,0.6766384844478893
111,0.3,0.25,0.2976909260501863
112,0.35,0.25,-0.1470044416897843
113,0.4,0.25,-0.5606869321661535
114,0.45,0.25,-0.8530471692858729
115,0.5,0.25,-0.9599533578862904
116,0.55,0.25,-0.8575626338628708
117,0.6,0.25,-0.5676971949445814
118,0.65,0.25,-0.1532506300134
119,0.7,0.25,0.295432457423674
120,0.75,0.25,0.6802683638499429
121,0.8,0.25,0.916940088656456
122,0.85,0.25,0.9534529380527892
123,0.9,0.25,0.7817238927631281
124,0.95,0.25,0.4396190647513271
125,1,0.25,0
126,0,0.3,0
127,0.05,0.3,0.3543593771722655
128,0.1,0.3,0.6311102110937085
129,0.15,0.3,0.7730050722978823
130,0.2,0.3,0.747530334647668
131,0.25,0.3,0.5596272411131147
132,0.3,0.3,0.2496363860408456
133,0.35,0.3,-0.1153809085355924
134,0.4,0.3,-0.4561008099799671
135,0.45,0.3,-0.6981502615758323
136,0.5,0.3,-0.7883562689513088
137,0.55,0.3,-0.7064847934001323
138,0.6,0.3,-0.4698587221355001
139,0.65,0.3,-0.1297747160198294
140,0.7,0.3,0.2395680879648816
141,0.75,0.3,0.5572527121483062
142,0.8,0.3,0.7534173687495053
143,0.85,0.3,0.7847011121630212
144,0.9,0.3,0.6440161732507935
145,0.95,0.3,0.3624859348924526
146,1,0.3,0
147,0,0.35,0
148,0.05,0.35,0.2257144053779012
149,0.1,0.35,0.4030790636098034
150,0.15,0.35,0.4961288203466309
151,0.2,0.35,0.4823528611598133
152,0.25,0.35,0.3642074365531191
153,0.3,0.35,0.1668556298833185
154,0.35,0.35,-0.06726325877982758
155,0.4,0.35,-0.2874311281265906
156,0.45,0.35,-0.4455880764272375
157,0.5,0.35,-0.5068420507654788
158,0.55,0.35,-0.4572375980277394
159,0.6,0.35,-0.3070327572968428
