node_id,x_m,y_m,Ez
0,0,0,0
1,0.05,0,0
2,0.1,0,0
3,0.15,0,0
4,0.2,0,0
5,0.25,0,0
6,0.3,0,0
7,0.35,0,0
8,0.4,0,0
9,0.45,0,0
10,0.5,0,0
11,0.55,0,0
12,0.6,0,0
13,0.65,0,0
14,0.7,0,0
15,0.75,0,0
16,0.8,0,0
17,0.85,0,0
18,0.9,0,0
19,0.95,0,0
20,1,0,0
21,0,0.05,0
22,0.05,0.05,-0.06581033352694274
23,0.1,0.05,-0.1303604561080145
24,0.15,0.05,-0.1916980954330324
25,0.2,0.05,-0.2483752036667063
26,0.25,0.05,-0.2991242442645538
27,0.3,0.05,-0.3427078393524683
28,0.35,0.05,-0.3780316141481831
29,0.4,0.05,-0.4041942145768854
30,0.45,0.05,-0.4205057302509964
31,0.5,0.05,-0.4265087472885087
32,0.55,0.05,-0.4219951766667872
33,0.6,0.05,-0.4070173425546317
34,0.65,0.05,-0.3818923426780206
35,0.7,0.05,-0.3471988015571372
36,0.75,0.05,-0.3037649405164782
37,0.8,0.05,-0.2526433723357009
38,0.85,0.05,-0.195063921179233
39,0.9,0.05,-0.132603746877878
40,0.95,0.05,-0.06707525921787084
41,1,0.05,0
42,0,0.1,0
43,0.05,0.1,-0.1176427760046944
44,0.1,0.1,-0.2331742477693341
45,0.15,0.1,-0.3428713657345258
46,0.2,0.1,-0.4444014762081928
47,0.25,0.1,-0.5353257652442897
48,0.3,0.1,-0.6134249619903749
49,0.35,0.1,-0.6767546587948267
50,0.4,0.1,-0.7236978462972429
51,0.45,0.1,-0.7530128133087202
52,0.5,0.1,-0.7638726036675044
53,0.55,0.1,-0.755896122174216
54,0.6,0.1,-0.7291690021846686
55,0.65,0.1,-0.6842524600093449
56,0.7,0.1,-0.6221786223492544
57,0.75,0.1,-0.5444311006924267
58,0.8,0.1,-0.4529089840383689
59,0.85,0.1,-0.3498795637650607
60,0.9,0.1,-0.2379266669393873
61,0.95,0.1,-0.120303116353985
62,1,0.1,0
63,0,0.15,0
64,0.05,0.15,-0.1492091821202476
65,0.1,0.15,-0.2955941222187518
66,0.15,0.15,-0.4347110256719192
67,0.2,0.15,-0.5635471111950691
68,0.25,0.15,-0.6789724478824998
69,0.3,0.15,-0.7781681780600264
70,0.35,0.15,-0.8586610952349637
71,0.4,0.15,-0.9183904531836792
72,0.45,0.15,-0.9557679552906215
73,0.5,0.15,-0.9697293496270681
74,0.55,0.15,-0.9597754553199842
75,0.6,0.15,-0.9260002801037082
76,0.65,0.15,-0.8691039096083781
77,0.7,0.15,-0.7903883260494142
78,0.75,0.15,-0.6917352414174124
79,0.8,0.15,-0.5755667839843027
80,0.85,0.15,-0.4447887869010762
81,0.9,0.15,-0.3027781342641034
82,0.95,0.15,-0.1530066574312698
83,1,0.15,0
84,0,0.2,0
85,0.05,0.2,-0.1535730525723644
86,0.1,0.2,-0.3041806964337855
87,0.15,0.2,-0.4474188421285643
88,0.2,0.2,-0.5801541745065393
89,0.25,0.2,-0.6991567324135516
90,0.3,0.2,-0.8015170954042017
91,0.35,0.2,-0.884676023188236
92,0.4,0.2,-0.9464931324891361
93,0.45,0.2,-0.9853089614567995
94,0.5,0.2,-1
95,0.55,0.2,-0.990023668156973
96,0.6,0.2,-0.9554502259503195
97,0.65,0.2,-0.8969788948806099
98,0.7,0.2,-0.8159361009121118
99,0.75,0.2,-0.7142547556835923
100,0.8,0.2,-0.5944347822507265
101,0.85,0.2,-0.4594836444123875
102,0.9,0.2,-0.3128709373144593
103,0.95,0.2,-0.1581100586329736
104,1,0.2,0
105,0,0.25,0
106,0.05,0.25,-0.1300360120283908
107,0.1,0.25,-0.2574966980789165
108,0.15,0.25,-0.3788653750685814
109,0.2,0.25,-0.4914513534897343
110,0.25,0.25,-0.5925173468317847
111,0.3,0.25,-0.6795902190108579
112,0.35,0.25,-0.7504837707590035
113,0.4,0.25,-0.8033554323660421
114,0.45,0.25,-0.8367604112670882
115,0.5,0.25,-0.8497019039480473
116,0.55,0.25,-0.8416737822770006
117,0.6,0.25,-0.8126924486820205
118,0.65,0.25,-0.7633149745510376
119,0.7,0.25,-0.6946412377822271
120,0.75,0.25,-0.6082986790548522
121,0.8,0.25,-0.5064095817801916
122,0.85,0.25,-0.39153882230669
123,0.9,0.25,-0.2666481589776489
124,0.95,0.25,-0.1347539144947239
125,1,0.25,0
126,0,0.3,0
127,0.05,0.3,-0.08282680760375381
128,0.1,0.3,-0.1639714545853018
129,0.15,0.3,-0.2414509212703075
130,0.2,0.3,-0.3134942960694472
131,0.25,0.3,-0.3783586015417441
132,0.3,0.3,-0.4344596316885772
133,0.35,0.3,-0.4803777458712422
134,0.4,0.3,-0.5148921668622042
135,0.45,0.3,-0.5370192539710301
136,0.5,0.3,-0.5460511837759444
137,0.55,0.3,-0.5415907945764763
138,0.6,0.3,-0.5235796861693416
139,0.65,0.3,-0.4923169289513866
140,0.7,0.3,-0.4484660371963705
141,0.75,0.3,-0.3930484739850773
142,0.8,0.3,-0.3274240569330004
143,0.85,0.3,-0.2532586876122727
144,0.9,0.3,-0.1724926911076573
145,0.95,0.3,-0.08716473338817103
146,1,0.3,0
147,0,0.35,0
148,0.05,0.35,-0.02027404308427184
149,0.1,0.35,-0.0401873666343345
150,0.15,0.35,-0.05958524371328854
151,0.2,0.35,-0.07788583841748964
152,0.25,0.35,-0.09468907725867186
153,0.3,0.35,-0.1096099874218193
154,0.35,0.35,-0.12225382080225
