cell_id,xc_m,yc_m,Hx,Hy,Hmag
0,0.07973106073510837,0.01694736012815834,-0.03607020945876357,-0.04656115459029899,0.05889822685939533
1,0.06594483600006079,0.04791172785638309,-0.09547763276978702,0.08895186457552336,0.1304929598514209
2,0.04075615003057523,0.07059172257385615,-0.0867333351328398,0.08418240892267528,0.1208691416172466
3,0.008520355462803922,0.08106576715264278,0.0598597699999911,0.03716009050252976,0.07045611677213014
4,-0.02518868596948555,0.077522804131363,0.1450514104755338,0.04415444319555212,0.1516229749571318
5,-0.05454237476562279,0.06057544400320466,0.05835824743432639,-0.00795714041573105,0.05889822685957297
6,-0.07446519146286472,0.03315403929625969,-0.02929575805127878,-0.1271619877593828,0.1304929598511601
7,-0.08151230006115047,1.040834085586084e-17,-0.02953743711215778,-0.1172044760411743,0.1208691416170433
8,-0.07446519146286472,-0.03315403929625967,-0.0621114673818805,0.03326003623361242,0.07045611677201361
9,-0.05454237476562283,-0.06057544400320464,-0.1107645747348902,0.1035409847290762,0.1516229749571874
10,-0.02518868596948561,-0.07752280413136299,-0.02228803797545187,0.05451829500658687,0.05889822685973169
11,0.008520355462803874,-0.08106576715264278,0.1247733908211591,0.0382101231844107,0.1304929598513941
12,0.04075615003057523,-0.07059172257385615,0.1162707722451112,0.03302206711899305,0.1208691416172291
13,0.06594483600006081,-0.04791172785638309,0.002251697382018704,-0.07042012673561084,0.07045611677178697
14,0.07973106073510837,-0.01694736012815834,-0.0342868357405802,-0.1476954279240832,0.1516229749568963
15,0.2011287881368834,0.03389472025631668,-0.1874988009714377,-0.1586926824931392,0.2456403221024494
16,0.1558598488719918,0.05084208038447502,-0.2586441332104541,-0.09357159728567353,0.2750498708648659
17,0.1699540660685633,0.1127708158409245,-0.363328709375127,0.17591883966696,0.403677085311967
18,0.121705719863299,0.1098404633128326,-0.08029728096643193,0.08183639271636141,0.1146509856190894
19,0.1093927419927696,0.1721478128759371,-0.2418285898641425,0.2535165421027611,0.3503593926176672
20,0.06650756622848752,0.149846432265119,0.03762164782224084,0.280841776366297,0.2833504750965452
21,0.02991641902456399,0.201758889150917,0.1735823493935803,0.2346389911077924,0.2918669014620837
22,-0.0001903498095005227,0.1639425917666656,0.06518974022604825,0.1729343621697407,0.1848134081980923
23,-0.05473272457512331,0.1964840205697374,0.389236521810825,0.1861902872785417,0.4314764106973343
24,-0.06685535263615219,0.1496915877800662,0.1768668506584231,-0.1018518436356223,0.2040972339690182
25,-0.1299180828645789,0.1572352798307609,0.231181294919535,-0.083032383573739,0.2456403221024788
26,-0.1219604576302017,0.1095575483609108,0.2103574469274555,-0.1772065912570355,0.2750498708648585
27,-0.1826394243580189,0.09079913077137243,0.02931417053181411,-0.4026113120765158,0.4036770853119382
28,-0.1559774915240152,0.05048001353107297,-0.03072375456307964,-0.1104576815297544,0.1146509856188816
29,-0.2037807501528762,0.00866298711740666,-0.09863747080832615,-0.336187973235044,0.3503593926175664
30,-0.1630246001223009,-0.01732597423481325,-0.2620269366880836,-0.1078395854367559,0.2833504750963237
31,-0.1896865329563047,-0.07497106570992597,-0.2899945017142588,0.03300722866964115,0.2918669014618671
32,-0.1418832743274437,-0.08213614365396575,-0.1823604209390569,-0.0300112099828572,0.1848134081978501
33,-0.1427937909635351,-0.1456419401852623,-0.3558637796263519,0.2439935723298,0.4314764106972826
34,-0.09620904143228953,-0.1327442276519078,-0.0002271413183551909,0.2040971075755701,0.2040972339692342
35,-0.07121070527230457,-0.1911300000870776,-0.04368249394804608,0.2417250660671861,0.2456403221026763
36,-0.03389939124179013,-0.1603996287453857,0.04828668628306777,0.270778188543142,0.2750498708650937
37,0.01268535828945549,-0.203569946612297,0.3340145388433813,0.2266924724098628,0.403677085312076
