node_id,x_m,y_m,Hz
0,0,0,-5.124805634279545e-13
1,0.125,0,-0.0001147861037278093
2,0.1141931822053251,0.05084208038447502,0.000159536478482019
3,0.08364132579485728,0.09289310318467427,-4.47503781896531e-05
4,0.03862712429686843,0.1188820645368942,-0.0001147861033988146
5,-0.01306605790845667,0.1243152369210342,0.0001595364798232095
6,-0.06249999999999997,0.1082531754730548,-4.475037656059454e-05
7,-0.1011271242968684,0.07347315653655916,-0.000114786102361505
8,-0.1222684500917257,0.02598896135221991,0.0001595364797456856
9,-0.1222684500917257,-0.02598896135221988,-4.475037759994356e-05
10,-0.1011271242968684,-0.07347315653655913,-0.0001147861036541894
11,-0.06250000000000006,-0.1082531754730548,0.0001595364790194691
12,-0.01306605790845678,-0.1243152369210342,-4.475037737179616e-05
13,0.0386271242968684,-0.1188820645368942,-0.0001147861027723762
14,0.08364132579485731,-0.09289310318467425,0.000159536479787194
15,0.1141931822053251,-0.05084208038447502,-4.475037741317744e-05
16,0.25,0,-0.004011153217758961
17,0.2283863644106502,0.10168416076895,0.004796077464481483
18,0.1672826515897146,0.1857862063693485,-0.0007849242534201908
19,0.07725424859373686,0.2377641290737884,-0.004011153217133173
20,-0.02613211581691333,0.2486304738420684,0.00479607746834772
21,-0.1249999999999999,0.2165063509461097,-0.000784924248642229
22,-0.2022542485937368,0.1469463130731183,-0.004011153214215311
23,-0.2445369001834514,0.05197792270443983,0.004796077467787712
24,-0.2445369001834514,-0.05197792270443977,-0.0007849242522056168
25,-0.2022542485937369,-0.1469463130731183,-0.004011153218467105
26,-0.1250000000000001,-0.2165063509461096,0.004796077465601812
27,-0.02613211581691356,-0.2486304738420683,-0.0007849242509406252
28,0.07725424859373681,-0.2377641290737884,-0.00401115321477771
29,0.1672826515897146,-0.1857862063693485,0.004796077468968891
30,0.2283863644106502,-0.10168416076895,-0.0007849242504739387
31,0.375,0,-0.03066583099449188
32,0.3425795466159753,0.1525262411534251,0.03314407633581129
33,0.2509239773845718,0.2786793095540228,-0.002478245350303399
34,0.1158813728906053,0.3566461936106826,-0.03066583099358561
35,-0.03919817372537,0.3729457107631025,0.03314407634170054
36,-0.1874999999999999,0.3247595264191645,-0.002478245343248262
37,-0.3033813728906052,0.2204194696096775,-0.03066583098940492
38,-0.3668053502751771,0.07796688405665975,0.03314407634060949
39,-0.3668053502751771,-0.07796688405665965,-0.002478245348925143
40,-0.3033813728906053,-0.2204194696096774,-0.0306658309961219
41,-0.1875000000000002,-0.3247595264191644,0.03314407633721764
42,-0.03919817372537034,-0.3729457107631025,-0.002478245346556661
43,0.1158813728906052,-0.3566461936106826,-0.0306658309897115
44,0.250923977384572,-0.2786793095540228,0.03314407634313336
45,0.3425795466159753,-0.1525262411534251,-0.002478245345459202
46,0.5,0,-0.1102855222462605
47,0.4567727288213004,0.2033683215379001,0.114952924032769
48,0.3345653031794291,0.3715724127386971,-0.004667401795248812
49,0.1545084971874737,0.4755282581475768,-0.1102855222451883
50,-0.05226423163382667,0.4972609476841367,0.1149529240389337
51,-0.2499999999999999,0.4330127018922194,-0.004667401788403351
52,-0.4045084971874737,0.2938926261462366,-0.1102855222411643
53,-0.4890738003669028,0.1039558454088797,0.1149529240377117
54,-0.4890738003669028,-0.1039558454088795,-0.004667401794341344
55,-0.4045084971874738,-0.2938926261462365,-0.1102855222482169
56,-0.2500000000000002,-0.4330127018922192,0.1149529240339555
57,-0.05226423163382712,-0.4972609476841366,-0.004667401791512709
58,0.1545084971874736,-0.4755282581475768,-0.1102855222409717
59,0.3345653031794292,-0.371572412738697,0.1149529240407322
60,0.4567727288213005,-0.2033683215379001,-0.004667401789960972
61,0.625,0,-0.2695983493031123
62,0.5709659110266255,0.2542104019223751,0.276033380815481
63,0.4182066289742864,0.4644655159233713,-0.006435031518059424
64,0.1931356214843422,0.5944103226844709,-0.2695983493020714
65,-0.06533028954228333,0.6215761846051708,0.2760333808198454
66,-0.3124999999999999,0.5412658773652742,-0.006435031514246386
67,-0.505635621484342,0.3673657826827958,-0.2695983492995587
68,-0.6113422504586286,0.1299448067610996,0.2760333808190523
69,-0.6113422504586286,-0.1299448067610994,-0.006435031518252488
70,-0.5056356214843423,-0.3673657826827956,-0.2695983493042414
71,-0.3125000000000003,-0.541265877365274,0.2760333808158862
72,-0.0653302895422839,-0.6215761846051708,-0.006435031515826515
73,0.193135621484342,-0.594410322684471,-0.2695983492989034
74,0.4182066289742865,-0.4644655159233713,0.2760333808210558
75,0.5709659110266256,-0.2542104019223751,-0.006435031514112756
76,0.75,0,-0.5156445871680845
77,0.6851590932319507,0.3050524823068501,0.5231569709847588
78,0.5018479547691437,0.5573586191080456,-0.007512383817758439
79,0.2317627457812106,0.7132923872213651,-0.5156445871671604
80,-0.07839634745074001,0.745891421526205,0.5231569709861281
81,-0.3749999999999998,0.649519052838329,-0.007512383818658749
82,-0.6067627457812105,0.4408389392193549,-0.5156445871664611
83,-0.7336107005503543,0.1559337681133195,0.5231569709861039
84,-0.7336107005503543,-0.1559337681133193,-0.007512383819460561
85,-0.6067627457812107,-0.4408389392193548,-0.5156445871671669
86,-0.3750000000000003,-0.6495190528383288,0.5231569709839701
87,-0.07839634745074067,-0.7458914215262049,-0.007512383817917208
88,0.2317627457812104,-0.7132923872213652,-0.5156445871657735
89,0.5018479547691439,-0.5573586191080455,0.523156970985782
90,0.6851590932319507,-0.3050524823068501,-0.007512383816202269
91,0.875,0,-0.8008455182221369
92,0.7993522754372757,0.3558945626913251,0.8071029142744945
93,0.585489280564001,0.6502517222927199,-0.006257396050071345
94,0.270389870078079,0.8321744517582593,-0.8008455182212947
95,-0.09146240535919667,0.8702066584472392,0.8071029142738682
96,-0.4374999999999998,0.7577722283113839,-0.006257396055120613
97,-0.7078898700780789,0.5143120957559141,-0.8008455182223603
98,-0.85587915064208,0.1819227294655394,0.8071029142744244
99,-0.85587915064208,-0.1819227294655392,-0.006257396053149444
100,-0.7078898700780791,-0.5143120957559139,-0.8008455182177867
101,-0.4375000000000004,-0.7577722283113836,0.8071029142730218
102,-0.09146240535919746,-0.8702066584472391,-0.006257396052251599
103,0.2703898700780788,-0.8321744517582594,-0.8008455182212098
104,0.5854892805640012,-0.6502517222927198,0.8071029142693437
105,0.7993522754372758,-0.3558945626913251,-0.006257396050365836
106,1,0,-0.9999999999971728
107,0.9135454576426009,0.4067366430758002,0.9989757934925121
108,0.6691306063588582,0.7431448254773941,0.001024206509207726
109,0.3090169943749475,0.9510565162951535,-0.9999999999971998
110,-0.1045284632676533,0.9945218953682734,0.9989757934899578
111,-0.4999999999999998,0.8660254037844387,0.001024206502139893
112,-0.8090169943749473,0.5877852522924732,-1
113,-0.9781476007338057,0.2079116908177593,0.9989757934915605
114,-0.9781476007338057,-0.2079116908177591,0.001024206505205356
115,-0.8090169943749476,-0.587785252292473,-0.9999999999927405
116,-0.5000000000000004,-0.8660254037844384,0.9989757934895527
117,-0.1045284632676542,-0.9945218953682733,0.001024206506161035
118,0.3090169943749472,-0.9510565162951536,-0.9999999999969493
119,0.6691306063588585,-0.743144825477394,0.9989757934850427
120,0.913545457642601,-0.4067366430758002,0.001024206508399683
