formulation,dominant_block,component_label,family,mode_label,positive_rank,eig_index,m,n,p,ar_m,b_m,r_m,r1_m,r2_m,kc_fem,kc_ana,kc_ar_fem,kc_ar_ana,kc_r_fem,kc_r_ana,kc_r1_fem,kc_r1_ana,error_percent,rho_abs,edge_energy,scalar_energy,dominant_energy_ratio,match_space,match_method,mode_status,field_data_kind,field_status,fields_csv_file,vtk_file
H,scalar,Hz,TE,TE_m3_p1,6,129,3,,1,,,1,,,4.549831835855632,4.201188941210528,,,4.549831835855632,4.201188941210528,,,8.298672102679721,0.9218653547778182,0,40.02935581342928,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m3_p1_rank06_fields.csv,mixed_circle_H_Hz_TE_m3_p1_rank06.vtk
H,scalar,Hz,TE,TE_m3_p1,7,130,3,,1,,,1,,,4.549831835856145,4.201188941210528,,,4.549831835856145,4.201188941210528,,,8.298672102691942,0.9218653547778188,0,40.02935581343109,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m3_p1_rank07_fields.csv,mixed_circle_H_Hz_TE_m3_p1_rank07.vtk
H,scalar,Hz,TE,TE_m1_p2,8,134,1,,2,,,1,,,5.738371171722686,5.331442773525032,,,5.738371171722686,5.331442773525032,,,7.632613074614362,0.8963463215266393,0,59.8532143993577,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m1_p2_rank08_fields.csv,mixed_circle_H_Hz_TE_m1_p2_rank08.vtk
H,scalar,Hz,TE,TE_m1_p2,9,135,1,,2,,,1,,,5.738371171723005,5.331442773525032,,,5.738371171723005,5.331442773525032,,,7.632613074620359,0.8963463215266276,0,59.8532143993593,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m1_p2_rank09_fields.csv,mixed_circle_H_Hz_TE_m1_p2_rank09.vtk
H,scalar,Hz,TE,TE_m4_p1,10,136,4,,1,,,1,,,5.942760579410829,5.317553126083993,,,5.942760579410829,5.317553126083993,,,11.75742749536492,0.7955675406649837,0,48.41425937629776,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m4_p1_rank10_fields.csv,mixed_circle_H_Hz_TE_m4_p1_rank10.vtk
H,scalar,Hz,TE,TE_m4_p1,11,137,4,,1,,,1,,,5.942760579411912,5.317553126083993,,,5.942760579411912,5.317553126083993,,,11.75742749538528,0.7955675406649437,0,48.41425937630569,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m4_p1_rank11_fields.csv,mixed_circle_H_Hz_TE_m4_p1_rank11.vtk
H,scalar,Hz,TE,TE_m5_p1,12,142,5,,1,,,1,,,7.321310991951078,6.415616375700241,,,7.321310991951078,6.415616375700241,,,14.11703199214408,0.8614546368591087,0,59.9207655491315,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m5_p1_rank12_fields.csv,mixed_circle_H_Hz_TE_m5_p1_rank12.vtk
H,scalar,Hz,TE,TE_m5_p1,13,143,5,,1,,,1,,,7.321310991952764,6.415616375700241,,,7.321310991952764,6.415616375700241,,,14.11703199217036,0.8614546368591092,0,59.92076554913196,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m5_p1_rank13_fields.csv,mixed_circle_H_Hz_TE_m5_p1_rank13.vtk
H,scalar,Hz,TE,TE_m2_p2,14,144,2,,2,,,1,,,7.50494145476002,6.706133194158459,,,7.50494145476002,6.706133194158459,,,11.91160744163838,0.8939840503499836,0,58.99716167295169,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m2_p2_rank14_fields.csv,mixed_circle_H_Hz_TE_m2_p2_rank14.vtk
H,scalar,Hz,TE,TE_m2_p2,15,145,2,,2,,,1,,,7.504941454760567,6.706133194158459,,,7.504941454760567,6.706133194158459,,,11.91160744164653,0.8939840503499792,0,58.99716167295412,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m2_p2_rank15_fields.csv,mixed_circle_H_Hz_TE_m2_p2_rank15.vtk
H,scalar,Hz,TE,TE_m0_p2,16,146,0,,2,,,1,,,7.804660178024375,7.015586669815619,,,7.804660178024375,7.015586669815619,,,11.24743439638091,0.997886705466812,0,91.00699201756588,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m0_p2_rank16_fields.csv,mixed_circle_H_Hz_TE_m0_p2_rank16.vtk
H,scalar,Hz,TE,TE_m6_p1,17,152,6,,1,,,1,,,8.525743000764995,7.50126614468415,,,8.525743000764995,7.50126614468415,,,13.65738578422326,0.8331234866819635,0,72.81104115990988,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m6_p1_rank17_fields.csv,mixed_circle_H_Hz_TE_m6_p1_rank17.vtk
H,scalar,Hz,TE,TE_m6_p1,18,153,6,,1,,,1,,,8.525743000769076,7.50126614468415,,,8.525743000769076,7.50126614468415,,,13.65738578427765,0.8331234866819093,0,72.81104115992797,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m6_p1_rank18_fields.csv,mixed_circle_H_Hz_TE_m6_p1_rank18.vtk
H,scalar,Hz,TE,TE_m3_p2,19,156,3,,2,,,1,,,9.268824830945521,8.015236598375953,,,9.268824830945521,8.015236598375953,,,15.64006523305338,6.424546485309161e-12,0,82.14090330747472,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m3_p2_rank19_fields.csv,mixed_circle_H_Hz_TE_m3_p2_rank19.vtk
H,scalar,Hz,TE,TE_m3_p2,20,157,3,,2,,,1,,,9.268824830947546,8.015236598375953,,,9.268824830947546,8.015236598375953,,,15.64006523307864,2.733274166616747e-12,0,82.14090330748692,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m3_p2_rank20_fields.csv,mixed_circle_H_Hz_TE_m3_p2_rank20.vtk
