cell_id,xc_m,yc_m,Hx,Hy,Hmag
0,0.07973106073510837,0.01694736012815834,0.009108600345022359,-0.05837123018195651,0.05907763632035639
1,0.06594483600006079,0.04791172785638309,-0.02227647383571025,0.01103440920741464,0.02485959519199298
2,0.04075615003057523,0.07059172257385615,-0.04428042491972649,0.03207577614917098,0.05467733942542614
3,0.008520355462803922,0.08106576715264278,0.03429028212205525,0.006810470993780873,0.03496006240222223
4,-0.02518868596948555,0.077522804131363,0.04749657542669915,0.00722746004765693,0.04804332269946156
5,-0.05454237476562279,0.06057544400320466,-0.02633999075385629,-0.03545874900072526,0.04417146130262921
6,-0.07446519146286472,0.03315403929625969,-0.02439496905293724,-0.03112121180318595,0.03954294297586519
7,-0.08151230006115047,1.040834085586084e-17,-0.006713338603614522,0.05131891597855427,0.05175615956019819
8,-0.07446519146286472,-0.03315403929625967,-0.001158308976812594,0.02972295217497333,0.02974551337061635
9,-0.05454237476562283,-0.06057544400320464,0.04537808020948952,-0.03492816096295585,0.05726383319123002
10,-0.02518868596948561,-0.07752280413136299,0.01122709556223513,-0.01621560917135325,0.01972292208476308
11,0.008520355462803874,-0.08106576715264278,-0.05984356015179195,-0.008208730621981533,0.06040393157788158
12,0.04075615003057523,-0.07059172257385615,-0.008831833820814696,0.00916329496794391,0.01272663597766639
13,0.06594483600006081,-0.04791172785638309,0.03640877733928646,0.04896609200435142,0.06101866299354933
14,0.07973106073510837,-0.01694736012815834,0.009929489110618441,-0.01201567978174226,0.0155875371568205
15,0.2011287881368834,0.03389472025631668,0.07130807039105455,-0.237325860434972,0.2478071930636708
16,0.1558598488719918,0.05084208038447502,-0.1031320995109647,-0.07549418926532857,0.1278108076899946
17,0.1699540660685633,0.1127708158409245,-0.1376811831704786,0.003902758473960389,0.1377364865347195
18,0.121705719863299,0.1098404633128326,-0.06036623246297672,-0.02240096599277906,0.06438854944152561
19,0.1093927419927696,0.1721478128759371,-0.197455275438456,0.1167715970047828,0.2293996330980586
20,0.06650756622848752,0.149846432265119,0.02252987362904046,0.1365687704504689,0.1384146822706804
21,0.02991641902456399,0.201758889150917,0.142666829126797,0.094194054868599,0.1709571411368455
22,-0.0001903498095005227,0.1639425917666656,0.03105550327191332,0.03185197077161847,0.04448586658150942
23,-0.05473272457512331,0.1964840205697374,0.1996640617074547,0.03848183378612256,0.203338606932036
24,-0.06685535263615219,0.1496915877800662,0.08319228223377916,-0.1168491722931582,0.1434387844652238
25,-0.1299180828645789,0.1572352798307609,-0.06032320689647954,-0.1933772744563321,0.202567666636201
26,-0.1219604576302017,0.1095575483609108,-0.02293368769677185,-0.02914959125655727,0.03708979242052218
27,-0.1826394243580189,0.09079913077137243,-0.1099261364446193,-0.1320675645789554,0.1718301402183494
28,-0.1559774915240152,0.05048001353107297,-0.1406010375738203,0.02388059697710234,0.1426146369725689
29,-0.2037807501528762,0.00866298711740666,-0.09357904487677089,0.2087933340790641,0.2288049256373218
30,-0.1630246001223009,-0.01732597423481325,0.02256626692572463,0.0439426094718525,0.04939827254225389
31,-0.1896865329563047,-0.07497106570992597,0.01103555183927914,0.1381426408472605,0.1385827284500223
