node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.2150631946656358
13,0.2,0.09,0.3901198801151688
14,0.3,0.09,0.5201913755331034
15,0.4,0.09,0.5968132328917499
16,0.5,0.09,0.6167467237068029
17,0.6,0.09,0.5795834682831348
18,0.7,0.09,0.4915057647201997
19,0.8,0.09,0.3638103594945175
20,0.9,0.09,0.2060681262862016
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.349295846710879
24,0.2,0.18,0.6345171207866201
25,0.3,0.18,0.8438017573979606
26,0.4,0.18,0.9681749940890485
27,0.5,0.18,1
28,0.6,0.18,0.9390821745533062
29,0.7,0.18,0.796181949226882
30,0.8,0.18,0.5919550347588689
31,0.9,0.18,0.3493992056341105
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.1282632099714806
35,0.2,0.27,-0.2975956298305957
36,0.3,0.27,-0.4348269587637128
37,0.4,0.27,-0.52560292469581
38,0.5,0.27,-0.5614298346916575
39,0.6,0.27,-0.538757720197378
40,0.7,0.27,-0.4581776775927799
41,0.8,0.27,-0.3263349555830514
42,0.9,0.27,-0.1511941869770831
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.04054533507567309
46,0.2,0.36,-0.09223424449520093
47,0.3,0.36,-0.1393327802514739
48,0.4,0.36,-0.1722072350026785
49,0.5,0.36,-0.1867546491925389
50,0.6,0.36,-0.1810421265451891
51,0.7,0.36,-0.155008848289957
52,0.8,0.36,-0.1108546979205674
53,0.9,0.36,-0.05513611817442542
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
