node_id,x_m,y_m,psi,dpsi_dx,dpsi_dy,Ex,Ey
0,0,0,-2.12675775855895,4.023989933167144,0.8859670105919054,-0.8859670105919054,4.023989933167144
1,0.1,0,-1.710889263112538,7.111189997171438,1.501053500649987,-1.501053500649987,7.111189997171438
2,0.2,0,-0.6518956626246014,11.70457886505946,0.540915206188228,-0.540915206188228,11.70457886505946
3,0.3,0,0.6574283479599542,11.7074948076643,-0.6353729821137521,0.6353729821137521,11.7074948076643
4,0.4,0,1.716000100012121,7.235391784629361,-1.563772634096358,1.563772634096358,7.235391784629361
5,0.5,0,2.119176675658661,-0.003187587188595649,-1.893040077070046,1.893040077070046,-0.003187587188595649
6,0.6,0,1.712972722942039,-7.241082681517931,-1.499275065533166,1.499275065533166,-7.241082681517931
7,0.7,0,0.6524654582305667,-11.71513979172357,-0.5334855588415049,0.5334855588415049,-11.71513979172357
8,0.8,0,-0.6574452867433108,-11.71517241544318,0.6329611921279487,-0.6329611921279487,-11.71517241544318
9,0.9,0,-1.715842223124281,-7.480145278136478,1.548588966914261,-1.548588966914261,-7.480145278136478
10,1,0,-2.106179655160408,-3.939447841118033,0.4542109065183111,-0.4542109065183111,-3.939447841118033
11,0,0.025,-2.094699522841596,3.913384202321117,0.6774666695517773,-0.6774666695517773,3.913384202321117
12,0.1,0.025,-1.696093009846751,7.112630561207474,1.069784940572758,-1.069784940572758,7.112630561207474
13,0.2,0.025,-0.6484777729853727,11.67117316813165,0.41577322862261,-0.41577322862261,11.67117316813165
14,0.3,0.025,0.6477304721501289,11.67357561847558,-0.4246718211911754,0.4246718211911754,11.67357561847558
15,0.4,0.025,1.697262512887968,7.214940997957419,-1.102664102583294,1.102664102583294,7.214940997957419
16,0.5,0.025,2.098577004108694,-0.002427976579515034,-1.357991767863359,1.357991767863359,-0.002427976579515034
17,0.6,0.025,1.698377523795724,-7.219469109504256,-1.094491016269575,1.094491016269575,-7.219469109504256
18,0.7,0.025,0.6494435706192159,-11.68099560792001,-0.4134555847380946,0.4134555847380946,-11.68099560792001
19,0.8,0.025,-0.6479251398849198,-11.6817575531003,0.4245532089277052,-0.4245532089277052,-11.6817575531003
20,0.9,0.025,-1.698167155197916,-7.396173681795752,1.142858352692713,-1.142858352692713,-7.396173681795752
21,1,0.025,-2.094712236087427,-3.937515418971235,0.4370621768764267,-0.4370621768764267,-3.937515418971235
22,0,0.05,-2.076519595801524,3.873558116527788,0.5000291048751122,-0.5000291048751122,3.873558116527788
23,0.1,0.05,-1.683870856152204,7.111406359622792,0.6726697375509391,-0.6726697375509391,7.111406359622792
24,0.2,0.05,-0.6431160007295644,11.6353166704859,0.2745269154849577,-0.2745269154849577,11.6353166704859
25,0.3,0.05,0.6438282706298257,11.63677489317519,-0.2656274712234749,0.2656274712234749,11.63677489317519
26,0.4,0.05,1.68567040524169,7.192408864468618,-0.7067189040091481,0.7067189040091481,7.192408864468618
27,0.5,0.05,2.083745739508359,-0.002054382102661315,-0.8769308396145762,0.8769308396145762,-0.002054382102661315
28,0.6,0.05,1.685973867705957,-7.196400618027994,-0.711895774354817,0.711895774354817,-7.196400618027994
29,0.7,0.05,0.6441974216646159,-11.64402161946603,-0.2751091339494636,0.2751091339494636,-11.64402161946603
30,0.8,0.05,-0.6440742054006534,-11.64515875917267,0.2671231486047648,-0.2671231486047648,-11.64515875917267
31,0.9,0.05,-1.686879384766372,-7.322371601778758,0.7721915852070271,-0.7721915852070271,-7.322371601778758
32,1,0.05,-2.082147608444947,-3.915458556086276,0.392744014557931,-0.392744014557931,-3.915458556086276
33,0,0.075,-2.064517591026474,3.847972719177908,0.3633012680541684,-0.3633012680541684,3.847972719177908
34,0.1,0.075,-1.674087190265541,7.105513937073217,0.3772760104559482,-0.3772760104559482,7.105513937073217
35,0.2,0.075,-0.6387816194163773,11.59923778885124,0.1617442041016824,-0.1617442041016824,11.59923778885124
36,0.3,0.075,0.6405032955216415,11.59939202897806,-0.1536268148305889,0.1536268148305889,11.59939202897806
37,0.4,0.075,1.67590904712876,7.169204771455681,-0.4140504280346794,0.4140504280346794,7.169204771455681
38,0.5,0.075,2.071306862714706,-0.002025924260678824,-0.515667592847302,0.515667592847302,-0.002025924260678824
39,0.6,0.075,1.675613232314584,-7.17320506352071,-0.4201810322687305,0.4201810322687305,-7.17320506352071
40,0.7,0.075,0.6398649555211701,-11.6064829932011,-0.1640016555787803,0.1640016555787803,-11.6064829932011
41,0.8,0.075,-0.6407010990136878,-11.60754076734741,0.1563842595593399,-0.1563842595593399,-11.60754076734741
42,0.9,0.075,-1.676981081996978,-7.258112275902854,0.4822663739078815,-0.4822663739078815,-7.258112275902854
43,1,0.075,-2.070116870627993,-3.881374156378108,0.3227373114696852,-0.3227373114696852,-3.881374156378108
44,0,0.1,-2.057343315843142,3.840849229034126,0.2506528959057789,-0.2506528959057789,3.840849229034126
45,0.1,0.1,-1.667740142500355,7.096443384941979,0.1929531329846643,-0.1929531329846643,7.096443384941979
46,0.2,0.1,-0.6359997643158516,11.56525149615029,0.0884895729763629,-0.0884895729763629,11.56525149615029
47,0.3,0.1,0.6382161361332609,11.56393556036721,-0.08445493839063406,0.08445493839063406,11.56393556036721
48,0.4,0.1,1.669296891286642,7.146986028125446,-0.2295042192754996,0.2295042192754996,7.146986028125446
49,0.5,0.1,2.062925643158915,-0.002230706126176782,-0.2867238469313568,0.2867238469313568,-0.002230706126176782
50,0.6,0.1,1.668670548097286,-7.151343080480677,-0.2340852481183689,0.2340852481183689,-7.151343080480677
51,0.7,0.1,0.6370114184667153,-11.57074643406993,-0.09161538537596094,0.09161538537596094,-11.57074643406993
52,0.8,0.1,-0.6382994815847749,-11.57158732048291,0.08806955457496626,-0.08806955457496626,-11.57158732048291
53,0.9,0.1,-1.67000547949561,-7.19404297820189,0.2805759411060284,-0.2805759411060284,-7.19404297820189
54,1,0.1,-2.061573491008172,-3.862153393855673,0.2392164628567217,-0.2392164628567217,-3.862153393855673
55,0,0.125,-2.053911520174112,3.851440091695654,0.1581053645846671,-0.1581053645846671,3.851440091695654
56,0.1,0.125,-1.664441426222553,7.090189750619126,0.1015827921732431,-0.1015827921732431,7.090189750619126
57,0.2,0.125,-0.634622894680411,11.53586515815085,0.04890128956724601,-0.04890128956724601,11.53586515815085
58,0.3,0.125,0.6369655114175203,11.53322052502707,-0.04977203326083637,0.04977203326083637,11.53322052502707
59,0.4,0.125,1.665721364137295,7.127637462395533,-0.1337589447331988,0.1337589447331988,7.127637462395533
60,0.5,0.125,2.058410029455021,-0.0024057444239545,-0.1667473671745032,0.1667473671745032,-0.0024057444239545
61,0.6,0.125,1.664946466741333,-7.132307750949288,-0.1358035607865024,0.1358035607865024,-7.132307750949288
62,0.7,0.125,0.6355099891493766,-11.53956983734844,-0.05235333443586027,0.05235333443586027,-11.53956983734844
63,0.8,0.125,-0.6369041039908441,-11.53984337215914,0.05366147920604362,-0.05366147920604362,-11.53984337215914
64,0.9,0.125,-1.666102802699433,-7.131553399098497,0.1524346444667014,-0.1524346444667014,-7.131553399098497
65,1,0.125,-2.056773484844477,-3.862679996531674,0.158567153096101,-0.158567153096101,-3.862679996531674
66,0,0.15,-2.05289673128161,3.870176021826122,0.08525151314603341,-0.08525151314603341,3.870176021826122
67,0.1,0.15,-1.663173782431872,7.097343274524687,0.06183249588131278,-0.06183249588131278,7.097343274524687
68,0.2,0.15,-0.6342106235739533,11.51560661066703,0.02457865019457529,-0.02457865019457529,11.51560661066703
69,0.3,0.15,0.6364003515803155,11.51204002013958,-0.03083670128182071,0.03083670128182071,11.51204002013958
70,0.4,0.15,1.664240220559023,7.11405225121595,-0.07810108426955981,0.07810108426955981,7.11405225121595
71,0.5,0.15,2.05657961255784,-0.002578127204994519,-0.09618235996789289,0.09618235996789289,-0.002578127204994519
72,0.6,0.15,1.663472347332358,-7.118872012620401,-0.07708415467230642,0.07708415467230642,-7.118872012620401
73,0.7,0.15,0.6349732739347921,-11.51761505346389,-0.02784526494379301,0.02784526494379301,-11.51761505346389
74,0.8,0.15,-0.6362014999239172,-11.51724647537804,0.03442688759717209,-0.03442688759717209,-11.51724647537804
75,0.9,0.15,-1.664378886226849,-7.10568833598275,0.0847143410118337,-0.0847143410118337,-7.10568833598275
76,1,0.15,-2.054756367926995,-3.875744123665931,0.09595242290535076,-0.09595242290535076,-3.875744123665931
77,0,0.175,-2.053066758303947,3.887378722734268,0.0325096538429967,-0.0325096538429967,3.887378722734268
78,0.1,0.175,-1.663010298717211,7.097186133803103,0.02887741612291145,-0.02887741612291145,7.097186133803103
79,0.2,0.175,-0.6343238458895202,11.50432636671609,0.007252392243099696,-0.007252392243099696,11.50432636671609
80,0.3,0.175,0.6361538213653612,11.50042726822528,-0.0183437786601555,0.0183437786601555,11.50042726822528
81,0.4,0.175,1.663848986061772,7.106741244520132,-0.03975920191349998,0.03975920191349998,7.106741244520132
82,0.5,0.175,2.056180127876766,-0.002325803882507905,-0.04654182706514666,0.04654182706514666,-0.002325803882507905
83,0.6,0.175,1.663222539400444,-7.111098488274799,-0.03571505261029167,0.03571505261029167,-7.111098488274799
84,0.7,0.175,0.6349922024315817,-11.5047061708769,-0.01006657466401971,0.01006657466401971,-11.5047061708769
85,0.8,0.175,-0.6358489209789168,-11.50468416963742,0.02135771330137484,-0.02135771330137484,-11.50468416963742
86,0.9,0.175,-1.66384602511974,-7.098195174116469,0.04431028746708038,-0.04431028746708038,-7.098195174116469
87,1,0.175,-2.05419661856202,-3.888804535397171,0.05280234749401938,-0.05280234749401938,-3.888804535397171
88,0,0.2,-2.05345592581771,3.898033396456777,0.005818816542646912,-0.005818816542646912,3.898033396456777
89,0.1,0.2,-1.663177985605827,7.094894031810533,0.0080515854889293,-0.0080515854889293,7.094894031810533
