node_id,x_m,y_m,psi,dpsi_dx,dpsi_dy,Ex,Ey
0,1,0,0,0.5867994387331783,0.04321193133794016,-0.5867994387331783,-0.04321193133794016
1,0.9324722294043558,0.3612416661871529,0,0.5315642307730724,0.2522703329172397,-0.5315642307730724,-0.2522703329172397
2,0.7390089172206591,0.6736956436465572,0,0.4045383279480083,0.4272582281579294,-0.4045383279480083,-0.4272582281579294
3,0.4457383557765383,0.8951632913550623,0,0.2228772823092901,0.5445425321663373,-0.2228772823092901,-0.5445425321663373
4,0.09226835946330202,0.9957341762950345,0,0.01111542468900056,0.5882833497913201,-0.01111542468900056,-0.5882833497913201
5,-0.2736629900720829,0.961825643172819,0,-0.2021476326282566,0.5525732412363993,0.2021476326282566,-0.5525732412363993
6,-0.6026346363792563,0.7980172272802396,0,-0.3881095320203803,0.4422350545384942,0.3881095320203803,-0.4422350545384942
7,-0.850217135729614,0.5264321628773561,0,-0.52165508852399,0.2721705732161362,0.52165508852399,-0.2721705732161362
8,-0.9829730996839018,0.1837495178165704,0,-0.5847482347317648,0.06534794783170753,0.5847482347317648,-0.06534794783170753
9,-0.9829730996839018,-0.1837495178165701,0,-0.5688678916371696,-0.1503002800128574,0.5688678916371696,0.1503002800128574
10,-0.8502171357296141,-0.5264321628773558,0,-0.4761587875711937,-0.3456496221990635,0.4761587875711937,0.3456496221990635
11,-0.6026346363792572,-0.7980172272802389,0,-0.3191418007568364,-0.4943170675966013,0.3191418007568364,0.4943170675966013
12,-0.2736629900720831,-0.961825643172819,0,-0.1190229453245118,-0.5762242539097649,0.1190229453245118,0.5762242539097649
13,0.09226835946330243,-0.9957341762950345,0,0.09717061840278522,-0.5803091617635726,-0.09717061840278522,0.5803091617635726
14,0.4457383557765377,-0.8951632913550626,0,0.3002407516737886,-0.5060201017171583,-0.3002407516737886,0.5060201017171583
15,0.7390089172206585,-0.6736956436465578,0,0.4627617077398151,-0.3633902229797029,-0.4627617077398151,0.3633902229797029
16,0.9324722294043558,-0.361241666187153,0,0.5627841309244388,-0.1716824810141022,-0.5627841309244388,0.1716824810141022
17,1.3,0,0.1760398316199543,0.4143597731996219,-0.003841999647710077,-0.4143597731996219,0.003841999647710077
18,1.212213898225663,0.4696141660432988,0.1760398316199515,0.3877668718451469,0.1461014568947142,-0.3877668718451469,-0.1461014568947142
19,0.9607115923868569,0.8758043367405244,0.1760398316199693,0.3088039057575929,0.2763131021074096,-0.3088039057575929,-0.2763131021074096
20,0.5794598625094998,1.163712278761581,0.1760398316199953,0.1881352610559807,0.3692071317767525,-0.1881352610559807,-0.3692071317767525
21,0.1199488673022926,1.294454429183545,0.1760398316200023,0.0420579068552627,0.4122376924522901,-0.0420579068552627,-0.4122376924522901
22,-0.3557618870937078,1.250373336124665,0.1760398316199971,-0.1096996007172067,0.3995932684742155,0.1096996007172067,-0.3995932684742155
