formulation,dominant_block,component_label,family,mode_label,positive_rank,eig_index,m,n,p,ar_m,b_m,r_m,r1_m,r2_m,kc_fem,kc_ana,kc_ar_fem,kc_ar_ana,kc_r_fem,kc_r_ana,kc_r1_fem,kc_r1_ana,error_percent,rho_abs,edge_energy,scalar_energy,dominant_energy_ratio,match_space,match_method,mode_status,field_data_kind,field_status,fields_csv_file,vtk_file
E,scalar,Ez,TM,TM_m6_n1,12,209,6,1,,1,0.5,,,,22.95482250266,19.8691765315922,22.95482250266,19.8691765315922,,,,,15.52981305572273,0.999803288756115,0,753.8465939939872,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_rect_E_Ez_TM_m6_n1_rank12_fields.csv,mixed_rect_E_Ez_TM_m6_n1_rank12.vtk
E,scalar,Ez,TM,TM_m5_n2,13,211,5,2,,1,0.5,,,,23.22261006051993,20.11600806434178,23.22261006051993,20.11600806434178,,,,,15.44343184911023,0.9982401793565282,0,728.4361707752422,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_rect_E_Ez_TM_m5_n2_rank13_fields.csv,mixed_rect_E_Ez_TM_m5_n2_rank13.vtk
E,scalar,Ez,TM,TM_m3_n3,14,214,3,3,,1,0.5,,,,23.77042463889198,21.07444419312218,23.77042463889198,21.07444419312218,,,,,12.7926526605606,0.9934396319126471,0,695.6795779738686,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_rect_E_Ez_TM_m3_n3_rank14_fields.csv,mixed_rect_E_Ez_TM_m3_n3_rank14.vtk
E,scalar,Ez,TM,TM_m4_n3,15,219,4,3,,1,0.5,,,,26.26653969475751,22.65434679827795,26.26653969475751,22.65434679827795,,,,,15.94481151296816,0.9936849176397377,0,764.7378524187775,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_rect_E_Ez_TM_m4_n3_rank15_fields.csv,mixed_rect_E_Ez_TM_m4_n3_rank15.vtk
E,scalar,Ez,TM,TM_m6_n2,16,224,6,2,,1,0.5,,,,26.93554903488506,22.65434679827795,26.93554903488506,22.65434679827795,,,,,18.89792839638413,0.9984658348397442,0,842.6486471552374,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_rect_E_Ez_TM_m6_n2_rank16_fields.csv,mixed_rect_E_Ez_TM_m6_n2_rank16.vtk
E,scalar,Ez,TM,TM_m7_n1,17,225,7,1,,1,0.5,,,,27.10107196686015,22.87113974549008,27.10107196686015,22.87113974549008,,,,,18.49462802659044,0.9998656705996215,0,890.96088300232,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_rect_E_Ez_TM_m7_n1_rank17_fields.csv,mixed_rect_E_Ez_TM_m7_n1_rank17.vtk
E,scalar,Ez,TM,TM_m1_n4,18,232,1,4,,1,0.5,,,,29.0733794994572,25.32832971340211,29.0733794994572,25.32832971340211,,,,,14.78601166532293,0.981628917571031,0,783.0031069579354,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_rect_E_Ez_TM_m1_n4_rank18_fields.csv,mixed_rect_E_Ez_TM_m1_n4_rank18.vtk
E,scalar,Ez,TM,TM_m5_n3,19,234,5,3,,1,0.5,,,,29.27954643132762,24.53662300453041,29.27954643132762,24.53662300453041,,,,,19.32997636195284,0.9940581122090089,0,856.6535021372495,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_rect_E_Ez_TM_m5_n3_rank19_fields.csv,mixed_rect_E_Ez_TM_m5_n3_rank19.vtk
E,scalar,Ez,TM,TM_m2_n4,20,236,2,4,,1,0.5,,,,30.10326429672407,25.90623668683038,30.10326429672407,25.90623668683038,,,,,16.20083866533682,0.9818385557850589,0,812.8390192631275,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_rect_E_Ez_TM_m2_n4_rank20_fields.csv,mixed_rect_E_Ez_TM_m2_n4_rank20.vtk
H,edge,Ht,TM,TM_m1_n1,1,234,1,1,,1,0.5,,,,6.997085120694475,7.024814731040727,6.997085120694475,7.024814731040727,,,,,0.3947379597603069,0.9999646843795368,745.0397269303485,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m1_n1_rank01_fields.csv,mixed_rect_H_Ht_TM_m1_n1_rank01.vtk
