cell_id,xc_m,yc_m,Hx,Hy,Hmag
0,0.06666666666666667,0.008333333333333333,-0.3160777213915652,0.09086264149738171,0.3288786183076754
1,0.03333333333333333,0.01666666666666667,-0.3065013612957951,0.07901943034788982,0.3165235454886106
2,0.1666666666666667,0.008333333333333333,-0.8182978089134491,0.06328719151995291,0.8207414773745961
3,0.1333333333333333,0.01666666666666667,-0.7940484126464529,0.03469238038309871,0.7948059152289929
4,0.2666666666666667,0.008333333333333333,-0.9999333918024312,0.01154174848123463,0.9999999999997592
5,0.2333333333333333,0.01666666666666667,-0.9717524685950389,-0.01787829579770369,0.9719169170670826
6,0.3666666666666667,0.008333333333333333,-0.7938841381842782,-0.0442075291866412,0.7951140361592052
7,0.3333333333333333,0.01666666666666667,-0.7726957037038349,-0.06305406188577835,0.7752641261161645
8,0.4666666666666666,0.008333333333333333,-0.2831012722567823,-0.08243267106579245,0.294858399257084
9,0.4333333333333333,0.01666666666666667,-0.2770341332307734,-0.08348818729522833,0.2893409552634557
10,0.5666666666666668,0.008333333333333333,0.3327465528338556,-0.08905942171798489,0.3444587769524181
11,0.5333333333333333,0.01666666666666667,0.3213348729689738,-0.07152928520685851,0.3291998469443609
12,0.6666666666666666,0.008333333333333333,0.8185679714765161,-0.06225836429210006,0.8209321700673609
13,0.6333333333333333,0.01666666666666667,0.7939799422576812,-0.03239593294268422,0.7946405760963492
14,0.7666666666666666,0.008333333333333333,0.993456462109839,-0.0123725031105894,0.9935335026766936
15,0.7333333333333334,0.01666666666666667,0.965016796350229,0.01853624163380203,0.9651948039084991
16,0.8666666666666667,0.008333333333333333,0.7946500974871576,0.04168933092983203,0.7957429093304734
17,0.8333333333333334,0.01666666666666667,0.773041778850112,0.0620740942662278,0.7755300026605793
18,0.9666666666666667,0.008333333333333333,0.3000977552479662,0.0750244388119851,0.3093336857245288
19,0.9333333333333332,0.01666666666666667,0.2921408023005426,0.08194875462995783,0.3034169519888528
20,0.06666666666666667,0.03333333333333333,-0.2914016891103824,0.2564146997807455,0.3881538904610307
21,0.03333333333333333,0.04166666666666666,-0.2653729166904235,0.228495192949422,0.3501897173158801
22,0.1666666666666667,0.03333333333333333,-0.7591909572668998,0.1815156002308364,0.7805887667158633
23,0.1333333333333333,0.04166666666666666,-0.6913648080283045,0.1079744019765338,0.6997455032097059
24,0.2666666666666667,0.03333333333333333,-0.9308205603441557,0.03698624051056866,0.9315550963558268
25,0.2333333333333333,0.04166666666666666,-0.8489246807580355,-0.04877328975214118,0.8503246129528292
26,0.3666666666666667,0.03333333333333333,-0.7415474270294943,-0.120559143764411,0.7512836306477542
27,0.3333333333333333,0.04166666666666666,-0.6772568106403105,-0.1855810284665647,0.7022229743360675
28,0.4666666666666666,0.03333333333333333,-0.2676114330120802,-0.2302254769716975,0.353015083708366
29,0.4333333333333333,0.04166666666666666,-0.2456085459531981,-0.2495359638400892,0.3501310541709297
30,0.5666666666666668,0.03333333333333333,0.3055566492866064,-0.2516091955213373,0.3958182072544827
31,0.5333333333333333,0.04166666666666666,0.2767365394084644,-0.2166207514255877,0.3514365692297243
32,0.6666666666666666,0.03333333333333333,0.7591273793877483,-0.1785565491435525,0.7798440994058775
33,0.6333333333333333,0.04166666666666666,0.6903483849840778,-0.1014001089867845,0.6977555981521441
34,0.7666666666666666,0.03333333333333333,0.9243142995055292,-0.03926361167832096,0.9251478560059593
35,0.7333333333333334,0.04166666666666666,0.8416963139589576,0.05077848293266243,0.843226623904297
36,0.8666666666666667,0.03333333333333333,0.7417924206407887,0.1138081086940491,0.7504720387360458
37,0.8333333333333334,0.04166666666666666,0.6764861398381579,0.1825894269252627,0.7006942244788574
38,0.9666666666666667,0.03333333333333333,0.2819259359781484,0.2185411233816375,0.3567106053736881
39,0.9333333333333332,0.04166666666666666,0.2570895429217019,0.2450218421687636,0.355148893028634
40,0.06666666666666667,0.05833333333333333,-0.2390484913751624,0.3968168762007923,0.4632578272047824
41,0.03333333333333333,0.06666666666666667,-0.1989467339568028,0.3546005449658357,0.4065972816462827
42,0.1666666666666667,0.05833333333333333,-0.6265658677246093,0.2825145347365208,0.687313064720063
43,0.1333333333333333,0.06666666666666667,-0.5217944499799295,0.1709495424783152,0.5490839590658267
44,0.2666666666666667,0.05833333333333333,-0.7709935769592203,0.05943780391488821,0.7732812866264112
45,0.2333333333333333,0.06666666666666667,-0.6433670372386129,-0.07427532876671977,0.6476403084032023
46,0.3666666666666667,0.05833333333333333,-0.6163963510577677,-0.1846174412970105,0.6434501233416511
47,0.3333333333333333,0.06666666666666667,-0.5151482919055737,-0.2895988658756751,0.5909697672213929
48,0.4666666666666666,0.05833333333333333,-0.2251673073002399,-0.3551913180245145,0.4205486757520852
49,0.4333333333333333,0.06666666666666667,-0.1891492811561651,-0.3911969934186298,0.4345256473692542
50,0.5666666666666668,0.05833333333333333,0.2491878555994069,-0.3895106348269678,0.4623993101438824
