node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.025,0
12,0.1,0.025,0.6398694971435903
13,0.2,0.025,0.3949788669872368
14,0.3,0.025,-0.4006236890527819
15,0.4,0.025,-0.6413218925401015
16,0.5,0.025,0.004513233903410866
17,0.6,0.025,0.6426331527301988
18,0.7,0.025,0.3928576093803884
19,0.8,0.025,-0.3999758687686256
20,0.9,0.025,-0.6467557731177427
21,1,0.025,0
22,0,0.05,0
23,0.1,0.05,0.9302391061933434
24,0.2,0.05,0.5740522009614313
25,0.3,0.05,-0.5814544097293572
26,0.4,0.05,-0.9308641437012101
27,0.5,0.05,0.006430896309979669
28,0.6,0.05,0.9324717834541307
29,0.7,0.05,0.5704028441736422
30,0.8,0.05,-0.5799513416280667
31,0.9,0.05,-0.9362014735159734
32,1,0.05,0
33,0,0.075,0
34,0.1,0.075,0.9971312427532109
35,0.2,0.075,0.6153177969102855
36,0.3,0.075,-0.6222395702298413
37,0.4,0.075,-0.9961408792727233
38,0.5,0.075,0.006730392201117052
39,0.6,0.075,0.9973607561371534
40,0.7,0.075,0.6106960332672636
41,0.8,0.075,-0.6197735860268144
42,0.9,0.075,-1
43,1,0.075,0
44,0,0.1,0
45,0.1,0.1,0.8724586562577068
46,0.2,0.1,0.5385312442596429
47,0.3,0.1,-0.5435521201450717
48,0.4,0.1,-0.8697509905111507
49,0.5,0.1,0.005852731946527724
50,0.6,0.1,0.8701378366709356
51,0.7,0.1,0.5335687843046387
52,0.8,0.1,-0.5400735293058864
53,0.9,0.1,-0.8716120417104128
54,1,0.1,0
55,0,0.125,0
56,0.1,0.125,0.5918402881044544
57,0.2,0.125,0.365529389151947
58,0.3,0.125,-0.3682074254039006
59,0.4,0.125,-0.5877145964933433
60,0.5,0.125,0.004363345008968367
61,0.6,0.125,0.5871673923599428
62,0.7,0.125,0.3608661879192747
63,0.8,0.125,-0.3637271181738316
64,0.9,0.125,-0.5880751134161153
65,1,0.125,0
66,0,0.15,0
67,0.1,0.15,0.206588980065397
68,0.2,0.15,0.1279611949941313
69,0.3,0.15,-0.1285955661927054
70,0.4,0.15,-0.2018244584289618
71,0.5,0.15,0.002661536281261984
72,0.6,0.15,0.2004819842455955
73,0.7,0.15,0.124252825730198
74,0.8,0.15,-0.1233026382321042
75,0.9,0.15,-0.2015804150044173
76,1,0.15,0
77,0,0.175,0
78,0.1,0.175,-0.2160414045226305
79,0.2,0.175,-0.1329863481672681
80,0.3,0.175,0.1333881021011968
81,0.4,0.175,0.2207799507936607
82,0.5,0.175,0.001188354975591071
83,0.6,0.175,-0.2225262762882034
84,0.7,0.175,-0.135167733001025
85,0.8,0.175,0.1391008330630679
86,0.9,0.175,0.2209615249764841
87,1,0.175,0
