node_id,x_m,y_m,Hz
0,0,0,0.9354413624416911
1,0.1,0,0.8246173144249445
2,0.2,0,0.6622463914414966
3,0.3,0,0.5234027212776312
4,0.4,0,0.2799732837220502
5,0.5,0,-0.0307492198319156
6,0.6,0,-0.2601790082755484
7,0.7,0,-0.4803884479391156
8,0.8,0,-0.7238989228209143
9,0.9,0,-0.83583498490866
10,1,0,-0.8379428446214698
11,0,0.025,0.8282607506625269
12,0.1,0.025,0.7303079908065321
13,0.2,0.025,0.5857733957957137
14,0.3,0.025,0.4654081443163255
15,0.4,0.025,0.2496868544397208
16,0.5,0.025,-0.02803181324073533
17,0.6,0.025,-0.2297230174885933
18,0.7,0.025,-0.4237428026487243
19,0.8,0.025,-0.6420940695605017
20,0.9,0.025,-0.7427228806824685
21,1,0.025,-0.7509442845166255
22,0,0.05,0.5167401800289327
23,0.1,0.05,0.4464068352526028
24,0.2,0.05,0.3491090983224678
25,0.3,0.05,0.2919947115276183
26,0.4,0.05,0.1579845356232288
27,0.5,0.05,-0.02670546498631697
28,0.6,0.05,-0.1390240970581617
29,0.7,0.05,-0.251408347436177
30,0.8,0.05,-0.4007707081931468
31,0.9,0.05,-0.4587277312516982
32,1,0.05,-0.457829479055121
33,0,0.075,0.08700809845603405
34,0.1,0.075,0.05133029231301173
35,0.2,0.075,0.01812427114688568
36,0.3,0.075,0.05111837055048886
37,0.4,0.075,0.03071913426601555
38,0.5,0.075,-0.02571523208843245
39,0.6,0.075,-0.01214407608529771
40,0.7,0.075,-0.01009084066694768
41,0.8,0.075,-0.06508884395094765
42,0.9,0.075,-0.06233212497531657
43,1,0.075,-0.03104622024143913
44,0,0.1,-0.3580893848456485
45,0.1,0.1,-0.3572485745570705
46,0.2,0.1,-0.3244977458585836
47,0.3,0.1,-0.197389780825343
48,0.4,0.1,-0.100760732097159
49,0.5,0.1,-0.02539446404535036
50,0.6,0.1,0.1190719134280994
51,0.7,0.1,0.2397574703053325
52,0.8,0.1,0.2812568716017643
53,0.9,0.1,0.3466068938728558
54,1,0.1,0.4138146289103972
55,0,0.125,-0.7247595761579029
56,0.1,0.125,-0.6933374724144583
57,0.2,0.125,-0.6056635126158182
58,0.3,0.125,-0.4008774718471081
59,0.4,0.125,-0.2088408992396942
60,0.5,0.125,-0.02575781367115539
61,0.6,0.125,0.2266631512757485
62,0.7,0.125,0.4448697926985249
63,0.8,0.125,0.5648926997640654
64,0.9,0.125,0.6811477913463824
65,1,0.125,0.7788437953276753
66,0,0.15,-0.9388370438631741
67,0.1,0.15,-0.8890753659353439
68,0.2,0.15,-0.7680683956766039
69,0.3,0.15,-0.518159330931302
70,0.4,0.15,-0.271875181288102
71,0.5,0.15,-0.02663289147012487
72,0.6,0.15,0.2888636071296197
73,0.7,0.15,0.5636216680129582
74,0.8,0.15,0.7286606417596831
75,0.9,0.15,0.8738325612383621
76,1,0.15,0.9887047885628171
77,0,0.175,-0.9548331435358369
78,0.1,0.175,-0.9029434007578033
79,0.2,0.175,-0.7770309851422547
80,0.3,0.175,-0.5243423021019425
81,0.4,0.175,-0.2766851879602442
82,0.5,0.175,-0.02770336164078487
83,0.6,0.175,0.2926892858755418
84,0.7,0.175,0.5709775541612955
85,0.8,0.175,0.7382159312024233
86,0.9,0.175,0.8840761848712384
87,1,0.175,0.9999999997821168
88,0,0.2,-0.768453931552007
89,0.1,0.2,-0.7327055091246875
90,0.2,0.2,-0.6308964259223299
91,0.3,0.2,-0.4184014783236887
92,0.4,0.2,-0.2226155120097199
93,0.5,0.2,-0.02868813210851158
94,0.6,0.2,0.237678555245075
95,0.7,0.2,0.465827387085585
96,0.8,0.2,0.5922475435654134
97,0.9,0.2,0.7107129253864671
98,1,0.2,0.8105815932008897
99,0,0.225,-0.4198664877463842
100,0.1,0.225,-0.414083731006782
101,0.2,0.225,-0.3599396223790684
102,0.3,0.225,-0.2223125673940763
103,0.4,0.225,-0.1210824414267867
104,0.5,0.225,-0.02937539130705509
105,0.6,0.225,0.1354601324966115
106,0.7,0.225,0.2701696344727875
107,0.8,0.225,0.3212833266159706
108,0.9,0.225,0.3900546335557223
109,1,0.225,0.4599157753543623
110,0,0.25,0.01967736960411303
111,0.1,0.25,-0.01236786410856011
112,0.2,0.25,-0.01933879594125515
113,0.3,0.25,0.02399571325006902
114,0.4,0.25,0.00706340447189726
115,0.5,0.25,-0.02962144239096008
116,0.6,0.25,0.007063404414594876
117,0.7,0.25,0.02399571326324682
118,0.8,0.25,-0.01933879588578151
119,0.9,0.25,-0.01236786409119227
120,1,0.25,0.01967736964251427
121,0,0.275,0.4599157754006377
122,0.1,0.275,0.390054633593991
123,0.2,0.275,0.3212833266306614
124,0.3,0.275,0.2701696345632054
125,0.4,0.275,0.1354601326550235
126,0.5,0.275,-0.02937539122033198
127,0.6,0.275,-0.1210824413800095
128,0.7,0.275,-0.2223125672755644
129,0.8,0.275,-0.359939622263571
130,0.9,0.275,-0.4140837309389081
131,1,0.275,-0.4198664876025565
132,0,0.3,0.8105815933395847
133,0.1,0.3,0.7107129254893025
134,0.2,0.3,0.5922475436319083
135,0.3,0.3,0.4658273872623582
136,0.4,0.3,0.2376785554829618
137,0.5,0.3,-0.02868813195626084
138,0.6,0.3,-0.2226155118755247
139,0.7,0.3,-0.4184014781174303
140,0.8,0.3,-0.6308964257704056
141,0.9,0.3,-0.7327055090168658
142,1,0.3,-0.7684539313660844
143,0,0.325,1
144,0.1,0.325,0.8840761850058014
145,0.2,0.325,0.7382159313046753
146,0.3,0.325,0.5709775543835013
147,0.4,0.325,0.2926892861539261
148,0.5,0.325,-0.02770336146032652
149,0.6,0.325,-0.2766851877780666
150,0.7,0.325,-0.524342301858285
151,0.8,0.325,-0.7770309849821663
152,0.9,0.325,-0.9029434006450818
153,1,0.325,-0.9548331434025649
154,0,0.35,0.9887047887726841
155,0.1,0.35,0.8738325613856268
156,0.2,0.35,0.7286606418612165
157,0.3,0.35,0.5636216682447082
158,0.4,0.35,0.2888636074055979
159,0.5,0.35,-0.02663289130833348
160,0.6,0.35,-0.2718751810991326
161,0.7,0.35,-0.5181593306685811
162,0.8,0.35,-0.7680683955420059
163,0.9,0.35,-0.8890753658685572
164,1,0.35,-0.9388370437080134
165,0,0.375,0.7788437955216764
166,0.1,0.375,0.6811477914495414
167,0.2,0.375,0.5648926998295601
168,0.3,0.375,0.444869792901871
169,0.4,0.375,0.2266631514955005
170,0.5,0.375,-0.0257578135739748
171,0.6,0.375,-0.2088408990875547
172,0.7,0.375,-0.4008774716093295
173,0.8,0.375,-0.6056635125503678
174,0.9,0.375,-0.6933374723694304
175,1,0.375,-0.7247595760130523
176,0,0.4,0.4138146290488711
177,0.1,0.4,0.3466068939167156
178,0.2,0.4,0.2812568716060373
179,0.3,0.4,0.2397574704435781
180,0.4,0.4,0.1190719135608952
181,0.5,0.4,-0.0253944640484733
182,0.6,0.4,-0.1007607320094474
183,0.7,0.4,-0.1973897806593033
184,0.8,0.4,-0.3244977458737234
185,0.9,0.4,-0.3572485745734327
186,1,0.4,-0.3580893846963658
187,0,0.425,-0.03104622017071548
188,0.1,0.425,-0.06233212500237261
189,0.2,0.425,-0.06508884402363935
190,0.3,0.425,-0.01009084060936109
191,0.4,0.425,-0.01214407605833581
192,0.5,0.425,-0.02571523221088742
193,0.6,0.425,0.03071913426486539
194,0.7,0.425,0.05111837063694594
195,0.8,0.425,0.01812427105390803
196,0.9,0.425,0.05133029221158633
197,1,0.425,0.08700809858067321
198,0,0.45,-0.4578294790471129
199,0.1,0.45,-0.4587277313478996
200,0.2,0.45,-0.4007707083422404
201,0.3,0.45,-0.2514083474583144
202,0.4,0.45,-0.139024097132028
203,0.5,0.45,-0.02670546522337499
204,0.6,0.45,0.157984535536189
205,0.7,0.45,0.2919947115429765
206,0.8,0.45,0.3491090981773717
207,0.9,0.45,0.4464068350631075
208,1,0.45,0.5167401801175722
209,0,0.475,-0.7509442845492832
210,0.1,0.475,-0.7427228808296615
211,0.2,0.475,-0.642094069765638
