node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.025,0
12,0.1,0.025,-0.1529800590952076
13,0.2,0.025,0.1823268843290535
14,0.3,0.025,-0.05950928767351771
15,0.4,0.025,-0.1119235853693836
16,0.5,0.025,0.1912173271234912
17,0.6,0.025,-0.1102793466982178
18,0.7,0.025,-0.06071634000659128
19,0.8,0.025,0.1766794793447374
20,0.9,0.025,-0.1532042045813341
21,1,0.025,0
22,0,0.05,0
23,0.1,0.05,-0.2697216722661168
24,0.2,0.05,0.3196132205821555
25,0.3,0.05,-0.1042868632663069
26,0.4,0.05,-0.1967563073008644
27,0.5,0.05,0.3353762283826189
28,0.6,0.05,-0.1937092327334566
29,0.7,0.05,-0.1060309388393624
30,0.8,0.05,0.3114954863448088
31,0.9,0.05,-0.26767097125303
32,1,0.05,0
33,0,0.075,0
34,0.1,0.075,-0.3777334709670319
35,0.2,0.075,0.4455481413435409
36,0.3,0.075,-0.1454327725399587
37,0.4,0.075,-0.2748178534933393
38,0.5,0.075,0.4675942159555966
39,0.6,0.075,-0.2707565856200441
40,0.7,0.075,-0.1469395486528249
41,0.8,0.075,0.4366186764463824
42,0.9,0.075,-0.3728722035431175
43,1,0.075,0
44,0,0.1,0
45,0.1,0.1,-0.4799660648141881
46,0.2,0.1,0.5641277416896641
47,0.3,0.1,-0.1840260360065779
48,0.4,0.1,-0.3485418252023469
49,0.5,0.1,0.5919718216428441
50,0.6,0.1,-0.3436815419186668
51,0.7,0.1,-0.1849906241616804
52,0.8,0.1,0.5556064826093997
53,0.9,0.1,-0.472365348939704
54,1,0.1,0
55,0,0.125,0
56,0.1,0.125,-0.5745578519639813
57,0.2,0.125,0.6736683754036079
58,0.3,0.125,-0.2194181070638191
59,0.4,0.125,-0.4167438538479695
60,0.5,0.125,0.7066781305332692
61,0.6,0.125,-0.4113752728783353
62,0.7,0.125,-0.2197995480112171
63,0.8,0.125,0.666398129194552
64,0.9,0.125,-0.5650918819212312
65,1,0.125,0
66,0,0.15,0
67,0.1,0.15,-0.6577389907999389
68,0.2,0.15,0.7703070045204972
69,0.3,0.15,-0.2503330247166424
70,0.4,0.15,-0.4768340358512568
71,0.5,0.15,0.8076090779285074
72,0.6,0.15,-0.471400945153659
73,0.7,0.15,-0.2502534370232424
74,0.8,0.15,0.7646908470669344
75,0.9,0.15,-0.6477492059394232
76,1,0.15,0
77,0,0.175,0
78,0.1,0.175,-0.7252411469382736
79,0.2,0.175,0.8494996650629211
80,0.3,0.175,-0.2753800038863698
81,0.4,0.175,-0.5258335270536836
82,0.5,0.175,0.8900572031563038
83,0.6,0.175,-0.5209413162144556
84,0.7,0.175,-0.2750263991731134
85,0.8,0.175,0.8455773018986923
