node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.1310365890738082
13,0.2,0.09,0.2475461969456351
14,0.3,0.09,0.3392107136703051
15,0.4,0.09,0.3974742850402989
16,0.5,0.09,0.4167741382966383
17,0.6,0.09,0.3952770333750051
18,0.7,0.09,0.3351429084213652
19,0.8,0.09,0.2423987267199541
20,0.9,0.09,0.126543776752221
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.2569529147679336
24,0.2,0.18,0.4856764024013451
25,0.3,0.18,0.6662342995458188
26,0.4,0.18,0.7814265535980605
27,0.5,0.18,0.820088896322208
28,0.6,0.18,0.7784747599320878
29,0.7,0.18,0.6606934728213925
30,0.8,0.18,0.478379345543561
31,0.9,0.18,0.2498481555151081
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.2977048039447286
35,0.2,0.27,0.5763323998234381
36,0.3,0.27,0.800394433431787
37,0.4,0.27,0.946482066052569
38,0.5,0.27,1
39,0.6,0.27,0.9556324134153015
40,0.7,0.27,0.817644468127083
41,0.8,0.27,0.5992466988580955
42,0.9,0.27,0.3203408233876823
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.1478301916402669
46,0.2,0.36,0.2847145035926853
47,0.3,0.36,0.3951632761288951
48,0.4,0.36,0.4673917821246703
49,0.5,0.36,0.4939959893341315
50,0.6,0.36,0.4722455189214583
51,0.7,0.36,0.404143683152992
52,0.8,0.36,0.2960247773104304
53,0.9,0.36,0.1575004480642701
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
