node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,-0.1010714150440655
13,0.2,0.09,-0.07490757884277653
14,0.3,0.09,0.08379831470842714
15,0.4,0.09,0.2448075244197398
16,0.5,0.09,0.2478803367358756
17,0.6,0.09,0.04407512419114933
18,0.7,0.09,-0.2460813626322891
19,0.8,0.09,-0.4120463947448351
20,0.9,0.09,-0.3138579338204253
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,-0.2954759744898115
24,0.2,0.18,-0.2527047221870657
25,0.3,0.18,0.1544909972059355
26,0.4,0.18,0.5935162991183346
27,0.5,0.18,0.6429334459861571
28,0.6,0.18,0.1592049543238484
29,0.7,0.18,-0.5657774722962152
30,0.8,0.18,-1
31,0.9,0.18,-0.7780936077948262
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.04879400864358198
35,0.2,0.27,-0.02319664170406234
36,0.3,0.27,0.07855438641035752
37,0.4,0.27,0.1739174109924188
38,0.5,0.27,0.1625692077192925
39,0.6,0.27,0.01664917101174735
40,0.7,0.27,-0.1818301157687313
41,0.8,0.27,-0.2925767156200169
42,0.9,0.27,-0.22193106053608
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.01374576632477027
46,0.2,0.36,-0.001184078252808707
47,0.3,0.36,0.03709519869799913
48,0.4,0.36,0.06996562873809639
49,0.5,0.36,0.0608307366740451
50,0.6,0.36,0.001145214751813023
51,0.7,0.36,-0.07627758571217116
52,0.8,0.36,-0.1175132663641769
53,0.9,0.36,-0.08761717212702755
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
