node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,-0.151834236750745
13,0.2,0.09,-0.2863041971426087
14,0.3,0.09,-0.391532661680595
15,0.4,0.09,-0.4579482369760737
16,0.5,0.09,-0.4793645644520046
17,0.6,0.09,-0.4538524553107458
18,0.7,0.09,-0.3840750736543348
19,0.8,0.09,-0.2771765512700981
20,0.9,0.09,-0.1443653468860951
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,-0.318935234980417
24,0.2,0.18,-0.5983834773903851
25,0.3,0.18,-0.8172691376974073
26,0.4,0.18,-0.9555135054669527
27,0.5,0.18,-1
28,0.6,0.18,-0.946590905396235
29,0.7,0.18,-0.8007262494472459
30,0.8,0.18,-0.5770855658383133
31,0.9,0.18,-0.2989091645344192
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.2542417597531959
35,0.2,0.27,-0.4878046864545921
36,0.3,0.27,-0.6742521932953635
37,0.4,0.27,-0.7946848389531876
38,0.5,0.27,-0.837260754819413
39,0.6,0.27,-0.7978781472784177
40,0.7,0.27,-0.680459678333024
41,0.8,0.27,-0.4964540178729444
42,0.9,0.27,-0.2632397254807937
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.1228400782730165
46,0.2,0.36,-0.2349353275857267
47,0.3,0.36,-0.3245189872374764
48,0.4,0.36,-0.3824423028612623
49,0.5,0.36,-0.4029344551544319
50,0.6,0.36,-0.3839841324593645
51,0.7,0.36,-0.3274418276974911
52,0.8,0.36,-0.2387441168662165
53,0.9,0.36,-0.1261948473642093
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
