ordered_rank,solver_index,dof_index,component_real,component_imag
1,0,0,0.07134259837379392,0
1,0,1,-0.0227900589671257,0
1,0,2,0.04363887122013438,0
1,0,3,0.1171220004832425,0
1,0,4,-0.06205837032359036,0
1,0,5,0.1285328035838729,0
1,0,6,0.163392726040568,0
1,0,7,-0.09405456254532583,0
1,0,8,0.2033823282425753,0
1,0,9,0.2119431633232666,0
1,0,10,-0.1272397809409573,0
1,0,11,0.2821334102307756,0
1,0,12,0.255857127095153,0
1,0,13,-0.1605280064631032,0
1,0,14,0.3656236979428634,0
1,0,15,0.2720106681822493,0
1,0,16,-0.185240951701722,0
1,0,17,0.4420801031084757,0
1,0,18,0.2290341152818953,0
1,0,19,-0.1827862321843473,0
1,0,20,0.4697209208357565,0
1,0,21,0.1284195300050043,0
1,0,22,-0.1380615126868057,0
1,0,23,0.390374111007884,0
1,0,24,0.02831093951538122,0
1,0,25,-0.07360683913204961,0
1,0,26,0.2025172709968725,0
1,0,27,-0.01118672100261589,0
1,0,28,0.02358346307831775,0
1,0,29,0.09609235429746789,0
1,0,30,-0.03227183699452808,0
1,0,31,0.02640411571167136,0
1,0,32,0.2100555637068184,0
1,0,33,-0.1061678905579789,0
1,0,34,0.1185415976534892,0
1,0,35,0.3244539959571394,0
1,0,36,-0.185757501755461,0
1,0,37,0.2308362644583709,0
1,0,38,0.4470113235017114,0
1,0,39,-0.2688609187754303,0
1,0,40,0.3500192365611537,0
1,0,41,0.577696546610331,0
1,0,42,-0.3579487228963439,0
1,0,43,0.4800886688585334,0
1,0,44,0.6974655719011622,0
1,0,45,-0.4469995061143516,0
1,0,46,0.6217362059089081,0
1,0,47,0.7361008966180012,0
1,0,48,-0.5069098058202989,0
1,0,49,0.7580577399036162,0
1,0,50,0.5970849171780159,0
1,0,51,-0.4789395990041654,0
1,0,52,0.8062326636483077,0
1,0,53,0.2421857626479765,0
1,0,54,-0.3494505691119619,0
1,0,55,0.6045693154836416,0
1,0,56,-0.08908570216733661,0
1,0,57,0.1366432138613241,0
1,0,58,0.05367640094115358,0
1,0,59,-0.01749092763782721,0
1,0,60,0.008901102652346476,0
1,0,61,0.1566754824614495,0
1,0,62,-0.07387179039862475,0
1,0,63,0.0578339030369335,0
1,0,64,0.284644776325788,0
1,0,65,-0.155678863259897,0
1,0,66,0.1441607061716413,0
1,0,67,0.4252980501462554,0
1,0,68,-0.2501917665484037,0
1,0,69,0.2514993886178519,0
1,0,70,0.5811943484146636,0
1,0,71,-0.3545127362476516,0
1,0,72,0.3714406613275394,0
1,0,73,0.7552851433708598,0
1,0,74,-0.4703676082773087,0
1,0,75,0.5065088490073447,0
1,0,76,0.9326436979891219,0
1,0,77,-0.5935820003573947,0
1,0,78,0.6640243683770656,0
1,0,79,1,0
1,0,80,-0.6828540148836761,0
1,0,81,0.8465203755583002,0
1,0,82,0.5859943910583294,0
1,0,83,-0.6534885332410245,0
1,0,84,0.8768142903279078,0
1,0,85,-0.2240593510009621,0
1,0,86,0.3032017190631637,0
1,0,87,0.01646611159300465,0
1,0,88,-0.005265209134593675,0
1,0,89,0.001218037715520802,0
1,0,90,0.06549703429980407,0
1,0,91,-0.02922221917925341,0
1,0,92,0.01401869500540284,0
1,0,93,0.1471053634867411,0
1,0,94,-0.0765476655354351,0
1,0,95,0.04755466092300076,0
1,0,96,0.2488412749634437,0
1,0,97,-0.1419491174271568,0
1,0,98,0.1011753277335412,0
1,0,99,0.3641696221694042,0
1,0,100,-0.2187805527900485,0
1,0,101,0.1675400185684503,0
1,0,102,0.4966824823153894,0
1,0,103,-0.3062124603687534,0
1,0,104,0.2431649266081696,0
1,0,105,0.6615340025191089,0
1,0,106,-0.4101358230138146,0
1,0,107,0.3316708169994855,0
1,0,108,0.887605574671406,0
1,0,109,-0.5438442456072629,0
1,0,110,0.4525728774947851,0
1,0,111,0.7540697240772278,0
1,0,112,-0.6719990545060289,0
1,0,113,0.6271871392299783,0
1,0,114,-0.3048033022503346,0
1,0,115,0.3636334274362168,0
1,0,116,0.001521014928340836,0
1,0,117,-0.0005264155270407109,0
1,0,118,0.01000008497156519,0
1,0,119,-0.004658946528448881,0
1,0,120,0.03034531084393609,0
1,0,121,-0.01609682065687239,0
1,0,122,0.06206012652057775,0
1,0,123,-0.03578301453060065,0
1,0,124,0.1012576103772821,0
1,0,125,-0.06166950835318441,0
1,0,126,0.1462723993859893,0
1,0,127,-0.09197971292088296,0
1,0,128,0.2007412370527074,0
1,0,129,-0.1277045165882429,0
1,0,130,0.2924557485797535,0
1,0,131,-0.178988156253988,0
1,0,132,0.3675568416945977,0
1,0,133,-0.2743624820028391,0
1,0,134,-0.1549692617940188,0
1,0,135,2.239172198880715e-07,0
1,0,136,5.490179548179326e-07,0
1,0,137,1.116590815003468e-06,0
1,0,138,2.154480173617208e-06,0
1,0,139,4.019073226782489e-06,0
1,0,140,7.149872770818031e-06,0
1,0,141,1.159370876856381e-05,0
1,0,142,1.490667447334311e-05,0
1,0,143,8.469701332439057e-06,0
1,0,144,3.660398898111286e-07,0
1,0,145,9.020171587719043e-07,0
1,0,146,1.852998713359294e-06,0
1,0,147,3.640821431714467e-06,0
1,0,148,7.015306022105942e-06,0
1,0,149,1.32411633220149e-05,0
1,0,150,2.41115479635299e-05,0
1,0,151,4.07694776658993e-05,0
1,0,152,1.858763453172333e-05,0
1,0,153,3.707527576644336e-07,0
1,0,154,9.194462809483916e-07,0
1,0,155,1.912763768867753e-06,0
1,0,156,3.844330764245862e-06,0
1,0,157,7.706518378330443e-06,0
1,0,158,1.557917575709583e-05,0
1,0,159,3.195788690515451e-05,0
1,0,160,6.670501424501149e-05,0
1,0,161,2.579837366911178e-05,0
1,0,162,2.315578405865354e-07,0
1,0,163,5.772938063309356e-07,0
1,0,164,1.213725077417113e-06,0
1,0,165,2.486416352606638e-06,0
1,0,166,5.154053351684077e-06,0
1,0,167,1.103711724486559e-05,0
1,0,168,2.494643896600778e-05,0
1,0,169,6.101498469204805e-05,0
1,0,170,2.077757721857269e-05,0
2,1,0,-0.2636261152537492,0
2,1,1,0.09158054164293564,0
2,1,2,-0.1957788575746832,0
2,1,3,-0.3145130867922942,0
2,1,4,0.2074646705788913,0
2,1,5,-0.4750212357629478,0
2,1,6,-0.2546146511073639,0
2,1,7,0.2142951006667025,0
2,1,8,-0.5369800964121451,0
2,1,9,-0.1167203576773553,0
2,1,10,0.1505103591899032,0
2,1,11,-0.4240252959384054,0
2,1,12,0.05078493280750569,0
2,1,13,0.04231453007868888,0
2,1,14,-0.1826828785561101,0
2,1,15,0.182820841712806,0
2,1,16,-0.0711456152603013,0
2,1,17,0.1046494299303303,0
2,1,18,0.2170239835731695,0
2,1,19,-0.143117514281235,0
2,1,20,0.3262256489604519,0
2,1,21,0.1422673248254476,0
2,1,22,-0.1403165811238741,0
2,1,23,0.3739225019263694,0
2,1,24,0.03389282092192997,0
2,1,25,-0.08520677416351002,0
2,1,26,0.2250969533681434,0
2,1,27,-0.0138735569177508,0
2,1,28,0.02844131004420129,0
2,1,29,-0.4266341196611253,0
2,1,30,0.1502527030445004,0
2,1,31,-0.1351537864147544,0
2,1,32,-0.7576216867435561,0
2,1,33,0.4294836617490225,0
2,1,34,-0.529137685756103,0
2,1,35,-0.8205934636000601,0
2,1,36,0.5755858472765849,0
2,1,37,-0.8234731839253636,0
2,1,38,-0.6252117985293835,0
2,1,39,0.532824980435344,0
2,1,40,-0.8603832582217769,0
2,1,41,-0.2417931170952425,0
2,1,42,0.3262616660042462,0
2,1,43,-0.6339577423504158,0
2,1,44,0.2006228666139004,0
2,1,45,0.02622261248362409,0
2,1,46,-0.2172253683870986,0
2,1,47,0.5283564564327996,0
2,1,48,-0.2588963352992817,0
2,1,49,0.254492057460226,0
2,1,50,0.5748007703634975,0
2,1,51,-0.4050064483516428,0
2,1,52,0.5962009239540655,0
2,1,53,0.2673916760557909,0
2,1,54,-0.3620347791979478,0
2,1,55,0.583405376543333,0
2,1,56,-0.1018825745249645,0
2,1,57,0.151105556795183,0
