ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3554.493896723765,0,0.003989240957659651
2,1,-3428.688264773046,0,0.003980675125627162
3,2,-3333.532858083042,0,0.004009785069568394
4,3,-3207.176021353645,0,0.00403142406308313
5,4,-3077.990884813991,0,0.004062028288641099
6,5,-3045.071854139501,0,0.004372828603501131
7,6,-2944.412559402155,0,0.004113736833671899
8,7,-2927.408458050964,0,0.004348594443198646
9,8,-2816.446337122777,0,0.004265664468483359
10,9,-2784.418170580069,0,0.004204230331710893
11,10,-2660.941575637219,0,0.004229021477839401
12,11,-2636.233547103685,0,0.004298647570883108
13,12,-2521.073921273501,0,0.004631317299251148
14,13,-2515.780699462867,0,0.004227306637142343
15,14,-2466.391928594741,0,0.004541166278307938
16,15,-2409.255906877594,0,0.004017667329342755
17,16,-2380.027887975963,0,0.004746123199629447
18,17,-2353.964092093146,0,0.004528536354515324
19,18,-2277.712659950811,0,0.004230251026833991
20,19,-2241.013283748618,0,0.004498823216061902
21,20,-2233.748190176019,0,0.00464318743237213
22,21,-2122.698186514699,0,0.004734204239202821
23,22,-2099.602381259113,0,0.004993251326279857
24,23,-2054.710279159216,0,0.005062875731125954
25,24,-2046.75000310968,0,0.005189870455165903
26,25,-2013.955834416695,0,0.004812374085589495
27,26,-1970.241819480228,0,0.005222938731547852
28,27,-1935.93068996124,0,0.005247926461154948
29,28,-1917.358175028467,0,0.005383992700165454
30,29,-1872.275672624771,0,0.005087303077924243
31,30,-1865.09096512416,0,0.005173474635173712
32,31,-1829.706540615266,0,0.005466170477502748
33,32,-1825.813967126605,0,0.005554507243941029
34,33,-1794.366237937467,0,0.00558685634512163
35,34,-1769.525129197014,0,0.00556121662801602
36,35,-1731.357485989025,0,0.005570048213100282
37,36,-1716.05468705611,0,0.005829256610991662
38,37,-1684.154805801702,0,0.005665684046516306
39,38,-1642.869199546361,0,0.005717065504755729
40,39,-1622.78922829288,0,0.005893561594974169
41,40,-1615.149265921408,0,0.005850361754548515
42,41,-1563.591923954345,0,0.005907370835907078
43,42,-1519.240083709109,0,0.005892539577123617
44,43,-1487.260107084385,0,0.005943387753111558
45,44,-1412.068926740642,0,0.006082359082746519
46,45,-1315.172970446086,0,0.006141416545174458
47,46,-1244.320413949762,0,0.006133069621475211
48,47,-1193.066182140372,0,0.006047608046739837
49,48,-1137.711633765142,0,0.005979254803504375
50,50,-1060.01431267526,0,0.005690487457564925
51,49,-1056.902521890315,0,0.005943831089623292
52,51,-1012.436558051637,0,0.005852761181430896
53,52,-949.3560898470769,0,0.005529612772406114
54,53,-899.2521709906923,0,0.005370895236684329
55,54,-852.4782076933848,0,0.005421225812214764
56,55,-803.5117625311966,0,0.005273718709505991
57,56,-732.8045312618045,0,0.005424910123731635
58,57,-702.4934888875968,0,0.005348376067796209
59,58,-668.3838025532306,0,0.005150136331185262
60,59,-614.8965615163947,0,0.00561070851014551
61,60,-583.906785066785,0,0.005399816592212985
62,61,-551.9605506897419,0,0.005246330206653446
63,62,-509.3956826048744,0,0.005905636858183937
64,63,-482.3525944813425,0,0.005620537807488704
65,64,-477.5518098262981,0,0.005705580472928949
66,65,-454.201010523842,0,0.005744484887084701
67,66,-444.8003605889082,0,0.005311484770067203
68,68,-408.1067494113024,0,0.005897278160711528
69,69,-372.1726400326161,0,0.005809211264997637
70,70,-362.0439330699837,0,0.005923294465009063
71,71,-346.6582914639395,0,0.005496606107748233
72,72,-336.0836058010589,0,0.005593349680132662
73,74,-297.7627446924411,0,0.00632314431676704
74,75,-282.8199373052738,0,0.005988441032015305
75,76,-277.762152628554,0,0.005947813448226555
76,77,-256.6920409830358,0,0.0055769428863382
77,78,-245.6854016312819,0,0.006024742798243661
78,79,-226.6347970082477,0,0.005659364861989083
79,80,-196.8650570418649,0,0.006205531598915548
80,82,-157.2108036526918,0,0.005608256265798963
81,83,-147.1225834840172,0,0.006156642132084998
