ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3547.646638478872,0,0.003983570255416041
2,1,-3399.1795787541,0,0.003988461096759858
3,2,-3287.385300481816,0,0.003999951063047597
4,3,-3166.837056119586,0,0.004026958472837034
5,4,-3050.495871715914,0,0.00436884708205176
6,5,-3029.623801243788,0,0.004069181146107195
7,6,-2911.112134792469,0,0.004237678670027601
8,7,-2881.46651910076,0,0.004193562236107652
9,8,-2775.908099125159,0,0.004276035881664022
10,9,-2738.022887352293,0,0.004201660582977844
11,10,-2631.820955247623,0,0.004303903379603026
12,11,-2591.501656779647,0,0.004218673453539826
13,12,-2499.718014479505,0,0.004849119636363279
14,13,-2475.654539368945,0,0.004190664964039228
15,14,-2445.912013509359,0,0.004411324526683455
16,15,-2370.865543040296,0,0.003826206208653418
17,16,-2355.469416146041,0,0.00484978010546886
18,17,-2314.04541986962,0,0.004548972841533758
19,18,-2222.399729369219,0,0.00464446396002453
20,20,-2191.007286627196,0,0.004319584832742921
21,19,-2186.652283047341,0,0.004491942079084516
22,21,-2094.615633934821,0,0.004900094283035525
23,22,-2071.415994362379,0,0.004996202147055428
24,23,-2034.078963134511,0,0.005144393283690681
25,24,-2018.039729572624,0,0.004977198085494046
26,25,-1970.761169479729,0,0.004850124894602273
27,26,-1945.496405050679,0,0.005367702130072301
28,27,-1907.530133888095,0,0.005082955550414377
29,28,-1883.128821343003,0,0.005430309508350923
30,29,-1833.607912946773,0,0.005320661104635351
31,30,-1814.820925029346,0,0.005420521921919214
32,31,-1797.144100578328,0,0.005333462996474824
33,32,-1779.859271573885,0,0.005259434102189564
34,33,-1752.690524953431,0,0.00555064051452603
35,34,-1731.157095248664,0,0.005584303664716888
36,35,-1693.237373488373,0,0.005870289893479512
37,36,-1679.457800956261,0,0.005540807647738492
38,37,-1629.613226071404,0,0.005648831140902259
39,38,-1615.049199812786,0,0.005603620356875855
40,39,-1578.419295071546,0,0.005811332750946873
41,40,-1565.183630540777,0,0.005875963277670617
42,41,-1507.907039538389,0,0.005935813319034886
43,42,-1457.57296036196,0,0.005897184328364074
44,43,-1430.826149222761,0,0.005924380013749749
45,44,-1369.552274128523,0,0.006066395340839905
46,45,-1274.617381142963,0,0.006132682487205363
47,46,-1207.605351491145,0,0.006116216450155353
48,47,-1160.440332221469,0,0.006030066363858225
49,48,-1097.371367843325,0,0.005937742413977949
50,49,-1054.979054470999,0,0.005674152363614574
51,50,-995.3960331360574,0,0.005945305898275985
52,51,-956.381788142628,0,0.005787578764816909
53,52,-905.3764333606407,0,0.005561582359518122
54,53,-872.8335741147869,0,0.005442553978146945
55,54,-807.9747539947775,0,0.005442205327613826
56,55,-771.8796775335114,0,0.005300071604830915
57,56,-694.3341977325359,0,0.00547191621704396
58,57,-657.6137698792459,0,0.005328758667692609
59,58,-652.4363412059802,0,0.005185311798536843
60,59,-576.4173710810176,0,0.005606960702558159
61,60,-546.1950251383975,0,0.005491826972626261
62,62,-522.1550409109683,0,0.005273701127982207
63,64,-476.6737391002956,0,0.00580443741893976
64,65,-459.6867794012218,0,0.005447563466418697
65,66,-450.0313132253804,0,0.00602237638209873
66,67,-420.6679537762233,0,0.005566339028277366
67,68,-406.1596110721621,0,0.005560822679960487
68,69,-394.0932080458621,0,0.00577884511161455
69,70,-337.3295749552714,0,0.005724693910831158
70,71,-316.6997177271681,0,0.00574158253934157
71,72,-313.0638011730754,0,0.005891814706953932
72,73,-299.1177516576445,0,0.005468817430336489
73,76,-249.7330618061511,0,0.006066708388264614
74,77,-245.8633988535957,0,0.00596573291040251
75,78,-224.8858389627239,0,0.006150491110904129
76,80,-217.6082519696162,0,0.006127382718975058
77,79,-214.8812206958101,0,0.005631061157277933
78,81,-187.7144299558955,0,0.005727622731944743
79,82,-151.9985483126665,0,0.006145321675298615
80,83,-120.7963409589349,0,0.005560111262753554
81,84,-109.3574994530466,0,0.006000766776943317
82,85,-93.10188924223603,0,0.006052112319042168
83,86,-60.60014984466669,0,0.006429183440792689
84,87,-41.15230297039015,0,0.005997722122124766
85,92,-30.74799009880994,0,0.005963406147870537
86,117,-9.608251111649398,0,0.006432527505118133
87,120,-3.542051533119135,0,0.007029674852914732
88,157,0.06432213510747248,0,7.195010764550905
89,158,0.07000400396805957,0,6.327291766377245
90,162,0.08453300894304859,0,6.270199985963458
91,163,0.08758267841253635,0,5.506470254998127
92,164,0.1014050216221879,0,5.176110788570904
93,168,0.1185831530471806,0,4.936155241982187
94,169,0.12033090940824,0,5.053117739961315
95,170,0.1346714327288029,0,4.384639540565781
96,167,0.1439235656061053,0,5.162383022322119
97,166,0.1485420777441092,0,4.766308699718355
98,165,0.1588611124452719,0,6.308411196482007
