ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3555.173160343621,0,0.00396964330200139
2,1,-3463.153974200755,0,0.003984783092221163
3,2,-3336.468468319623,0,0.003999352452355266
4,3,-3199.198104388638,0,0.004017239210904537
5,4,-3072.720678175539,0,0.004306159280472916
6,5,-3060.225493909696,0,0.004104980456002686
7,6,-2958.277105219301,0,0.004359551163419173
8,7,-2914.691980777273,0,0.004071922887595391
9,8,-2806.95191234818,0,0.004396467365330231
10,9,-2762.868415745854,0,0.004041607459761575
11,10,-2645.503886512717,0,0.004455106056489331
12,11,-2610.848393018767,0,0.004009202554284266
13,12,-2521.216284874792,0,0.004843221299612004
14,13,-2494.121066498206,0,0.004569059023214308
15,14,-2466.813051429754,0,0.003942538834917058
16,15,-2416.319998494358,0,0.004843242502950422
17,17,-2359.333345033765,0,0.003703477140788038
18,16,-2354.543356417269,0,0.004713610180832342
19,18,-2265.339289409951,0,0.004883374737657278
20,19,-2218.608188901659,0,0.004615605931425465
21,20,-2205.859292489385,0,0.004064078326549678
22,21,-2116.485571947619,0,0.004853531326215144
23,22,-2101.925617868273,0,0.004909354676891277
24,23,-2063.356533187946,0,0.005332601851702595
25,24,-2000.995176167474,0,0.005004056581954931
26,25,-1988.715040206771,0,0.005251139356007871
27,27,-1971.503289892424,0,0.00497448710307921
28,26,-1947.185479562816,0,0.005127453796439335
29,28,-1898.365621887065,0,0.005131254274673802
30,29,-1882.468735376206,0,0.005508111884858721
31,30,-1852.37428723364,0,0.005510334202055463
32,31,-1829.931671735216,0,0.005469627100209562
33,32,-1811.93198994263,0,0.005610651726065798
34,33,-1763.370417736863,0,0.005606112540126264
35,34,-1733.872639641849,0,0.005568070924524053
36,35,-1710.760088230181,0,0.005562288575022791
37,36,-1686.858748936206,0,0.005570482846416694
38,37,-1677.862310031054,0,0.005440456247834004
39,38,-1629.775741605339,0,0.005812438852829705
40,39,-1609.465133036822,0,0.005799371910976152
41,40,-1576.227191101977,0,0.005644626250777447
42,41,-1513.982327165962,0,0.005912121157739668
43,42,-1474.458260062105,0,0.005980627354549282
44,43,-1433.864923828932,0,0.005853012101811553
45,44,-1371.467231960721,0,0.006061905792965542
46,45,-1279.872980474639,0,0.00611835138848247
47,46,-1203.42388738957,0,0.006130409809733298
48,47,-1151.794421847004,0,0.006077848543785721
49,48,-1122.668260406529,0,0.006010539065549651
50,49,-1070.196668499134,0,0.00574118298333337
51,50,-1024.739415867612,0,0.005575820739355082
52,51,-975.4316367631232,0,0.005896423843000974
53,52,-913.1382760004757,0,0.005579263396078647
54,53,-900.7450015667147,0,0.00539859981259913
55,54,-815.4340305984815,0,0.005432615701091399
56,55,-802.9229580888546,0,0.005462196116209928
57,57,-704.5158550472865,0,0.005436337767961928
58,56,-694.2086125812389,0,0.005395738428152584
59,58,-672.3266285678616,0,0.005143842902058294
60,60,-585.0860477074868,0,0.005634749276820361
61,61,-573.4260897480252,0,0.0053843204064509
62,62,-564.163097410921,0,0.005272149282139219
63,64,-486.5071447605717,0,0.005885537897730034
64,65,-470.8530287114264,0,0.005445237162098444
65,66,-456.7667589635699,0,0.005626767371319595
66,67,-445.894691737262,0,0.00540707008684718
67,68,-420.6773010648393,0,0.0059594989838424
68,69,-402.6569890982371,0,0.006323237111683771
69,70,-398.3671319241513,0,0.005809801940788796
70,71,-365.8892435779948,0,0.005523000205772834
71,72,-343.6684904134654,0,0.005653975305508159
72,73,-325.8148985127657,0,0.005592696366214729
73,74,-303.8107151499603,0,0.005989035520108492
